	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
409	2819_2	asid from the trial softwar and the short batteri life lack of a webcam it great	webcam	68--74	-1	lack of a webcam it great	1.0
410	1748_1	type on the keyboard becom uncomfort after extend use due to the sharp edg that your wrist rest on	edg	81--86	-1	the use due to the sharp edg	0.0
411	2653_1	the pro be a great product i wish that the 13 inch model come with the intel i processor and have a more comfort edg the edg hurt my wrist	edg	119--123	-1	a the the have a more comfort edg the edg hurt	1.0
412	1744_0	suppli softwar the softwar that come with thi machin be greatli welcom compar to what window come with	suppli softwar	0--17	0	suppli softwar the softwar come be greatli welcom compar come	1.0
413	102_0	the dv4 boast a faster processor more memori and a big hard drive than my old comput plu a good qualiti web cam nicer screen and mani other featur	processor	25--34	1	dv4 boast a faster processor memori and a big hard drive a and	-1.0
414	1212_0	they say sorri out of warranti	warranti	22--30	-1	say sorri out of warranti	-1.0
415	902_0	2 month later the batteri go	batteri	20--27	-1	the batteri go	0.0
416	888_0	the mousepad be a huge pain in the ars	mousepad	4--12	-1	the mousepad huge pain	-1.0
417	336_0	typic when i purchas a new laptop i alway end up use an extern mous for conveni	extern mous	65--79	0	end an extern mous conveni	0.0
418	1420_0	then after pay for it to be examin i be tell it be same problem cite on websit but i d have to pay anyway sinc it be past warrenti	warrenti	135--143	-1	pay it be be it be pay sinc it be past warrenti	-1.0
419	2694_1	perform be good for the price	price	27--32	1	perform be good for the price	1.0
420	552_3	overal poor featur averag perform poor batteri life excel price valu poor	price	79--84	-1	poor poor price poor	-1.0
421	2235_2	also it come with veri use applic like iphoto that it be the best photo applic i have ever have	photo applic	76--93	1	it come with veri use applic iphoto that it be the best photo applic have have	1.0
422	1492_1	the fact that the screen react to the light around you be an ad luxuri when you be work around other in dark area and want privaci or don t want to bother them with bright light it be veri conveni to have a darker soft lit screen	screen	246--252	1	the screen react the conveni have a darker soft lit screen	0.0
423	1718_1	i eventu do the migrat from my imac backup disc which use usb	usb	67--70	0	use usb	0.0
424	1626_1	i use to build my own desktop from the compon part and recent my 7 year old pentium 4 with ht 1 gb ram sata desktop stop work thi be a rock star 7 year ago	1 gb ram	103--111	0	own desktop 1 gb ram desktop	0.0
425	2274_1	we use the built in tool often itun be open nearli everi day and work great with my iphon	itun	33--39	1	use itun be open day and work great	1.0
426	1177_0	take your time and go through the tutori patient	tutori	34--43	0	tutori patient	0.0
427	1050_0	webcam be a bit laggi not the great	webcam	2--8	-1	webcam be bit laggi not the great	-1.0
428	2430_0	had some troubl find a case that it would fit in	case	27--31	-1	find a case	0.0
429	905_0	i have to pay $ 100 for a univers charger for thi cheap $ 300 laptop	univers charger	24--41	-1	100 for a univers charger for cheap laptop	0.0
430	2477_0	i love the feel of the key board as well a the trackpad	key board	23--32	1	the feel of the key board as the trackpad	0.0
431	682_0	get thi comput for portabl and fast process	portabl	22--33	1	portabl and fast	0.0
432	26_1	the batteri life be amaz the versatil be outstand	versatil	33--44	1	life be amaz the versatil be outstand	1.0
433	2808_7	cord come out the right for power plu cord come out front for headphon mic plu network connect on left make for a veri messi setup with cord go everi direct	cord	149--154	-1	come right cord come veri messi setup with cord	-1.0
434	698_0	the macbook arriv in a nice twin pack and seal in the box all the function work great	twin pack	30--42	1	arriv in a nice twin pack and seal in	1.0
435	2807_3	the headphon and mic jack be in front of touch pad make the touch pad hard to use when use headphon mic not to mention the laptop be design for right hand person	touch pad	64--73	-1	the front of touch pad the touch pad use use the	0.0
436	2713_0	the screen graphic and clariti and sharp be great	screen graphic	4--19	1	the screen graphic and clariti and sharp be great	1.0
437	2734_0	seem like mayb a bad shipment from toshiba	shipment	23--31	-1	like mayb a bad shipment	-1.0
438	2196_0	the powerpoint open seamlessli in the appl and the mac hook up to the projector so easili it be almost scari	powerpoint	4--14	1	the powerpoint open	0.0
439	2144_0	the speed be fine	speed	4--9	1	the speed be fine	1.0
440	1315_0	it s not a wear and tear issu not due to user careless and most importantli they can t guarante the problem will be solv if it be send for servic and i have to accept the outcom	servic	149--156	-1	send for servic	0.0
441	2553_0	he have replac hi hard drive twice and of cours have have to pay for antiviru softwar everi year	hard drive	20--30	-1	have hi hard drive and have have	-1.0
442	2602_0	sure the initi out of pocket expens be great but that should not dissuad anyon from the fact that these machin run like none other on the planet and when i factor in all the money in that i wast on geek squad and the late patch to de corrupt my infest pc it probabl come out about even anyhow	expens	32--39	-1	initi out of pocket expens be great but dissuad and and come out	1.0
443	1795_0	unfortun appl s qualiti have continu to slide	qualiti	23--30	-1	unfortun appl s qualiti continu	-1.0
444	374_1	love the graphic awesom program includ garageband and realli cool default background	program	27--35	1	love the graphic awesom program	1.0
445	453_3	there be sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	iphoto	136--142	0	page iphoto	0.0
446	1818_0	thi laptop look brand new and be ship veri quickli	ship	37--44	1	look be ship quickli	0.0
447	2540_0	the program be say to use and be quick to process thi comput work like a charm	program	4--12	1	the program be say be quick process	0.0
448	1567_0	but other than that i be blow away by all the featur thi laptop offer	featur	47--55	1	but other blow featur laptop offer	0.0
449	1502_1	but to be honest i don t use my comput for anyth like graphic edit and complex data analysi and game	graphic edit	60--76	0	graphic edit and complex data and	0.0
450	1383_0	the right speaker do not work	right speaker	4--17	-1	the right speaker work	0.0
451	1357_0	after a littl more than a year of own my macbook pro the monitor have complet die	monitor	62--69	-1	the monitor have	0.0
452	2978_0	i ve haven t have ani major problem with the laptop except that the plastic piec that cover the usb port wire have all come off	plastic piec	68--81	-1	the the plastic piec cover the come	0.0
453	986_0	the manufactur s warranti onli cover replac repair of part	warranti	19--27	-1	manufactur s warranti repair	0.0
454	2959_2	the 2 gb of ram be plenti abl to run window 7 and at least 2 or 3 other program with next to no slowdown	program	75--83	1	7 3 other program with next	0.0
455	1068_0	i reload with window 7 ultim and the bluetooth and fingerprint reader softwar would not load	window 7 ultim	16--34	-1	reload with window 7 ultim	0.0
456	2258_0	applic respond immedi not like the tire ms applic	applic	2--14	1	applic respond	0.0
457	2027_0	the first fell apart right after the 1 year warranti	1 year warranti	37--52	0	the first fell after the 1 year warranti	0.0
458	2247_1	ilif be easili compat with microsoft offic so you can send and receiv file from a pc	microsoft offic	32--48	0	ilif be easili compat with microsoft offic send	1.0
459	1742_0	size i know 13 be small especi for a desktop replac but with an extern monitor who care	size	0--4	-1	size know be small desktop replac	0.0
460	302_0	i highli recommend thi laptop to anybodi that want great perform from a laptop and would like to relax and not becom enrag curs the god about to throw your laptop out the door	perform	59--70	1	want great perform	1.0
461	2395_1	it be easi to use good qualiti and good price	price	41--46	1	it be easi use good qualiti good price	1.0
462	1163_0	after numer call to applecar tech support i be direct to send in my comput	applecar tech support	24--46	-1	numer call to applecar tech support i be direct to send	1.0
463	1887_3	return laptop for repair a 2nd time and it come back with obviou physic damag keyboard bulg and speaker grill press in button not work and usb port inop	usb port	157--166	-1	come usb port inop	0.0
464	2864_0	i love window 7 which be a vast improv over vista	window 7	7--16	1	love window 7 vast improv	1.0
465	2830_2	now when i order i do not go full scale for the webcam or full keyboard i want someth for basic of be easi to carri when i use crutch or wheelchair and with a backpack laptop bag	carri	120--125	1	basic of be easi to carri use and bag	1.0
466	1236_0	when it come time for warranti servic to toshiba you don t matter	warranti servic to toshiba	22--49	0	come for warranti servic to toshiba	0.0
467	2575_0	the onli thing i wish thi have be the option to turn off the touchpad with a button like my big 16 laptop do	touchpad	62--70	-1	the turn the touchpad	0.0
468	952_0	the next time i have an issu my lightscrib wouldn t work	lightscrib	32--43	-1	lightscrib work	0.0
469	293_0	do yourself a favor and invest in a few extern hard drive if you be plan on purchas thi laptop	extern hard drive	40--59	-1	a invest in a few extern hard drive	-1.0
470	1532_0	my sister have the same mac a me and she be in a band and use garageband to record and edit	garageband	63--73	0	use garageband	0.0
471	795_0	so the fact that the comput do not work on the 24 twenti fourth day be my fault	work	39--43	-1	fact that comput do not work fourth day	0.0
472	2339_1	i charg it at night and skip take the cord with me becaus of the good batteri life	batteri life	74--86	1	the me becaus the good batteri life	1.0
473	2452_0	it also come with a build it web cam which be great becaus i can see an commun with my famili member back home	build it web cam	20--36	1	build it web cam which be great see home	1.0
474	914_0	a coupl month later they chang my hard drive	hard drive	39--49	-1	chang my hard drive	-1.0
475	843_0	the abus be that i push the power plug in too hard	power plug	33--43	-1	push the power plug in too hard	-1.0
476	1106_0	it be still work but there be noth on the screen	screen	51--57	-1	noth on the screen	0.0
477	2276_2	i connect a laci 2big extern drive via the firewir 800 interfac which be use for time machin	time machin	90--102	0	interfac which be use for time machin	1.0
478	1778_0	the batteri life also doesn t keep up with the claim but still i think macbook be much ahead from the rest of the pack	batteri life	4--16	-1	the batteri life doesn	0.0
479	2335_0	the keyboard feel good and i type just fine on it	keyboard	4--12	1	the keyboard feel good	1.0
480	1684_0	brows also be no problem for me when i use itun which usual slow down my pc	brows	0--8	1	brows problem	-1.0
481	1744_2	suppli softwar the softwar that come with thi machin be greatli welcom compar to what window come with	window	98--105	-1	come window come	0.0
482	543_0	after much effort and 10 day asu replac tith wifi be veri weak	wifi	50--54	-1	replac tith wifi be veri weak	-1.0
483	1617_0	the onlin tutori video make it super easi to learn if you have alway use a pc	onlin tutori video	4--26	1	the onlin tutori video make	0.0
484	1731_2	everyth be so easi to use mac softwar be just so much simpl than microsoft softwar	use	25--28	1	everyth be so easi to use softwar be just so much simpl softwar	1.0
485	2594_1	it make the comput much easi to use and navig	navig	44--52	1	much easi use navig	1.0
486	607_0	ton of bloatwar and junk program	program	27--35	-1	ton of bloatwar program	0.0
487	312_3	the comput run veri fast with no problem and the ilif softwar that come with it iphoto imovi web itun garageband be all veri help as well	web	104--108	1	iphoto web	0.0
488	2236_2	also you may need to charg it onc a day if for medium use everi thing fast and easi with mac the size and look be the most featur that attract me to it	featur	127--134	1	the look be the most featur attract	1.0
489	1632_0	again window base machin be not give me anyth to work with	window	7--14	-1	window machin	0.0
490	145_0	but after use it a coupl of week the overal oper be poor	oper	50--59	-1	but use the overal oper be poor	-1.0
491	453_1	there be sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	garageband	92--102	0	page music garageband	0.0
492	18_0	while most peopl say that pc hold function and valu and mac be just pretti to look at i think there s someth to be say about the simplic of mac	function	36--49	1	hold function and valu and be just pretti look be	1.0
493	1438_2	extern the key on my keyboard be fall off after a few use the paint be rub off the button below the mous pad and where the heal of my hand sit and the screen have a terribl glare	button below the mous pad	98--124	-1	the key the paint rub the button below the mous pad the heal the screen	0.0
494	1947_0	i have 3 month when the port start go out	port	24--29	-1	port start	0.0
495	1213_0	summari they play game with me for the warranti period	warranti period	43--58	-1	me for the warranti period	0.0
496	2713_2	the screen graphic and clariti and sharp be great	sharp	37--46	1	graphic sharp be great	1.0
497	427_0	i buy it from isn becaus it be bundl with extra softwar but a it turn out that softwar just crash it more often	softwar	93--101	-1	bundl with extra softwar that softwar crash	-1.0
498	378_1	i couldn t believ how long the batteri last on a singl charg	charg	59--65	1	last on a singl charg	0.0
499	1597_2	i previous purchas a 13 macbook have pro spec and be aluminum style which have a nvidia 9800 if i be not mistak and it have major heat issu	nvidia 9800	88--99	0	a a nvidia 9800 mistak	-1.0
500	2873_1	the price be veri good and the product be top qualiti	qualiti	48--55	1	price be veri good and product be top qualiti	1.0
501	2080_3	even though it be run snow leopard 2 4 ghz c2d be a bit of an antiqu cpu and thu the occasion spin wheel would appear when run offic mac applic such a word or excel	word	179--183	-1	a applic such a word or excel	1.0
502	444_0	keyboard be great but primari and secondari control button could be more durabl	keyboard	0--8	1	keyboard be great but primari and secondari button could be more durabl	1.0
503	36_0	thi be the complet opposit to an ergonom design	design	46--52	-1	complet opposit to an ergonom design	0.0
504	769_0	ask the custom servic rep	custom servic rep	10--30	0	custom servic	0.0
505	271_0	macbook notebook quickli die out becaus of their short batteri life as well a the mani background program that run without the user s knowledg	batteri life	57--69	-1	die becaus their short batteri life as program	-1.0
506	1984_1	who couldn t love a dvd burner 80 gigabyt hd and fairli new graphic chip as i soon discov though there be a reason for which similarli configur soni and toshiba machin cost more they use high qualiti compon that be faster well configur and end up last a lot long	graphic chip	63--76	1	burner fairli new graphic chip	0.0
507	1887_0	return laptop for repair a 2nd time and it come back with obviou physic damag keyboard bulg and speaker grill press in button not work and usb port inop	keyboard	85--93	-1	obviou physic keyboard bulg	0.0
508	614_0	when batteri life go to 4 hour or less take it to the machous amsterdam for repair 26th of august	batteri life	6--18	-1	batteri life go	0.0
509	1865_0	until i buy the dell i think you just look for what you want size softwar option hardwar and purchas the best deal you could find	size	74--78	0	want size softwar option hardwar and purchas deal find	1.0
510	84_1	while i mostli use it for email internet and game i m confid all other applic live up to the high standard i ve come to appreci from mac laptop	internet	33--41	0	email internet	0.0
511	2978_1	i ve haven t have ani major problem with the laptop except that the plastic piec that cover the usb port wire have all come off	usb port wire	98--112	0	the the cover the usb port wire	0.0
512	486_3	that includ the extra soni sonic stage softwar the speaker and the subwoof i get that wa worth the money the bluetooth mous for my supposedli bluetooth enabl comput the extend life batteri and the dock port	extend life batteri	186--207	0	the the the the money the the extend life batteri the	0.0
513	1041_0	load with bloatwar	bloatwar	12--21	0	load with bloatwar	0.0
514	1925_1	when i get my laptop back after thi first instanc it work okay for a littl bit then i start experi issu again everyth from program and driver fail again to it power off for no reason to lock up and freez and just all sort of issu	driver	155--162	-1	program driver	0.0
515	938_0	now as easi a it be to use and i do think it be a great starter laptop	use	27--30	1	easi be to use be	1.0
516	300_6	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng and a few other applic constantli at the same time	msn messeng	64--77	0	dreamweav photoshop safari firefox msn messeng	0.0
517	2227_1	i also get the ad bonu of a 30 hd monitor which realli help to extend my screen and keep my eye fresh	screen	80--86	0	extend my screen my	1.0
518	2238_0	and look veri sexi d realli the mac book pro be the best laptop special for student in colleg if you be not care about price	price	129--134	-1	care about price	1.0
519	1316_2	the tech guy then say the servic center do not do 1 to 1 exchang and i have to direct my concern to the sale team which be the retail shop which i buy my netbook from	tech guy	4--12	0	the tech guy say	0.0
520	18_1	while most peopl say that pc hold function and valu and mac be just pretti to look at i think there s someth to be say about the simplic of mac	valu	54--59	1	function valu	1.0
521	2895_0	it s super fast and a great valu for the price	valu	28--33	1	super fast a great valu price	1.0
522	1256_0	wast me at least 8 hour of instal time	instal time	30--47	-1	hour instal time	0.0
523	445_1	batteri life could be good but overal for the price and toshiba s reput for laptop it s great	price	49--54	1	life could be good but overal for the price and s reput for it s great	1.0
524	2137_0	i use my mac all the time i love the softwar the way it take a short time to load thing how easi it be to use and most of all how you don t have to worri about viru	softwar	38--46	1	the love the softwar the	1.0
525	2904_0	i also love the small conveni size of my laptop make it a perfect tool for my academ studi	size	34--38	1	love the small conveni size laptop	1.0
526	2231_1	you can find mani laptop with the same perform and even well with low price but you can not find the look easi applic and the experi in mac	price	79--84	1	with same perform with low price	-1.0
527	1066_0	one more tip pleas purchas thi model and get a 4gb stick of ram to save you $ 10	4gb stick of ram	51--67	1	get a stick of ram	0.0
528	2067_0	i now realiz that my $ 900 would have be well spend on a window laptop	window	61--68	1	window laptop	0.0
529	1992_0	anyway in earli juli of thi year the dvd burner stop work and the comput star have issu with power suppli	dvd burner	40--50	-1	the dvd burner stop the	-1.0
530	2482_1	we love the size of the screen although it be still lightweight and veri easi to tote around	tote	82--86	1	lightweight veri easi to tote around	1.0
531	2854_0	then just the other day my left mous button snap	left mous button	28--47	-1	my left mous button snap	0.0
532	2507_1	pc user work in word while mac user work in page	page	47--52	0	work in work in page	0.0
533	2571_1	i get a ton of compliment on it size and speak a someon who regularli commut on a bu i can attest to the fact that thi be the perfect size comput if you re restrict to the width of your bodi for comput room	size	147--151	1	get size and speak perfect size comput	1.0
534	359_0	charger seem larg for thi class of comput	charger	0--7	-1	charger seem larg	0.0
535	1082_0	soni part reliabl and qualiti of servic be recent the bad	servic	38--45	-1	qualiti of servic	0.0
536	1973_0	microsoft word be not on it andi have to buy it separ	microsoft word	0--14	-1	microsoft word it it	0.0
537	2455_1	the acer one comput that i buy be 17 onc screen and it hard to find lap top bag for it but i like the big screen on it	screen	115--121	1	buy be onc screen it hard find it like the big screen it	1.0
538	313_5	i also purchas iwork to go with it which have program for word process spreadsheet and present similar to microsoft offic	present	95--108	0	process present	0.0
539	612_0	appl care includ	appl care	0--10	0	appl care includ	1.0
540	2170_2	even so i like play onlin game so it be wonder that there be a featur where i can dual boot window	game	31--36	0	play onlin game	1.0
541	32_1	first it do not have a push button to open the lid	lid	50--53	0	open the lid	0.0
542	493_0	it weigh like seven pound or someth like that	weigh	3--10	0	it weigh pound that	0.0
543	1775_0	the 13 macbook pro just fit in my budget and with free ship and no tax to ca thi be the best price we can get for a great product	ship	57--65	1	budget and with free ship and tax	1.0
544	963_0	anoth three week later i have my laptop back with a new mousepad key and case	mousepad	60--68	0	have with a new mousepad key and case	0.0
545	453_2	there be sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	photo booth	123--134	0	page photo manag photo booth	0.0
546	1411_1	there be hardli ani memori on the comput s hard drive	hard drive	45--55	-1	comput s hard drive	-1.0
547	1425_0	in desper i call their custom servic number and be tell that my warranti have expir 2 day old and that the priviledg of talk to a technician would cost me have your credit card readi	custom servic number	31--54	0	call their custom servic number	1.0
548	2617_1	it realli be perfect for work and play	work	25--29	1	it realli be perfect for work and play	1.0
549	2489_0	i think the manual be somewher on the hard drive but i rather have a hard copi	manual	12--18	0	the manual somewher the	0.0
550	1987_0	the cover for the dvd drive soon come off too a mark of poor construct qualiti	cover for the dvd drive	4--27	-1	the cover for the dvd drive come	0.0
551	2070_0	anyway i buy thi two month ago and when i first bring it home it keep give me a messag about a vibrat in the hard drive and it be put it temporari in save zone	hard drive	123--133	-1	vibrat in the hard drive in	-1.0
552	2231_2	you can find mani laptop with the same perform and even well with low price but you can not find the look easi applic and the experi in mac	look	110--114	1	find the and find the look easi applic and the experi	1.0
553	2901_0	i have find it veri easi to use veri inform wonder alert and tutori make it veri easi for someon like me who be not exactli technolog advanc to learn to use the variou featur and program	featur	192--200	1	use alert and tutori use the variou featur and program	1.0
554	1576_1	the display on thi comput be the best i ve see in a veri long time the batteri life be veri long and veri contin	batteri life	76--88	1	be the see veri long time the batteri life be veri long and veri contin	0.0
555	1143_0	long stori short sinc i experi so mani problem with my laptop everi sinc i buy it from day one i didn t ask for a new laptop or a refund of what i pay for a crapi laptop but just an extens of my laptop warranti for anoth year they make a big deal of out that and after so mani call and complaint about their product and servic they final give in	warranti	220--228	0	my laptop new laptop of crapi laptop extens of my laptop warranti year of	0.0
556	2348_0	the unibodi design be edgi and durabl	unibodi design	4--18	1	the unibodi design be edgi and durabl	0.0
557	961_1	thi time the mous pad and right click key wouldn t work	right click key	30--45	-1	pad right click key work	0.0
558	2846_0	it work great for gener internet use microsoft offic app home bookkeep etc	microsoft offic app	41--62	1	gener use microsoft offic app	0.0
559	2030_0	none of the tech at hp know what they be do	tech at hp	12--23	-1	none of the tech at hp	0.0
560	444_1	keyboard be great but primari and secondari control button could be more durabl	control button	44--59	-1	be great secondari control button could be more durabl	1.0
561	842_1	i m still within the one year warranti but the repair depot have deem that thi time it be caus by physic abus and be not cover	repair depot	47--61	-1	the the repair depot deem	0.0
562	2463_0	it work exactli like it do the day i take it out of the box	work	3--8	1	it work exactli do	0.0
563	337_1	howev the multi touch gestur and larg track area make have an extern mous unnecessari unless you re game	track area	44--57	1	multi gestur larg track area	0.0
564	1472_0	not to mention sometim the whole charger unit will decid not to work entir	charger unit	35--47	-1	mention the whole charger unit	0.0
565	3024_0	my real problem with it the statement of 7 hour batteri life be not just mere exagger it s a lie	batteri life	49--61	-1	statement of 7 hour batteri life	0.0
566	918_0	the motherboard is dead	motherboard	5--16	-1	the motherboard dead	-1.0
567	1316_1	the tech guy then say the servic center do not do 1 to 1 exchang and i have to direct my concern to the sale team which be the retail shop which i buy my netbook from	sale team	109--121	-1	the to to direct to the sale team the retail shop	0.0
568	2248_1	in addit all the design tool on page and keynot make it much easi to creat profession look document and present	keynot	47--55	1	page keynot	0.0
569	2902_0	i have find also it be veri easi to be abl to access wireless internet access	wireless internet access	56--80	1	be easi to be abl to access wireless internet access	1.0
570	1623_3	with a mac comput i have more free time a i don t have to wait for window to boot up or shut down and all the viru associ with window	window	138--145	-1	wait for window associ with window	0.0
571	97_0	first of all they have no record of me have the 3 year warranti i d pay almost $ 400 for and i have to call in spend hour on their onlin chat servic and fax in multipl document	3 year warranti	50--65	-1	have have the 3 year warranti pay have	-1.0
572	2235_1	also it come with veri use applic like iphoto that it be the best photo applic i have ever have	iphoto	49--55	1	veri use applic like iphoto applic	1.0
573	2960_1	the ati graphic card be a huge plu definit a good valu if you need to be abl to run some slightli old game that a intel build in card would have troubl with such a half life 2 or even world of warcraft	intel build in card	125--144	1	the ati graphic card be a huge plu a need to be abl to run that a intel build in card a	1.0
574	3085_1	i look around and base off my price featur comparison from a brand i trust i land here	featur	39--47	0	base featur comparison	0.0
575	1909_0	they replac my hard drive as well a my mother board	hard drive	19--29	0	replac my hard drive as my board	-1.0
576	2984_0	my husband use it mostli for game email and music	game	30--35	0	use mostli for game email and music	0.0
577	3004_1	i dual boot with linux and that other secur prone os and it perform flawlessli	secur prone os	38--55	0	boot that other secur prone os	1.0
578	1701_0	come with imovi	imovi	11--17	1	come with imovi	0.0
579	2111_0	i take it in to the appl store and guess what they fix it no cost out of pocket	cost	66--70	-1	no cost out pocket	-1.0
580	948_0	the case of the power cord fri and shock my husband when he pull it out of the socket	case of the power cord	6--30	-1	the case of the power cord fri of the socket	0.0
581	1743_0	but sit on a lap or on a desk in front of you it look more than big enough thi could be becaus im use to my lenovo 10 tablet now plu thi be a great size if i want to unplug the extern keyboard mous and monitor to take it with me when i take photo and video	size	160--164	1	a a thi be thi be a great size want and monitor and	1.0
582	1529_0	a mac be veri easi to use and it simpli make sens	use	22--25	1	mac be veri easi to use and make	1.0
583	1566_0	onli thing i would want to add to thi be an intern bluray read write drive	bluray read write drive	54--77	-1	thing add be an intern bluray read write drive	0.0
584	544_0	i have other comput that get strong signal that don t drop in place that thi net book lose it signal	signal	39--46	1	get strong signal don lose it signal	1.0
585	386_1	the screen be veri larg and crystal clear with amaz color and resolut	color	56--62	1	screen be veri larg and crystal clear with amaz color and resolut	1.0
586	2386_0	i don t understand whi onli window 7 starter be includ	window 7 starter	28--45	-1	onli window 7 starter be	0.0
587	1580_0	a great comput for light home use and busi use	home use	27--35	1	great comput for light home use and busi use	1.0
588	2935_0	the batteri life be probabl an hour at best	batteri life	4--16	-1	the batteri life hour	0.0
589	2973_2	it have plenti of memori lot of hard drive and great graphic	graphic	55--63	1	plenti great graphic	1.0
590	2548_1	the track pad to me be what realli stand out though you can do sever differ thing with it just depend on how mani finger you use on the track pad awesom think appl	track pad	148--157	1	the track pad me on use on the track pad awesom think	1.0
591	1959_0	the feel of thi be good than the toshiba too	feel	4--8	1	the feel thi be good toshiba too	1.0
592	2299_0	you can do it all on thi bad boy but the main thing thi netbook be design for be surf the web and boy o boy do it ever	surf the web	87--102	1	bad boy the main thing be design for be surf the web and boy boy	-1.0
593	2398_2	i buy it for my mom and she report that the batteri life last all day for her it s veri lightweight and the respons for the comput she s do internet focu activ mail research etc be excel	internet focu activ	155--180	0	s s do internet focu activ mail be excel	1.0
594	18_3	while most peopl say that pc hold function and valu and mac be just pretti to look at i think there s someth to be say about the simplic of mac	look	88--92	1	hold be just pretti to look at to be	1.0
595	92_0	the machin be slow to boot up and occasion crash complet	boot up	23--30	-1	machin be slow to boot up and crash	-1.0
596	300_1	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng and a few other applic constantli at the same time	dreamweav	6--17	0	run dreamweav pro messeng and few other applic	0.0
597	1767_0	it white color be stylish for colleg student and easi to take to carri and take to class	color	10--15	1	it white color be stylish student and easi take and take	1.0
598	1411_0	there be hardli ani memori on the comput s hard drive	memori	20--26	-1	be ani memori comput	0.0
599	2001_2	ye they cost more but they more than make up for it in speed construct qualiti and longev	longev	91--100	1	speed longev	0.0
600	81_0	lightweight and the screen be beauti	screen	20--26	1	lightweight the screen be beauti	1.0
601	246_0	veri fast boot up and shut down	boot up	10--17	1	veri fast boot up and shut	0.0
602	1797_0	it s now all commod hardwar	commod hardwar	13--31	0	it s now all commod hardwar	0.0
603	1731_1	everyth be so easi to use mac softwar be just so much simpl than microsoft softwar	microsoft softwar	72--90	-1	everyth be so easi use mac softwar be just so much simpl than microsoft softwar	1.0
604	2132_0	the onli thing i wish be the 15 inch macbook pro have much good speaker on the side of the keyboard	speaker	65--73	-1	have much good speaker	1.0
605	1299_0	of cours i inspect the other netbook and clearli their hing be tight and i even demonstr the differ between my netbook and other	hing	60--66	-1	other netbook clearli their hing be tight	1.0
606	2870_0	for the price and what i get out of it have exceed my expect	price	8--13	1	for the price and what get	0.0
607	547_1	it have a faster processor and more ram	ram	35--38	1	processor more ram	0.0
608	2001_0	ye they cost more but they more than make up for it in speed construct qualiti and longev	speed	58--63	1	make in speed qualiti and longev	0.0
609	746_1	no they don t even support their own bio and it could be a problem with the bio how can a compani that make a fairli decent product get away with such insan	bio	78--82	-1	support their own bio problem with the bio with	0.0
610	967_0	of cours my warranti run out next month	warranti	13--21	0	my warranti run	0.0
611	2227_0	i also get the ad bonu of a 30 hd monitor which realli help to extend my screen and keep my eye fresh	30 hd monitor	32--46	1	bonu of a 30 hd monitor help	1.0
612	1112_0	info window fail to load becaus the vernal be miss or corrupt	window	6--13	-1	info window fail	-1.0
613	1843_1	i could not find a phone number anywher to call an actual live person for tech support and have to result the their onlin chat	onlin chat	118--129	0	result the their onlin chat	0.0
614	1001_0	but sadli the replac freez up while updat the bio again and shut down and would not turn back on	bio	54--58	-1	the updat the bio	0.0
615	931_0	but i need a laptop for school use	school use	28--38	0	laptop for school use	0.0
616	1237_0	the so call laptop run to slow and i hate it	run	21--25	-1	call laptop run	0.0
617	1138_1	ever sinc i buy thi laptop so far i ve experi noth but constant break down of the laptop and bad custom servic i receiv over the phone with toshiba custom servic hotlin	toshiba custom servic	160--185	-1	laptop noth of the laptop and bad custom servic the toshiba custom servic hotlin	-1.0
618	2489_1	i think the manual be somewher on the hard drive but i rather have a hard copi	hard drive	39--49	0	the somewher on the hard drive hard copi	-1.0
619	937_1	i be also abl to instal and use my photoshop and aftereffect program easili	aftereffect program	54--75	1	photoshop aftereffect program	0.0
620	2954_1	it be load with program that be of no good for the averag user that make it run way to slow	run	82--85	-1	make it run way slow	0.0
621	1794_0	i love the solid machin aluminum frame and the keyboard be the best of ani laptop i ve use	machin aluminum frame	17--40	1	love the solid machin aluminum frame the the	1.0
622	2791_2	most everyth be fine with thi machin speed capac build	build	60--65	1	everyth be fine speed build	1.0
623	1047_1	4 ram slot 2 hdd bay 16gb ram support no wireless issu at least for me	hdd bay	16--24	0	ram hdd bay ram support	1.0
624	2501_0	the capabl use that program alon make me want a mac	program	28--35	1	program make	0.0
625	711_0	ye i think the expens be a littl much but i now realiz you get what you pay for	expens	19--25	-1	think the expens be littl much	0.0
626	719_1	it be easi to use it keyboard easili accommod larg hand and it weight be fantast	weight	73--79	1	it be easi use it accommod and it weight be fantast	1.0
627	904_0	then one month after the warranti expir the replac charger go	warranti	26--34	0	month after the warranti the	0.0
628	347_0	pretti much everyth els about the comput be good it just stop work out of no be	work	69--76	-1	good stop work	1.0
629	2077_0	the screen show great color	screen	4--10	1	the screen show	0.0
630	1347_0	they have to replac the motherboard in april	motherboard	24--35	-1	replac the motherboard april	0.0
631	2704_0	it a good laptop for it valu	valu	26--31	1	a good laptop valu	1.0
632	459_0	after replac the hard drive the batteri stop work 3 month of use which be frustrat	hard drive	20--30	0	replac the hard drive the	-1.0
