	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
564	1472_0	not mention sometimes whole charger unit decide not work entirely	charger unit	35--47	-1	whole charger unit decide	0.0
565	3024_0	my real problem the statement 7 hour battery life not mere exaggeration lie	battery life	49--61	-1	the statement 7 hour battery life lie	0.0
566	918_0	the motherboard is dead	motherboard	5--16	-1	the motherboard dead	-1.0
567	1316_1	the tech guy say service center not 1 1 exchange i direct concern sale team retail shop i buy netbook	sale team	109--121	-1	exchange direct concern sale team retail shop	0.0
568	2248_1	in addition design tool pages keynotes make much easy create professional look document presentation	keynotes	47--55	1	design tool pages keynotes make much easy create	1.0
569	2902_0	i find also easy able access wireless internet access	wireless internet access	56--80	1	find also easy able access wireless internet access	1.0
570	1623_3	with mac computer i free time i wait window boot shut virus associate window	window	138--145	-1	window boot shut virus associate window	0.0
571	97_0	first no record 3 year warranty i pay almost $ 400 i call spend hour online chat service fax multiple document	3 year warranty	50--65	-1	3 year warranty i i	0.0
572	2235_1	also come useful application like iphoto best photo application ever	iphoto	49--55	1	useful application like iphoto application	1.0
573	2960_1	the ati graphic card huge plus definitely good value need able run slightly old game intel build card would trouble half life 2 even world warcraft	intel build card	125--144	1	graphic card huge plus run slightly old game intel build card would	1.0
574	3085_1	i look around base price feature comparison brand i trust i land	feature	39--47	0	feature brand	0.0
575	1909_0	they replace hard drive well mother board	hard drive	19--29	0	replace hard drive	-1.0
576	2984_0	my husband use mostly game email music	game	30--35	0	game music	0.0
577	3004_1	i dual boot linux security prone os perform flawlessly	security prone os	38--55	0	boot linux security prone os perform	1.0
578	1701_0	comes imovie	imovie	11--17	1	comes imovie	0.0
579	2111_0	i take apple store guess they fix no cost pocket	cost	66--70	-1	no cost pocket	-1.0
580	948_0	the casing power cord fry shock husband pull socket	casing power cord	6--30	-1	casing power cord socket	0.0
581	1743_0	but sit lap desk front look big enough could im use lenovo 10 tablet plus great size i want unplug external keyboard mouse monitor take i take photo video	size	160--164	1	tablet plus great size	1.0
582	1529_0	a mac easy use simply make sense	use	22--25	1	mac easy use simply make	1.0
583	1566_0	only thing i would want add internal bluray read write drive	bluray read write drive	54--77	-1	thing add internal bluray read write drive	0.0
584	544_0	i computer get strong signal drop place net book lose signal	signal	39--46	1	strong signal drop lose signal	-1.0
585	386_1	the screen large crystal clear amazing color resolution	color	56--62	1	amazing color resolution	1.0
586	2386_0	i understand windows 7 starter include	windows 7 starter	28--45	-1	windows 7 starter include	0.0
587	1580_0	a great computer light home use business use	home use	27--35	1	a great computer light home use business use	1.0
588	2935_0	the battery life probably hour best	battery life	4--16	-1	the battery life hour	0.0
589	2973_2	it plenty memory lot hard drive great graphic	graphic	55--63	1	hard drive great graphic	1.0
590	2548_1	the track pad really stand though several different thing depend many finger use track pad awesome thinking apple	track pad	148--157	1	the track pad stand depend many finger use track pad awesome thinking	1.0
591	1959_0	the feel good toshiba	feel	4--8	1	the feel good toshiba	1.0
592	2299_0	you bad boy main thing netbook design surf web boy boy ever	surf web	87--102	1	you bad boy main thing netbook design surf web boy boy ever	-1.0
593	2398_2	i buy mom report battery life last day lightweight response computing internet focus activity mail research etc excellent	internet focus activity	155--180	0	internet focus activity mail	0.0
594	18_3	while people say pcs hold functionality value macs pretty look i think something say simplicity macs	look	88--92	1	hold pretty look	1.0
595	92_0	the machine slow boot occasionally crash completely	boot	23--30	-1	the machine slow boot crash	-1.0
596	300_1	i run dreamweaver final cut pro 7 photoshop safari firefox msn messenger application constantly time	dreamweaver	6--17	0	run dreamweaver pro application constantly	0.0
597	1767_0	its white color stylish college student easy take carry take class	color	10--15	1	white color stylish student	0.0
598	1411_0	there hardly memory computer hard drive	memory	20--26	-1	there hardly memory hard drive	-1.0
599	2001_2	yes cost make speed construction quality longevity	longevity	91--100	1	make speed longevity	0.0
600	81_0	lightweight screen beautiful	screen	20--26	1	lightweight screen beautiful	1.0
601	246_0	very fast boot shut	boot	10--17	1	very fast boot shut	0.0
602	1797_0	it commodity hardware	commodity hardware	13--31	0	it commodity hardware	0.0
603	1731_1	everything easy use mac software much simple microsoft software	microsoft software	72--90	-1	mac software much simple microsoft software	0.0
604	2132_0	the thing i wish 15 inch macbook pro much good speaker side keyboard	speaker	65--73	-1	much good speaker keyboard	1.0
605	1299_0	of course i inspect netbooks clearly hinge tight i even demonstrate difference netbook others	hinge	60--66	-1	inspect netbooks clearly hinge tight demonstrate	1.0
606	2870_0	for price i get exceed expectation	price	8--13	1	for price exceed	0.0
607	547_1	it faster processor ram	ram	35--38	1	processor ram	0.0
608	2001_0	yes cost make speed construction quality longevity	speed	58--63	1	make speed quality longevity	0.0
609	746_1	no even support bios could problem bios how company make fairly decent product get away insanity	bios	78--82	-1	bios problem bios make get	-1.0
610	967_0	course warranty run next month	warranty	13--21	0	course warranty run	0.0
611	2227_0	i also get added bonus 30 hd monitor really help extend screen keep eye fresh	30 hd monitor	32--46	1	get added bonus 30 hd monitor help	1.0
612	1112_0	info windows fail load vernal miss corrupt	windows	6--13	-1	info windows fail	-1.0
613	1843_1	i could not find phone number anywhere call actual live person tech support result online chat	online chat	118--129	0	result online chat	0.0
614	1001_0	but sadly replacement freeze update bios shut would not turn back	bios	54--58	-1	replacement freeze update bios shut	1.0
615	931_0	but i need laptop school use	school use	28--38	0	need laptop school use	0.0
616	1237_0	the so call laptop runs slow i hate	runs	21--25	-1	runs slow	0.0
617	1138_1	ever since i buy laptop far i experience nothing constant break laptop bad customer service i receive phone toshiba customer service hotlines	toshiba customer service	160--185	-1	laptop break laptop bad customer service receive toshiba customer service hotlines	-1.0
618	2489_1	i think manual somewhere hard drive i rather hard copy	hard drive	39--49	0	manual somewhere hard drive rather hard copy	-1.0
619	937_1	i also able install use photoshop aftereffects program easily	aftereffects program	54--75	1	use photoshop aftereffects program	0.0
620	2954_1	it load program no good average user make run way slow	run	82--85	-1	run way slow	0.0
621	1794_0	i love solid machine aluminum frame keyboard best laptop i use	machine aluminum frame	17--40	1	love solid machine aluminum frame best laptop use	1.0
622	2791_2	most everything fine machine speed capacity build	build	60--65	1	fine build	1.0
623	1047_1	4 ram slot 2 hdd bays 16gb ram support no wireless issues least	hdd bays	16--24	0	ram slot 2 hdd bays ram	0.0
624	2501_0	the capability use program alone make want mac	program	28--35	1	the capability use program make	0.0
625	711_0	yes i think expense little much i realize get pay	expense	19--25	-1	think expense little much	0.0
626	719_1	it easy use keyboard easily accommodate large hand weight fantastic	weight	73--79	1	use weight fantastic	1.0
627	904_0	then one month warranty expire replacement charger go	warranty	26--34	0	one month warranty expire	0.0
628	347_0	pretty much everything else computer good stop work no	work	69--76	-1	computer good stop work no	-1.0
629	2077_0	the screen show great color	screen	4--10	1	the screen show	0.0
630	1347_0	replace motherboard april	motherboard	24--35	-1	motherboard april	0.0
631	2704_0	its good laptop value	value	26--31	1	good laptop value	1.0
632	459_0	after replace hard drive battery stop work 3 month use frustrate	hard drive	20--30	0	hard drive work	-1.0
633	1869_0	i consider i may much computer look plenty space not issue	space	91--96	1	look plenty space	0.0
634	2225_0	i also enjoy fact macbook pro laptop allow run windows 7 use vmware program	windows 7	66--75	1	run windows 7	0.0
635	2508_0	pc user use powerpoint program slide show presentation mac user utilize keynote	keynote	86--93	0	user use powerpoint program slide show presentation mac user utilize keynote	0.0
636	793_0	call another one ship get money back say return policy 23 twenty three day date purchase	return policy	80--93	-1	say return policy twenty	0.0
637	1895_1	overall i feel netbook poor quality poor performance although great battery life work	performance	55--66	-1	poor quality poor performance	-1.0
638	503_0	i never really big download anything i worried get virus plus i think i protect norton	norton	134--140	-1	protect norton	1.0
639	1329_0	the people change spot i get new arm piece even request receipt	arm piece	65--74	1	get new arm piece	0.0
640	2143_0	quality display i surprise performance quality hp laptop	quality display	0--15	1	quality display surprise	1.0
641	2250_0	iphotos excellent program store organize photo	iphotos	0--7	1	iphotos excellent program	1.0
642	1364_0	product support poor phone call cost long distant	product support	0--15	-1	product support poor cost long distant	-1.0
643	572_0	10 hour battery life really something else	battery life	12--24	1	10 hour battery life something	0.0
644	2171_1	i osx windows xp run time	windows xp	24--34	1	windows xp run	1.0
645	264_0	vista nightmare	vista	0--5	-1	vista nightmare	0.0
646	1101_1	strengths well shape weaknesses a bad videocard	shape	15--21	1	strengths well shape bad videocard	1.0
647	1438_0	externally key keyboard fall use paint rub button mouse pad heals hand sit screen terrible glare	key	15--19	-1	key fall	0.0
648	1252_0	somehow system clock get mess reboot	system clock	12--24	-1	system clock get	0.0
649	609_0	key weird place way large way design	key	0--4	-1	key weird way way	-1.0
650	310_0	i also like scroll window use two finger trackpad	trackpad	74--82	1	use finger trackpad	0.0
651	701_0	the battery life also keep claim still i think macbook much ahead rest pack	battery life	4--16	-1	the battery life keep	0.0
652	2706_1	features like font block like old school	features	0--8	-1	features like like	1.0
653	1543_1	i wipe nearly everything installed openoffice firefox i operate incredibly efficient useful machine great price	firefox	62--69	0	installed openoffice firefox	0.0
654	2812_1	screen crystal clear system responsive	system	32--38	1	clear system responsive	1.0
655	2812_0	screen crystal clear system responsive	screen	0--6	1	screen crystal	0.0
656	2975_0	the bad thing give bad battery possible	battery	55--64	-1	bad thing give bad battery possible	-1.0
657	2071_0	so i call customer support good go safety feature not affect performance i choose hide message	customer support	12--28	1	customer support good go	1.0
658	2279_1	the sheer power flexibility make macbook pro must techie	flexibility	20--31	1	the sheer power flexibility make	1.0
659	2932_0	to honest think faulty equipment something ink	equipment	35--44	-1	faulty equipment ink	-1.0
660	146_0	i hate display screen i everything i could change	display screen	11--25	-1	display screen everything	0.0
661	2612_0	it take long get switch mac computer program navigation fine like way laptop function much well	program	64--72	1	program navigation fine function well	1.0
662	1459_0	try charge different battery no luck	battery	38--47	-1	charge different battery	0.0
663	1937_2	i get back build webcam build mic short anytime i touch lid mind mean communication fiance deploy i suffer thru would constantly reset computer able use cam mic anytime go	cam	269--272	-1	mic cam mic	0.0
664	2711_1	seems slow occasionally run many application ie internet tab program etc simultaneously	program	82--90	0	many tab program	0.0
665	1997_0	might something deep within windows i unable create disk image hard drive	windows	34--41	-1	deep within windows	0.0
666	2859_1	some feature arent friendly volume wheel sound quality etc	sound quality	45--58	-1	friendly wheel sound quality	1.0
667	830_0	there literally no way make sing vista	vista	48--53	-1	make sing vista	0.0
668	988_1	windows vista make computer almost unusable online service	online service	54--68	-1	make computer almost unusable online service	0.0
669	1283_0	however girlfriend realize netbook hinge bit loose open close lcd	hinge	51--56	-1	realize netbook hinge loose open close lcd	-1.0
670	1892_0	i purchase netbook original toshiba laptop crash right warranty expire	warranty	82--90	-1	netbook original toshiba laptop crash right warranty expire	-1.0
671	3057_0	cosmetically thing change 2 function key top	function key	55--68	0	function key top	1.0
672	1963_0	the battery life short expect	battery life	4--16	-1	the battery life expect	0.0
673	406_1	hp interested sell extended warranty cost netbook new help fix	cost	60--64	-1	hp interested sell extended warranty cost netbook	1.0
674	2916_1	the processor amd semprom 2 1 ghz bummer not power hd heavy computing	computing	94--103	-1	hd heavy computing	0.0
675	2146_0	but a way bigger screen is able connect hdmi	screen	22--28	1	a way bigger screen is able connect	0.0
676	552_1	overall poor features average performance poor battery life excellent price value poor	performance	35--46	-1	poor performance poor poor	-1.0
677	2778_1	the screen little glary i hat clicking button i get use	clicking button	46--62	-1	hat clicking button	0.0
678	917_1	one night i turn freaking thing use next day i turn no gui screen dark power light steady hard drive light steady not flash usually	screen	94--100	-1	screen light hard light	-1.0
679	936_0	it easy use fast great graphic money	graphic	40--48	1	fast great graphic money	1.0
680	2359_0	the screen bright vivid keyboard easy use important use quick typers	screen	4--10	1	the screen bright vivid easy use important use	1.0
681	2796_0	this computer well certain game play become hot play game	game	48--53	-1	certain game play become hot play game	1.0
682	610_1	lot extra space keyboard ridiculously small	keyboard	28--36	-1	lot extra space keyboard ridiculously small	-1.0
683	1400_1	switch top need memorize key combination rather flick switch	switch	102--108	-1	switch top memorize rather flick switch	1.0
684	1088_0	a second problem involves the battery which is advertised as having a storage life of 11 hours but when fully charged shows only 7 hours of service	battery	30--37	-1	involves the battery life	0.0
685	881_1	after 2 month complaint asus finally send right power supply techie	techie	77--84	0	send right power supply techie	0.0
686	2453_0	clear picture everything	picture	6--13	1	clear picture everything	1.0
687	1075_0	it could perfect laptop would fast system memory radeon 5850 would ddr5 instead ddr3	system memory	53--66	-1	fast system memory 5850	0.0
688	2766_0	i think camera one requirement forget check specification one i purchase	camera	21--27	0	camera requirement	0.0
689	2398_0	i buy mom report battery life last day lightweight response computing internet focus activity mail research etc excellent	battery life	48--60	1	report battery life last day lightweight mail research excellent	1.0
690	2692_1	laptop advertise 15 casing look like 17	15	26--29	0	15 look	0.0
691	1878_0	1 you not change desktop background window 7 starter not support function	desktop background	26--44	-1	desktop background window	0.0
692	388_0	the processor quick effective i load webpage application	processor	4--13	1	processor quick effective application	1.0
693	161_0	for price get lot asus 1920x1080	price	13--18	-1	for price get asus 1920x1080	0.0
694	1427_1	best buy 5 stars sale service respect old men familiar technology dell computers 3 star dell support owe couple	service	33--40	1	service old men	0.0
695	411_0	asus facial recognition work window logon either	facial recognition	5--23	-1	asus facial recognition work	0.0
696	3019_0	the unibody construction solid sleek beautiful	unibody construction	4--24	1	the unibody construction solid sleek beautiful	1.0
697	2097_0	for i lucky local store sell $ 2000 best buy match price i able buy one $ 1000	price	95--100	1	sell buy match price able buy	0.0
698	2322_0	the screen gorgeous yummy good	screen	4--10	1	the screen gorgeous yummy good	1.0
699	2745_0	a cheap price not equal cheap product	price	10--15	1	cheap price not equal cheap product	0.0
700	2231_0	find many laptop performance even well low price not find look easy application experience mac	performance	40--51	0	find many laptop performance find	0.0
701	2213_1	i use iphoto time great program anyone photography amateur expert alike	program	44--51	1	great program anyone	1.0
702	2561_1	i wish iwork ms office come mac ms office even come pc laptop	ms office	16--25	-1	iwork ms office come ms office come	0.0
703	327_0	also good college student need reliable easy use computer	use	76--79	1	reliable easy use computer	1.0
704	2313_0	startup 30 second shutdown 2 4 second resume sleep 0 2 second	startup	0--7	0	startup second shutdown 4 second second	0.0
705	1936_0	in early may i get back time i back 1 day new issue send back 6th time expedite repair i suppose without 3 day suppose fix senior tech	senior tech	263--274	-1	fix senior tech	0.0
706	1597_0	i previously purchase 13 macbook pro spec aluminum style nvidia 9800 if i not mistake major heat issue	aluminum style	60--74	1	aluminum style nvidia 9800	0.0
707	1254_0	after numerous attempt try include set clock bios setup directly i give i techie	clock bios setup	57--76	-1	include set clock bios setup directly	0.0
708	2272_1	we also use parallel run virtual machine windows xp professional windows 7 home premium windows server enterprise 2003 windows server 2008 enterprise	windows xp professional	55--78	0	run virtual machine windows xp professional windows premium windows enterprise windows enterprise	1.0
709	687_0	good keyboard long battery life large hard drive windows 7	keyboard	5--13	1	good keyboard long life large hard windows	1.0
710	1600_1	also one user mention edge macbook sharp money spend one incase shell seem problem	incase shell	113--126	1	one spend one incase shell	0.0
711	2101_0	which great i run vista business score 5 x index i never see windows machine total score 5	vista business	28--42	1	vista business score score	0.0
712	2524_0	it secure easy navigate	navigate	26--34	1	secure navigate	1.0
713	1565_0	the resolution even high laptop market	resolution	4--14	1	the resolution high laptop market	0.0
714	331_5	it 10 hour battery life web browsing word editing make perfect classroom office term gaming movie playing battery life 5 hour	word editing	65--77	0	browsing word editing	0.0
715	2637_0	delivery early	delivery	0--8	1	delivery early	0.0
716	1511_0	there many wonderful feature benefit new macbook	feature	28--36	1	many wonderful feature benefit	1.0
717	267_1	the machine bluray player book no mention connect hdtv	book	36--40	-1	the machine bluray player book mention connect	0.0
718	706_0	i use computer basically check email surf web print coupon college paper	surf web	46--58	0	email surf web	0.0
719	1962_0	it heavy bulky hard carry size	size	53--57	-1	carry size	0.0
720	2170_0	even i like play online game wonderful feature i dual boot windows	feature	74--81	1	even like wonderful feature dual windows	1.0
721	1601_0	i past gotten superfine sandpaper fix edge round	edge	62--67	-1	edge round	0.0
722	2393_0	i love size keyboard function	size	11--15	1	size keyboard function	0.0
723	2086_1	my only issue 1 screen video resolution win increase high resolution 1024 x 60	resolution	78--88	-1	my only issue 1 screen video resolution win increase high resolution	1.0
724	1175_0	the laptop relatively simple use though i buy macs dummies well worth $ 2	use	35--38	1	the laptop relatively simple use buy	0.0
725	23_1	the laptop lightweight easily carry around knapsack full text book barely add weight	weight	112--118	1	add weight	0.0
726	101_0	i get assurance 2 different people remain 10 month warranty would transfer new computer	warranty	76--84	1	10 month warranty transfer	0.0
727	1327_0	but arm velcro tear one use	arm velcro	8--18	-1	arm velcro tear	0.0
728	2246_2	it many great program ilife iphotos others	iphotos	43--50	1	it many great program iphotos others	1.0
729	295_0	the speed incredible i satisfy	speed	4--9	1	the speed incredible	0.0
730	2722_1	i really impress quality performance price computer	performance	42--53	1	performance computer	0.0
731	474_0	dell customer disservice insult customer pay good money shoddy product	dell customer disservice	0--26	-1	dell customer disservice insult customer pay	-1.0
732	440_1	i love solid build light wt excellent battery life	wt	30--32	1	love light wt excellent life	1.0
733	2320_0	i buy logitech desktop set anticipation use mbp i use touchpad 90 % time	touchpad	86--94	1	touchpad time	0.0
734	2859_0	some feature arent friendly volume wheel sound quality etc	volume wheel	31--43	-1	arent friendly volume wheel sound quality	-1.0
735	1542_0	the windows 7 starter opinion great way think use netbook basic basic basic	windows 7 starter	4--21	1	windows 7 starter great way	1.0
736	2497_0	but application call boot camp allow add another os x like windows	application	17--28	0	application camp	0.0
737	1804_0	while apple save grace fact least stand behind product support great would nice product reliable justify premium	support	97--104	1	support great justify	1.0
738	76_3	i even get teenage son one feature offer like ichat photobooth garage band	garage band	96--107	1	teenage one like garage band	1.0
739	1140_0	toshiba customer service indirectly deal problem constantly transfer one country another i not kid i call different hour day get someone else another country try get tell life story since make sound like history list call right front	toshiba customer service	2--27	-1	toshiba customer service deal	0.0
740	2400_0	the overall build quality unit excellent recommend anyone else look netbook	build quality	12--25	1	the overall build quality unit excellent recommend	1.0
741	1447_0	i love netbook minus fact windows os start happen	windows os	48--58	-1	love netbook windows os start	1.0
742	2738_1	comfterbale use light easy transport	transport	33--42	1	use light easy transport	1.0
743	2736_1	needs power mouse cable plug back instead side in way operate mouse small area	mouse	87--92	-1	mouse small area	0.0
744	2124_0	mostly i love drag drop feature	drag drop feature	18--39	1	love drag drop feature	1.0
745	2845_0	i buy laptop performance price ratio	performance	36--47	1	laptop performance ratio	0.0
746	772_0	was search online power supply i find site	power supply	27--39	0	was search online power supply find	0.0
747	2187_0	compared similarly spec pcs machine good value well build work easily right box	value	55--60	1	similarly spec pcs machine good value	1.0
748	2470_0	its ease use top service apple phone assistance belly genius bar not beat	use	12--15	1	ease use phone	1.0
749	2515_0	very good quality well make	quality	10--17	1	very good quality make	1.0
750	2221_1	of course i also several great software package come free include iwork garageband imovie	iwork	84--89	1	include iwork garageband imovie	0.0
751	455_0	itunes handy music management program essential anyone ipod	itunes	0--6	1	itunes handy program	0.0
752	3056_2	the speed difference next nothing mac hard drive manually upgraded could buy $ 60 500gb external hard drive	500gb external hard drive	123--148	0	mac hard drive upgraded buy $ 500gb external hard drive	-1.0
753	2962_1	this likely due poor grounding isolation component i hop fix ground loop isolator i still expect good product quality price range	ground loop isolator	118--138	0	fix ground loop isolator	-1.0
754	2273_2	with upgraded memory macbook pro never issue run many many application	run	61--68	1	issue run many many application	0.0
755	1309_1	because say hinge motherboard dismantle whole thing tighten	motherboard	44--55	0	because hinge motherboard dismantle tighten	0.0
756	2223_0	the drawback dirty screen get rather quickly	screen	42--48	-1	the drawback dirty screen get	-1.0
757	1811_2	the mac snow leopard o s extremely easy use although different win xp visa win7	visa	88--92	0	visa win7	0.0
758	1375_0	that system fix	system	5--11	0	that system fix	0.0
759	496_0	setting would change reason screen size would change like pixel size whatnot	setting	0--7	-1	setting change change	0.0
760	1436_3	i vista i unable install uninstall program	uninstall	44--54	-1	uninstall program	0.0
761	275_1	it short space downloads always problem complete say corrupt	downloads	26--35	-1	it downloads	0.0
762	2020_0	i call hp ask recovery disk computer not come one completely redo	recovery disk	31--44	-1	recovery disk computer	0.0
763	300_0	i run dreamweaver final cut pro 7 photoshop safari firefox msn messenger application constantly time	application	94--106	0	dreamweaver photoshop safari firefox msn messenger application	0.0
764	722_1	other instal feature certain printer software also attractive	printer software	42--58	1	other instal feature certain printer software also attractive	1.0
765	300_3	i run dreamweaver final cut pro 7 photoshop safari firefox msn messenger application constantly time	photoshop	36--45	0	photoshop application	0.0
766	1717_0	the ibook backup also use firewire connection	ibook backup	6--18	0	the ibook backup use	0.0
767	1646_1	but see macbook pro different may huge price tag come full software would actually need free future update	update	170--177	1	need free future update	1.0
768	2692_2	laptop advertise 15 casing look like 17	17	66--69	0	look like 17	1.0
769	2605_0	the brand itunes become ingrain lexicon keep mind apple start	itunes	13--19	1	itunes become	0.0
770	2470_3	its ease use top service apple phone assistance belly genius bar not beat	genius bar	99--109	1	phone assistance belly genius bar not beat	0.0
771	2713_1	the screen graphic clarity sharpness great	clarity	24--31	1	graphic clarity sharpness great	1.0
772	2276_0	i connect lacie 2big external drive via firewire 800 interface useful time machine	lacie 2big external drive	12--37	0	connect lacie 2big external drive firewire 800 useful machine	1.0
773	822_0	also i lot trouble shift key go line	shift key	44--53	-1	i lot trouble shift key	-1.0
774	2149_0	we research find best price macconnection	price	33--38	1	price macconnection	0.0
775	1226_1	i call repair depot tell would send me new box return computer repair depot	repair depot	99--111	0	repair depot tell send new box return computer repair depot	0.0
776	687_1	good keyboard long battery life large hard drive windows 7	battery life	20--32	1	good keyboard long battery life	1.0
777	8_0	overall laptop definitely keeper simple yet stylish design array fantastic color choose	design	72--78	1	simple yet stylish design array	0.0
778	19_0	everything design os simple point	design	20--26	1	everything design os	0.0
779	1309_0	because say hinge motherboard dismantle whole thing tighten	hinge	25--30	-1	say hinge motherboard	0.0
780	1189_0	now hardware problem	hardware	12--20	-1	hardware problem	-1.0
781	2603_1	i impressed programming include iphoto	iphoto	56--62	1	include iphoto	0.0
782	452_2	i windows linux user i love size screen big enough i use internet artwork yet small enough reasonably portable	windows	14--21	0	i windows user i i	0.0
783	2927_0	another thing month left mouse key broke cost $ 175 send fix	left mouse key	45--59	-1	month left mouse key broke	-1.0
784	648_0	moral story do not buy anything company not respect customer	company	45--54	-1	buy anything company	0.0
785	1414_1	the graphic awful warranty even worth cheap payment computer	warranty	32--40	-1	the graphic awful warranty even worth cheap payment	-1.0
786	744_0	the aspire wont even boot past acer screen droid i try motorola etc plug usb port	acer screen	35--46	-1	the aspire wont boot past acer screen droid	0.0
787	833_0	worse price i could get netbook outperform machine	price	17--22	-1	price get outperform	0.0
788	1924_2	in november computer mess entirely power instal windows update i hd flash lose everything include school assignment irreplaceable picture digital format several thing update instal reason i unable roll back driver everything early working condition update instal delete history	windows update	83--97	0	in november computer mess entirely power instal windows update flash lose update instal reason working condition update instal history	-1.0
789	1226_0	i call repair depot tell would send me new box return computer repair depot	repair depot	15--27	0	repair depot tell send new box return computer repair depot	0.0
790	1746_1	screen keyboard mouse if cant see spend extra money jump mac beautiful screen responsive island backlit keyboard fun multi touch mouse worth extra money alone	keyboard	8--16	0	screen keyboard mouse responsive island backlit keyboard multi mouse	1.0
791	2994_0	the downfall volume control	volume control	25--39	-1	the downfall volume control	0.0
792	1078_0	the screen nice side view angle pretty good	screen	4--10	1	screen nice angle pretty good	1.0
793	1598_0	i little weary purchase another 13 macbook almost 2 year later look like new macbooks get current line graphic card order time around	graphic card	144--158	1	current graphic card time	0.0
794	2081_0	i love multi touch trackpad	multi touch trackpad	11--31	1	love multi touch trackpad	1.0
795	308_1	on powerbook g4 i would never use trackpad i would use external mouse i like trackpad	external mouse	65--79	0	use use external mouse	0.0
796	1410_0	there no cd drive computer defeat purpose keep file cd	cd drive	12--20	-1	no cd drive computer keep file cd	-1.0
797	486_6	that include extra sony sonic stage software speaker subwoofer i get was worth money bluetooth mouse supposedly bluetooth enabled computer extended life battery docking port	bluetooth enabled	154--171	-1	bluetooth mouse bluetooth enabled port	0.0
798	1983_1	at first computer seem great deal seemingly high end spec low low price	price	84--89	1	seemingly high end spec low low price	-1.0
799	313_0	i also purchase iwork go program word processing spreadsheet presentation similar microsoft office	iwork	17--22	0	iwork go	0.0
800	2266_0	as lifelong windows user i extremely pleased make change mac	windows	14--21	-1	lifelong windows user	0.0
801	2503_0	everything mac not visually appeal easy use	use	74--77	1	mac use	0.0
802	2584_0	the keyboard like no laptop keyboard	keyboard	4--12	0	the keyboard like no laptop keyboard	1.0
803	2827_0	this computer i use daily nice compact design	design	40--46	1	use daily nice compact design	1.0
804	2478_1	all thing trackpad make navigate around computer program much simpler quicker easy	program	88--96	1	navigate around computer program	0.0
805	1419_0	i actually contact toshiba i start problem give run around i supply serial number order delay send laptop warrenty expire	warrenty	168--176	-1	send warrenty	0.0
806	668_0	feature great thing need good speaker	feature	4--12	1	feature great need	1.0
807	1850_0	after i turn email next vain help get acknowledge warranty still valid	warranty	86--94	0	acknowledge warranty still valid	0.0
808	1817_0	great value fast delivery computer work brand new no problem pleased	delivery	18--26	1	fast delivery brand new	0.0
809	2498_0	but willing pay another 200 dollar windows disc	windows disc	54--66	0	willing pay another 200 dollar windows disc	-1.0
810	2106_0	it feature power i want replace desktop machine	feature	19--27	1	it feature power	0.0
811	1558_0	the macbook start fast crash fantastic display small light i 13 3 model always complain update lose connection error blue screen etc	display	56--63	1	fast crash fantastic display small light i complain	-1.0
812	2311_0	the battery hold well build solidly run fast	battery	4--11	1	the battery hold	0.0
813	2859_2	some feature arent friendly volume wheel sound quality etc	feature	5--13	-1	some feature arent	0.0
814	1548_2	apparently well build gorgeous look i5 macbook pro win combination price performance	build	16--21	1	well build gorgeous look win	1.0
815	1216_2	now machine win connect toshiba say replace connection card may warranty repair 30 day i warranty even though constant 5 month occupance since i buy netbook	warranty	161--169	-1	connection card may warranty repair 30 day i warranty i	0.0
816	1496_1	all program keynote pages numbers option save document microsoft compatible really eliminate need actual	keynote	21--28	0	all program keynote pages option eliminate	0.0
817	1441_1	stopped booting up less week one year warranty	one year warranty	45--62	0	booting less week one year warranty	0.0
818	1495_0	the mac version microsoft office cheap buy actual work well	mac version microsoft office	4--35	1	the mac version microsoft office buy	0.0
819	2808_4	cords come right power plus cord come front headphone mic plus network connection left make messy setup cord go every direction	network connection	89--107	-1	plus front mic plus network connection	0.0
820	2408_1	mac also many apps program quite cheap free	program	27--35	1	mac also many apps program quite cheap free	1.0
821	2005_0	high quality killer gui extremely stable highly expandable bundle lot good application easy use absolutely gorgeous	quality	14--21	1	high quality gui extremely stable highly expandable bundle lot good application absolutely gorgeous	1.0
822	2021_0	this wipe several program instal computer buy	program	23--31	-1	several program computer	0.0
823	2226_1	now i best world power ease mac	ease	61--65	1	i power ease mac	1.0
824	537_0	i purchase major electronics store take service department find problem	service department	71--89	0	service department find	0.0
825	1469_0	next acer laptop fan bottom right laptop	fan	23--27	0	next acer laptop fan bottom right laptop	1.0
826	3080_0	i wish toshiba would allow customer select option boot os setup remove unnecessary stuff	os	83--85	0	os setup	0.0
827	150_0	it well build	build	16--21	1	it well build	1.0
828	3083_0	niece nephew play web game run anything require dedicated video card	video card	102--112	0	dedicated video card	1.0
829	334_1	it also capable moderate video edit although may need performance boost large macbook pros heavy duty mobile video editing	performance	82--93	-1	performance boost	1.0
830	2532_2	the downfall lot software i win work mac iwork not worth price	price	97--102	-1	iwork not worth price	-1.0
831	2082_0	if need machine surfing email checking word processing watch movie two machine want	word processing	66--81	0	checking word processing	0.0
832	2858_0	like price operation	price	9--14	1	price operation	0.0
833	1775_1	the 13 macbook pro fit budget free shipping no tax ca best price get great product	price	100--105	1	free shipping tax best price	1.0
834	2620_0	the thing perfect netbook speaker not loud i expect	speaker	60--68	-1	thing perfect netbook speaker	1.0
