	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
349	1174_0	i also purchased applecare $300 three year extended warranty since i never seen laptop lasted two	applecare	20--29	0	purchased applecare	0.0
350	1660_2	theres also idvd program dedicated putting favorite media together photos recordings video projects one program create perfect memoir parents family siblings person important life may	program	127--134	1	program dedicated one program create	1.0
351	2631_0	purchased development purposes turned everyday laptop well surfing e mail etc	surfing	90--97	1	everyday laptop well surfing	1.0
352	577_2	it gives power speed i need run programs i use edit	programs	59--67	0	run programs use	0.0
353	775_0	unless want inconvenienced non working power supply find replacement made attachment small	power supply	56--68	-1	working power supply	0.0
354	2141_0	computer last least 7 years thats amazing life spanned electronic	life	63--67	1	thats amazing life spanned electronic	1.0
355	2248_0	in addition design tools pages keynotes makes much easier create professional looking documents presentations	pages	37--42	1	pages keynotes	0.0
356	344_2	it bein shop get new hardrive 2 times fix touch control buttons keyboard	keyboard	100--108	-1	fix touch control buttons keyboard	0.0
357	1191_0	tech support tells latter problem power supply problem offered fix happens	tech support	0--12	1	tech support tells	1.0
358	3048_1	i staff telling older version not make fan noise cause different computer	fan noise	58--67	-1	make fan noise	1.0
359	386_0	the screen large crystal clear amazing colors resolution	screen	4--10	1	screen large crystal	0.0
360	1392_0	sometimes moving finger pointer not even move	pointer	49--56	-1	sometimes moving finger pointer not even move	0.0
361	1925_0	when i got laptop back first instance worked okay little bit i started experiencing issues everything programs drivers failing powering no reason locking freezing sorts issues	programs	142--150	-1	programs drivers	0.0
362	2946_0	everything computer easy use	use	42--45	1	computer easy use	1.0
363	453_7	there several programs school office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing movie making imovie etc	photo management	105--121	0	photo management booth	0.0
364	859_0	its not slow internet slow general	internet	25--33	-1	its not slow internet slow general	0.0
365	917_3	one night i turned freaking thing using next day i turn no gui screen dark power light steady hard drive light steady not flashing usually	hard drive light	131--147	-1	turned no gui screen dark power light steady hard drive light steady flashing	-1.0
366	97_1	first no record 3 year warranty i paid almost $400 i call spend hours online chat service fax multiple documents	online chat service	135--154	-1	spend online chat service fax	0.0
367	1202_0	but biggest pain tech support not available 24 7	tech support	29--41	-1	but biggest pain tech support not available 7	-1.0
368	237_0	i iworks itunes email ms office network printers set completely working perfectly within hour	iworks	9--15	1	i iworks office	0.0
369	1038_1	looks nice horribly cheap feel	looks	0--5	1	looks nice horribly cheap feel	-1.0
370	1757_0	great laptop price works well action pack games	price	21--26	1	great laptop price works	1.0
371	2128_0	i liked aluminum body	aluminum body	12--25	1	liked aluminum body	1.0
372	60_0	whenever i call dell unrelated problem ask laptop running slowly i like purchase memory $75	memory	125--131	0	running like purchase memory	1.0
373	1716_0	there little difficulty migration firewire cable system used ibook	firewire cable system	57--78	-1	little difficulty migration firewire cable system used	-1.0
374	2134_0	i preferred fit feel 13 inch	13 inch	36--43	1	feel 13 inch	0.0
375	2960_2	the ati graphics card huge plus definitely good value need able run slightly older games intel built card would trouble half life 2 even world warcraft	games	112--117	0	able run older games	0.0
376	2669_0	sometimes really tap pad get work	pad	37--40	-1	tap pad	0.0
377	2814_0	the thing i would change mouse keys	mouse keys	46--56	-1	change mouse keys	0.0
378	997_2	drivers updated ok bios update froze system computer shut	system	49--55	-1	system computer	0.0
379	2395_0	it easy use good quality good price	quality	24--31	1	good quality good price	1.0
380	890_1	your cursor end freaking place it not uncommon accidentally delete words sentences paragraphs mousepad	mousepad	147--155	-1	uncommon paragraphs mousepad	0.0
381	2063_1	web access 3g network slow frustrating very disappointing	web access	0--10	-1	web access network slow frustrating disappointing	-1.0
382	1707_1	i love program superior windows movie maker	windows movie maker	39--58	-1	love program superior windows movie maker	1.0
383	1668_1	the bad part size weight	weight	30--36	-1	the bad part size weight	-1.0
384	2011_0	the machine slow boot occasionally crashes completely	boot	25--32	-1	the machine slow boot crashes	0.0
385	2422_1	i need graphic power run adobe creative apps efficiently	adobe creative apps	31--50	0	run adobe creative apps efficiently	1.0
386	2032_2	the processor went fan went motherboard went	motherboard	47--58	-1	went went motherboard went	0.0
387	881_0	after 2 months complaints asus finally sent right power supply techies	power supply	58--70	0	sent right power supply techies	0.0
388	2600_1	after two pc laptops die past 3 years i led apple display best buy sleek design promise less tech issues	tech issues	141--152	1	buy less tech issues	0.0
389	1415_0	in honesty someone looking quality laptop willing pay little money normal sized laptop cheaper less impressive laptop not buy computer	sized	111--116	0	honesty someone laptop sized laptop cheaper impressive laptop buy	1.0
390	571_0	convenient travel battery life excellent	battery life	40--52	1	convenient travel battery life excellent	1.0
391	1582_2	crisp screen great battery life plenty storage	storage	48--55	1	great life plenty storage	1.0
392	2949_0	it discharges quickly	discharges	3--13	-1	it discharges quickly	0.0
393	3044_0	so hard disk capacity really matter	hard disk capacity	8--26	0	hard disk capacity matter	-1.0
394	90_1	the battery never held charge longer one hour within two months stopped holding charge ten minutes	charge	25--31	-1	held charge stopped holding charge minutes	-1.0
395	30_0	keyboard great quiet typing i	keyboard	0--8	1	keyboard great quiet typing	1.0
396	2624_0	the battery life amazingly long 7hrs 5hrs use	battery life	4--16	1	battery life amazingly	0.0
397	2220_0	the computer loads 1 10th time pc i programs pc	programs	87--95	1	10th pc programs pc	0.0
398	1426_0	i ready take back refund geek squad came pointed right direction get fixed	geek squad	50--60	1	geek squad came	-1.0
399	453_11	there several programs school office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing movie making imovie etc	keynote	69--76	0	pages keynote	0.0
400	464_1	they went asking open various components taking battery hard disk apart 2 hours phone could not fix	hard disk	76--85	0	taking battery hard disk apart	-1.0
401	1496_2	all programs keynote pages numbers option save documents microsoft compatible really eliminates need actual	pages	30--35	0	keynote pages option	0.0
402	1348_0	may i started problems usb ports not working	usb ports	42--51	-1	started usb ports working	0.0
403	970_1	i no idea burn cd use web cam starters	burn cd	22--31	0	i idea burn cd cam	0.0
404	1531_1	the programs great like iphoto love editing capabilities imail incorporate address book ipod ipad imovie etc	iphoto	29--35	1	iphoto capabilities	0.0
405	2000_0	treat expensive long lasting laptop quality like sony apple toshiba	quality	59--66	1	treat expensive long lasting laptop quality toshiba	1.0
406	2487_0	it fast booting shutting connection internet	connection internet	43--71	1	booting connection internet	0.0
407	1798_0	and probably explains i already sata controller go bad within year buying	sata controller	51--66	-1	explains sata controller	0.0
408	1912_0	i continued take computer again replaced hard drive mother board yet	hard drive	66--76	-1	hard drive board	-1.0
409	2819_2	aside trial software short battery life lack webcam great	webcam	68--74	-1	aside short life lack webcam great	1.0
410	1748_1	typing keyboard becomes uncomfortable extended use due sharp edges wrists rest	edges	81--86	-1	sharp edges rest	0.0
411	2653_1	the pro great product i wish 13 inch models came intel processors comfortable edge edges hurt wrists	edge	119--123	-1	edge edges	0.0
412	1744_0	supplied software the software comes machine greatly welcomed compared windows comes	supplied software	0--17	0	supplied software the software comes welcomed comes	1.0
413	102_0	the dv4 boasted faster processor memory bigger hard drive old computer plus better quality web cam nicer screen many features	processor	25--34	1	boasted faster processor memory bigger hard	-1.0
414	1212_0	they say sorry warranty	warranty	22--30	-1	say sorry warranty	-1.0
415	902_0	2 months later battery went	battery	20--27	-1	battery went	0.0
416	888_0	the mousepad huge pain arse	mousepad	4--12	-1	mousepad huge pain	-1.0
417	336_0	typically i purchase new laptop i always end using external mouse convenience	external mouse	65--79	0	external mouse convenience	0.0
418	1420_0	then paying examined i told problem cited website i pay anyways since past warrenty	warrenty	135--143	-1	pay since past warrenty	-1.0
419	2694_1	performance good price	price	27--32	1	performance good price	1.0
420	552_3	overall poor features average performance poor battery life excellent price value poor	price	79--84	-1	poor poor price poor	-1.0
421	2235_2	also comes useful applications like iphoto best photo application ever	photo application	76--93	1	comes best photo application ever	1.0
422	1492_1	the fact screen reacts lighting around added luxury working around others dark areas want privacy want bother bright lighting convenient darker softer lit screen	screen	246--252	1	the fact screen reacts convenient darker softer lit screen	0.0
423	1718_1	i eventually migration imac backup disc uses usb	usb	67--70	0	uses usb	0.0
424	1626_1	i used build desktops component parts recently 7 year old pentium 4 ht 1 gb ram sata desktop stopped working rock star 7 years ago	1 gb ram	103--111	0	old 1 gb ram desktop	0.0
425	2274_1	we use built tools often itunes open nearly every day works great iphone	itunes	33--39	1	built itunes open day works great iphone	1.0
426	1177_0	take time go tutorials patiently	tutorials	34--43	0	go tutorials	0.0
427	1050_0	webcam bit laggy not greatest	webcam	2--8	-1	webcam bit	0.0
428	2430_0	had trouble finding case would fit	case	27--31	-1	had trouble finding case fit	-1.0
429	905_0	i pay $100 universal charger cheap $300 laptop	universal charger	24--41	-1	pay universal charger cheap	-1.0
430	2477_0	i love feel key board well trackpad	key board	23--32	1	feel key board well trackpad	1.0
431	682_0	get this computer for portability and fast processing	portability	22--33	1	portability and fast	0.0
432	26_1	the battery life amazing versatility outstanding	versatility	33--44	1	life amazing versatility outstanding	1.0
433	2808_7	cords coming right power plus cords coming front headphones mic plus network connection left make messy setup cords going every direction	cords	149--154	-1	coming right power plus cords coming plus make messy setup cords	-1.0
434	698_0	the macbook arrived nice twin packing sealed box functions works great	twin packing	30--42	1	nice twin packing sealed	1.0
435	2807_3	headphone mic jack front touch pad making touch pad hard use using headphones mic not mention laptop designed right handed person	touch pad	64--73	-1	headphone mic jack front touch pad making touch pad use headphones mic	0.0
436	2713_0	the screen graphics clarity sharpness great	screen graphics	4--19	1	the screen graphics clarity sharpness great	1.0
437	2734_0	seems like maybe bad shipment toshiba	shipment	23--31	-1	bad shipment toshiba	-1.0
438	2196_0	the powerpoint opened seamlessly apple mac hooked projector easily almost scary	powerpoint	4--14	1	the powerpoint opened	0.0
439	2144_0	speed fine	speed	4--9	1	speed fine	1.0
440	1315_0	it not wear tear issue not due user carelessness importantly can t guarantee problem solved sent service i accept outcome	service	149--156	-1	sent service accept	1.0
441	2553_0	he replaced hard drive twice course pay antivirus software every year	hard drive	20--30	-1	replaced hard drive	-1.0
442	2602_0	sure initial pocket expense greater not dissuade anyone fact machines run like none planet i factor money i wasted geek squad latest patches de corrupt infested pcs probably comes even anyhow	expense	32--39	-1	initial pocket expense run comes even anyhow	0.0
443	1795_0	unfortunately apple quality continued slide	quality	23--30	-1	apple quality continued	0.0
444	374_1	love graphics awesome programs including garageband really cool default background	programs	27--35	1	graphics awesome programs garageband	1.0
445	453_3	there several programs school office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing movie making imovie etc	iphoto	136--142	0	pages iphoto	0.0
446	1818_0	this laptop looked brand new shipped quickly	shipped	37--44	1	brand new shipped quickly	0.0
447	2540_0	programs say use quick process computer works like charm	programs	4--12	1	programs say	0.0
448	1567_0	but i blown away features laptop offers	features	47--55	1	but i away features laptop offers	0.0
449	1502_1	but honest i use computer anything like graphics editing complex data analysis gaming	graphics editing	60--76	0	honest use like graphics editing complex gaming	1.0
450	1383_0	the right speaker not work	right speaker	4--17	-1	the right speaker not work	0.0
451	1357_0	after little year owning macbook pro monitor completely died	monitor	62--69	-1	monitor died	-1.0
452	2978_0	i major problems laptop except plastic piece covers usb port wires come	plastic piece	68--81	-1	major laptop plastic piece	0.0
453	986_0	manufacturer warranty covers replacement repair parts	warranty	19--27	-1	manufacturer warranty covers	0.0
454	2959_2	the 2 gb ram plenty able run windows 7 least 2 3 programs next no slowdown	programs	75--83	1	3 programs slowdown	0.0
455	1068_0	i reloaded windows 7 ultimate bluetooth fingerprint reader software would not load	windows 7 ultimate	16--34	-1	reloaded windows 7 ultimate software load	0.0
456	2258_0	applications respond immediately not like tired ms applications	applications	2--14	1	applications respond	0.0
457	2027_0	the first fell apart right 1 year warranty	1 year warranty	37--52	0	right 1 year warranty	0.0
458	2247_1	ilife easily compatible microsoft office send receive files pc	microsoft office	32--48	0	compatible microsoft office send	0.0
459	1742_0	size i know 13 small especially desktop replacement external monitor cares	size	0--4	-1	size know	0.0
460	302_0	i highly recommend laptop anybody wants great performance laptop would like relax not become enraged cursing gods throw laptop door	performance	59--70	1	laptop anybody great performance laptop laptop door	1.0
461	2395_1	it easy use good quality good price	price	41--46	1	use good quality good price	1.0
462	1163_0	after numerous calls applecare tech support i directed send computer	applecare tech support	24--46	-1	after numerous calls applecare tech support directed	1.0
463	1887_3	returned laptop repair 2nd time came back obvious physical damage keyboard bulging speaker grill pressed buttons not working usb ports inoperative	usb ports	157--166	-1	working usb ports	0.0
464	2864_0	i love windows 7 vast improvement vista	windows 7	7--16	1	love windows 7 vast vista	1.0
465	2830_2	now i order i not go full scale webcam full keyboard i wanted something basics easy carry i use crutch wheelchair backpack laptop bag	carry	120--125	1	wanted basics easy carry use	1.0
466	1236_0	when come time warranty service toshiba matter	warranty service toshiba	22--49	0	warranty service toshiba matter	1.0
467	2575_0	the thing i wish option turn touchpad button like big 16 laptop	touchpad	62--70	-1	thing touchpad button big laptop	0.0
468	952_0	the next time i issue lightscribe work	lightscribe	32--43	-1	next lightscribe work	0.0
469	293_0	do favor invest external hard drives planning purchasing laptop	external hard drives	40--59	-1	invest external hard drives	-1.0
470	1532_0	my sister mac band uses garageband record edit	garageband	63--73	0	garageband record	0.0
471	795_0	fact computer not work 24 twenty fourth day fault	work	39--43	-1	computer not work fourth fault	1.0
472	2339_1	i charge night skip taking cord good battery life	battery life	74--86	1	taking cord good battery life	1.0
473	2452_0	it also came built web cam great i see communicate family members back home	built web cam	20--36	1	came built web cam great see	1.0
474	914_0	a couple months later change hard drive	hard drive	39--49	-1	change hard drive	-1.0
475	843_0	the abuse i pushed power plug hard	power plug	33--43	-1	abuse pushed power plug hard	-1.0
476	1106_0	it still working nothing screen	screen	51--57	-1	working nothing screen	0.0
477	2276_2	i connect lacie 2big external drive via firewire 800 interface useful time machine	time machine	90--102	0	2big external drive via firewire 800 interface useful time machine	1.0
478	1778_0	the battery life also keep claim still i think macbook much ahead rest pack	battery life	4--16	-1	the battery life keep	0.0
479	2335_0	the keyboard feels good i type fine	keyboard	4--12	1	the keyboard feels good type fine	1.0
480	1684_0	browsing also no problem i used itunes usually slows pc	browsing	0--8	1	browsing slows	0.0
481	1744_2	supplied software the software comes machine greatly welcomed compared windows comes	windows	98--105	-1	comes windows comes	0.0
482	543_0	much effort 10 days asus replaced tithe wifi weak	wifi	50--54	-1	replaced tithe wifi weak	-1.0
483	1617_0	the online tutorial videos make super easy learn always used pc	online tutorial videos	4--26	1	the online tutorial videos make	0.0
484	1731_2	everything easy use mac software much simpler microsoft software	use	25--28	1	everything easy use mac	1.0
485	2594_1	it made computer much easier use navigate	navigate	44--52	1	use navigate	0.0
486	607_0	tons bloatware junk programs	programs	27--35	-1	bloatware junk programs	0.0
487	312_3	the computer runs fast no problems ilife software comes iphoto imovie web itunes garageband helpful well	web	104--108	1	iphoto web garageband helpful well	1.0
488	2236_2	also may need charge day medium use every thing fast easy mac size look feature attracted	feature	127--134	1	need easy mac size look feature attracted	1.0
489	1632_0	again windows based machines not giving anything work	windows	7--14	-1	again windows based	0.0
490	145_0	but using couple weeks overall operation poor	operation	50--59	-1	overall operation poor	-1.0
491	453_1	there several programs school office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing movie making imovie etc	garageband	92--102	0	pages music garageband	0.0
492	18_0	while people say pcs hold functionality value macs pretty look i think something said simplicity macs	functionality	36--49	1	functionality macs macs	0.0
493	1438_2	externally keys keyboard falling uses paint rubbing button mouse pad heals hands sit screen terrible glare	button mouse pad	98--124	-1	button mouse pad hands	0.0
494	1947_0	i 3 months ports started going	ports	24--29	-1	months ports started	0.0
495	1213_0	summary they played games warranty period	warranty period	43--58	-1	played warranty period	1.0
496	2713_2	the screen graphics clarity sharpness great	sharpness	37--46	1	clarity sharpness great	1.0
497	427_0	i bought isn bundled extra software turns software crashes often	software	93--101	-1	extra software software crashes	0.0
498	378_1	i believe long battery lasted single charge	charge	59--65	1	lasted single charge	0.0
499	1597_2	i previously purchased 13 macbook pro specs aluminum style nvidia 9800 if i not mistaken major heating issues	nvidia 9800	88--99	0	style nvidia 9800	0.0
500	2873_1	the price good product top quality	quality	48--55	1	good product top quality	1.0
501	2080_3	even though running snow leopard 2 4 ghz c2d bit antiquated cpu thus occasional spinning wheel would appear running office mac applications word excel	word	179--183	-1	word excel	1.0
502	444_0	keyboard great primary secondary control buttons could durable	keyboard	0--8	1	keyboard great primary secondary buttons	1.0
503	36_0	this complete opposite ergonomic design	design	46--52	-1	this complete opposite ergonomic design	0.0
504	769_0	asked customer service rep	customer service rep	10--30	0	asked customer service	0.0
505	271_0	macbook notebooks quickly die short battery life well many background programs run without user knowledge	battery life	57--69	-1	die short battery life many programs	-1.0
506	1984_1	who love dvd burner 80 gigabyte hd fairly new graphics chip as i soon discovered though reason similarly configured sony toshiba machines cost use higher quality components faster better configured end lasting lot longer	graphics chip	63--76	1	hd fairly new graphics chip discovered	0.0
507	1887_0	returned laptop repair 2nd time came back obvious physical damage keyboard bulging speaker grill pressed buttons not working usb ports inoperative	keyboard	85--93	-1	came obvious physical damage keyboard bulging	-1.0
508	614_0	when battery life went 4 hours less took machouse amsterdam repair 26th august	battery life	6--18	-1	battery life went	0.0
509	1865_0	until i bought dell i thought looked wanted size software options hardware purchase best deal could find	size	74--78	0	size purchase	0.0
510	84_1	while i mostly use email internet gaming i confident applications live high standard i come appreciate mac laptops	internet	33--41	0	internet gaming	0.0
511	2978_1	i major problems laptop except plastic piece covers usb port wires come	usb port wires	98--112	0	usb port wires come	0.0
512	486_3	that included extra sony sonic stage software speakers subwoofer i got was worth money bluetooth mouse supposedly bluetooth enabled computer extended life battery docking port	extended life battery	186--207	0	bluetooth bluetooth extended life battery port	0.0
513	1041_0	loaded bloatware	bloatware	12--21	0	loaded bloatware	0.0
514	1925_1	when i got laptop back first instance worked okay little bit i started experiencing issues everything programs drivers failing powering no reason locking freezing sorts issues	drivers	155--162	-1	issues everything programs drivers failing issues	-1.0
515	938_0	now easy use i think great starter laptop	use	27--30	1	now easy use think	1.0
516	300_6	i run dreamweaver final cut pro 7 photoshop safari firefox msn messenger applications constantly time	msn messenger	64--77	0	msn messenger applications	0.0
517	2227_1	i also got added bonus 30 hd monitor really helps extend screen keep eyes fresh	screen	80--86	0	screen keep eyes fresh	1.0
518	2238_0	looks sexy d really mac book pro best laptop specially students college not caring price	price	129--134	-1	caring price	1.0
519	1316_2	the tech guy said service center not 1 1 exchange i direct concern sales team retail shop i bought netbook	tech guy	4--12	0	the tech guy said	0.0
520	18_1	while people say pcs hold functionality value macs pretty look i think something said simplicity macs	value	54--59	1	functionality value macs macs	1.0
521	2895_0	it super fast great value price	value	28--33	1	fast great value price	1.0
522	1256_0	wasted least 8 hours installation time	installation time	30--47	-1	wasted least installation time	-1.0
523	445_1	battery life could better overall price toshiba reputation laptops great	price	49--54	1	life could better overall price laptops great	1.0
524	2137_0	use mac time love software way takes short time load things easy use worry viruses	software	38--46	1	time love software time	1.0
525	2904_0	i also love small convenient size laptop making perfect tool academic studies	size	34--38	1	small convenient size laptop	0.0
526	2231_1	find many laptops performance even better lower price cannot find look easy applications experience mac	price	79--84	1	find lower price find	-1.0
527	1066_0	one tip please purchase model get 4gb stick ram save $10	4gb stick ram	51--67	1	stick ram save	1.0
528	2067_0	i realize $900 would better spent windows laptop	windows	61--68	1	spent windows laptop	0.0
529	1992_0	anyway early july year dvd burner stopped working computer stared issues power supply	dvd burner	40--50	-1	dvd burner stopped	-1.0
530	2482_1	we love size screen although still lightweight easy tote around	tote	82--86	1	love screen although still lightweight easy tote around	1.0
531	2854_0	then day left mouse button snapped	left mouse button	28--47	-1	left mouse button snapped	0.0
532	2507_1	pc users work word mac users work pages	pages	47--52	0	work work pages	0.0
533	2571_1	i get ton compliments size speaking someone regularly commutes bus i attest fact perfect size computer restricted width body computing room	size	147--151	1	get ton compliments size perfect size computer restricted room	1.0
534	359_0	charger seems large class computer	charger	0--7	-1	charger seems	0.0
535	1082_0	sony parts reliability quality service recently worst	service	38--45	-1	reliability quality service worst	-1.0
536	1973_0	microsoft word not andi buy separately	microsoft word	0--14	-1	microsoft word buy	0.0
537	2455_1	the acer one computer i bought 17 screen hard find lap top bags i like big screen	screen	115--121	1	17 screen find like big screen	1.0
538	313_5	i also purchased iwork go programs word processing spreadsheets presentations similar microsoft office	presentations	95--108	0	spreadsheets presentations similar office	0.0
539	612_0	apple care included	apple care	0--10	0	apple care included	1.0
540	2170_2	even i like playing online games wonderful feature i dual boot windows	games	31--36	0	playing online games	1.0
541	32_1	first not push button open lid	lid	50--53	0	not push button open lid	0.0
542	493_0	it weighed like seven pounds something like	weighed	3--10	0	it weighed something	0.0
543	1775_0	the 13 macbook pro fits budget free shipping no tax ca best price get great product	shipping	57--65	1	fits budget free shipping price get	1.0
544	963_0	another three weeks later i laptop back new mousepad keys casing	mousepad	60--68	0	laptop new mousepad keys casing	0.0
545	453_2	there several programs school office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing movie making imovie etc	photo booth	123--134	0	pages photo management photo booth	0.0
546	1411_1	there hardly memory computer hard drive	hard drive	45--55	-1	memory computer hard drive	-1.0
547	1425_0	in desperation i called customer service number told warranty expired 2 days old priviledge talking technician would cost credit card ready	customer service number	31--54	0	customer service number told	1.0
548	2617_1	it really perfect work play	work	25--29	1	work play	1.0
549	2489_0	i think manual somewhere hard drive i rather hard copy	manual	12--18	0	think manual hard drive hard	-1.0
550	1987_0	the cover dvd drive soon came mark poor construction quality	cover dvd drive	4--27	-1	the cover dvd drive came	0.0
551	2070_0	anyways i bought two months ago i first brought home kept giving message vibration hard drive putting temporary save zone	hard drive	123--133	-1	giving hard drive putting temporary zone	1.0
552	2231_2	find many laptops performance even better lower price cannot find look easy applications experience mac	look	110--114	1	find find look easy	1.0
553	2901_0	i found easy use informative wonder alerts tutorials making easy someone like not exactly technologically advanced learn use various features programs	features	192--200	1	various features programs	0.0
554	1576_1	the display computer best i seen long time battery life long continent	battery life	76--88	1	battery life continent	0.0
555	1143_0	long story short since i experience many problems laptop every since i bought day one i ask new laptop refund i pay crapy laptop extension laptop warranty another year made big deal many calls complaints products services finally gave	warranty	220--228	0	problems laptop every laptop crapy laptop extension laptop warranty year	-1.0
556	2348_0	the unibody design edgy durable	unibody design	4--18	1	the unibody design edgy durable	0.0
557	961_1	this time mouse pad right click key work	right click key	30--45	-1	pad right click key work	0.0
558	2846_0	it works great general internet use microsoft office apps home bookkeeping etc	microsoft office apps	41--62	1	great general use microsoft office apps bookkeeping	1.0
559	2030_0	none techs hp knew	techs hp	12--23	-1	none techs hp knew	0.0
560	444_1	keyboard great primary secondary control buttons could durable	control buttons	44--59	-1	keyboard great primary secondary control buttons durable	1.0
561	842_1	i still within one year warranty repair depot deemed time caused physical abuse not covered	repair depot	47--61	-1	repair depot deemed	0.0
562	2463_0	it works exactly like day i took box	works	3--8	1	it works took	0.0
563	337_1	however multi touch gestures large tracking area make external mouse unnecessary unless gaming	tracking area	44--57	1	multi gestures large tracking area	0.0
564	1472_0	not mention sometimes whole charger unit decide not work entirely	charger unit	35--47	-1	whole charger unit decide	0.0
565	3024_0	my real problem the statement 7 hour battery life not mere exaggeration lie	battery life	49--61	-1	the statement 7 hour battery life lie	0.0
566	918_0	the motherboard is dead	motherboard	5--16	-1	the motherboard dead	-1.0
567	1316_1	the tech guy said service center not 1 1 exchange i direct concern sales team retail shop i bought netbook	sales team	109--121	-1	exchange direct concern sales team retail shop	0.0
568	2248_1	in addition design tools pages keynotes makes much easier create professional looking documents presentations	keynotes	47--55	1	pages keynotes makes	0.0
569	2902_0	i found also easy able access wireless internet access	wireless internet access	56--80	1	found also easy able access wireless internet access	1.0
570	1623_3	with mac computer i free time i wait windows boot shut viruses associated windows	windows	138--145	-1	wait windows associated windows	0.0
571	97_0	first no record 3 year warranty i paid almost $400 i call spend hours online chat service fax multiple documents	3 year warranty	50--65	-1	3 year warranty i i	0.0
572	2235_1	also comes useful applications like iphoto best photo application ever	iphoto	49--55	1	comes like iphoto	1.0
573	2960_1	the ati graphics card huge plus definitely good value need able run slightly older games intel built card would trouble half life 2 even world warcraft	intel built card	125--144	1	card huge plus need able run intel built card trouble	-1.0
574	3085_1	i looked around based price features comparison brand i trusted i landed	features	39--47	0	features brand	0.0
575	1909_0	they replaced hard drive well mother board	hard drive	19--29	0	replaced hard drive	-1.0
576	2984_0	my husband uses mostly games email music	games	30--35	0	games music	0.0
577	3004_1	i dual boot linux security prone os performs flawlessly	security prone os	38--55	0	boot linux security prone os performs	1.0
578	1701_0	comes imovie	imovie	11--17	1	comes imovie	0.0
579	2111_0	i took apple store guess they fixed no cost pocket	cost	66--70	-1	no cost pocket	-1.0
580	948_0	the casing power cord fried shocked husband pulled socket	casing power cord	6--30	-1	casing power cord fried	0.0
581	1743_0	but sitting lap desk front looks big enough could im used lenovo 10 tablet plus great size i want unplug external keyboard mouse monitor take i take photos video	size	160--164	1	tablet plus great size	1.0
582	1529_0	a mac easy use simply makes sense	use	22--25	1	a mac easy use makes	1.0
583	1566_0	only thing i would want add internal bluray read write drive	bluray read write drive	54--77	-1	thing add internal bluray read write drive	0.0
584	544_0	i computers get strong signals drop places net book loses signal	signals	39--46	1	strong signals drop	1.0
585	386_1	the screen large crystal clear amazing colors resolution	colors	56--62	1	amazing colors resolution	1.0
586	2386_0	i understand windows 7 starter included	windows 7 starter	28--45	-1	windows 7 starter included	0.0
587	1580_0	a great computer light home use business use	home use	27--35	1	a great computer light home use business use	1.0
588	2935_0	the battery life probably hour best	battery life	4--16	-1	the battery life hour	0.0
589	2973_2	it plenty memory lots hard drive great graphics	graphics	55--63	1	hard drive great graphics	1.0
590	2548_1	the track pad really stands though several different things depending many fingers use track pad awesome thinking apple	track pad	148--157	1	the track pad stands use track pad awesome thinking	1.0
591	1959_0	the feel better toshiba	feel	4--8	1	the feel toshiba	0.0
592	2299_0	you bad boy main thing netbook designed surfing web boy boy ever	surfing web	87--102	1	boy surfing web boy boy	0.0
593	2398_2	i bought mom reports battery life lasts day lightweight response computing internet focused activity mail research etc excellent	internet focused activity	155--180	0	day lightweight response computing internet focused activity mail excellent	1.0
594	18_3	while people say pcs hold functionality value macs pretty look i think something said simplicity macs	look	88--92	1	hold pretty look	1.0
595	92_0	the machine slow boot occasionally crashes completely	boot	23--30	-1	the machine slow boot crashes	0.0
596	300_1	i run dreamweaver final cut pro 7 photoshop safari firefox msn messenger applications constantly time	dreamweaver	6--17	0	run dreamweaver pro applications constantly	0.0
597	1767_0	its white color stylish college students easy take carry take classes	color	10--15	1	its white color take carry take	0.0
598	1411_0	there hardly memory computer hard drive	memory	20--26	-1	there hardly memory hard drive	-1.0
599	2001_2	yes cost make speed construction quality longevity	longevity	91--100	1	make speed longevity	0.0
600	81_0	lightweight screen beautiful	screen	20--26	1	lightweight screen beautiful	1.0
601	246_0	very fast boot shut	boot	10--17	1	very fast boot shut	0.0
602	1797_0	it commodity hardware	commodity hardware	13--31	0	it commodity hardware	0.0
603	1731_1	everything easy use mac software much simpler microsoft software	microsoft software	72--90	-1	mac software simpler microsoft software	0.0
604	2132_0	the thing i wish 15 inch macbook pro much better speakers side keyboard	speakers	65--73	-1	wish 15 inch macbook pro much better speakers	1.0
605	1299_0	of course i inspected netbooks clearly hinges tighter i even demonstrate difference netbook others	hinges	60--66	-1	inspected netbooks clearly hinges tighter	1.0
606	2870_0	for price i get exceeded expectations	price	8--13	1	for price get	0.0
607	547_1	it faster processor ram	ram	35--38	1	processor ram	0.0
608	2001_0	yes cost make speed construction quality longevity	speed	58--63	1	make speed quality longevity	0.0
609	746_1	no even support bios could problem bios how company makes fairly decent product get away insanity	bios	78--82	-1	bios problem bios makes get	-1.0
610	967_0	course warranty runs next month	warranty	13--21	0	course warranty runs	0.0
611	2227_0	i also got added bonus 30 hd monitor really helps extend screen keep eyes fresh	30 hd monitor	32--46	1	bonus 30 hd monitor really helps	1.0
