	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
634	2225_0	i also enjoy fact macbook pro laptop allow run window 7 use vmware program	window 7	66--75	1	run window 7	0.0
635	2508_0	pc user use powerpoint program slide show present mac user util keynot	keynot	86--93	0	user use powerpoint program slide show present mac user util keynot	0.0
636	793_0	call anoth one ship get money back say return polici 23 twenti three day date purchas	return polici	80--93	-1	say return polici twenti	0.0
637	1895_1	overal i feel netbook poor qualiti poor perform although great batteri life work	perform	55--66	-1	poor qualiti poor perform	-1.0
638	503_0	i never realli big download anyth i worri get viru plu i think i protect norton	norton	134--140	-1	protect norton	1.0
639	1329_0	the peopl chang spot i get new arm piec even request receipt	arm piec	65--74	1	get new arm piec	0.0
640	2143_0	qualiti display i surpris perform qualiti laptop	qualiti display	0--15	1	qualiti display surpris qualiti	1.0
641	2250_0	iphoto excel program store organ photo	iphoto	0--7	1	iphoto excel program photo	1.0
642	1364_0	product support poor phone call cost long distant	product support	0--15	-1	product support poor cost long distant	-1.0
643	572_0	10 hour batteri life realli someth els	batteri life	12--24	1	10 hour batteri life someth	0.0
644	2171_1	i osx window xp run time	window xp	24--34	1	window xp run	1.0
645	264_0	vista nightmar	vista	0--5	-1	vista nightmar	0.0
646	1101_1	strength well shape weak bad videocard	shape	15--21	1	strength well shape bad videocard	1.0
647	1438_0	extern key keyboard fall use paint rub button mous pad heal hand sit screen terribl glare	key	15--19	-1	key fall	0.0
648	1252_0	somehow system clock get mess reboot	system clock	12--24	-1	system clock get	0.0
649	609_0	key weird place way larg way design	key	0--4	-1	key weird way way	-1.0
650	310_0	i also like scroll window use two finger trackpad	trackpad	74--82	1	use finger trackpad	0.0
651	701_0	the batteri life also keep claim still i think macbook much ahead rest pack	batteri life	4--16	-1	the batteri life keep	0.0
652	2706_1	featur like font block like old school	featur	0--8	-1	featur like like	1.0
653	1543_1	i wipe nearli everyth instal openoffic firefox i oper incred effici use machin great price	firefox	62--69	0	instal openoffic firefox	0.0
654	2812_1	screen crystal clear system respons	system	32--38	1	clear system respons	1.0
655	2812_0	screen crystal clear system respons	screen	0--6	1	screen crystal	0.0
656	2975_0	the bad thing give bad batteri possibl	batteri	55--64	-1	bad thing give bad batteri possibl	-1.0
657	2071_0	so i call custom support good go safeti featur not affect perform i choos hide messag	custom support	12--28	1	custom support good go	1.0
658	2279_1	the sheer power flexibl make macbook pro must techi	flexibl	20--31	1	the sheer power flexibl make	1.0
659	2932_0	to honest think faulti equip someth ink	equip	35--44	-1	faulti equip ink	-1.0
660	146_0	i hate display screen i everyth i could chang	display screen	11--25	-1	display screen everyth	0.0
661	2612_0	it take long get switch mac comput program navig fine like way laptop function much well	program	64--72	1	program navig fine function well	1.0
662	1459_0	tri charg differ batteri no luck	batteri	38--47	-1	charg differ batteri	0.0
663	1937_2	i get back build webcam build mic short anytim i touch lid mind mean commun fianc deploy i suffer thru would constantli reset comput abl use cam mic anytim go	cam	269--272	-1	mic cam mic	0.0
664	2711_1	seem slow occasion run mani applic ie internet tab program etc simultan	program	82--90	0	mani tab program	0.0
665	1997_0	might someth deep within window i unabl creat disk imag hard drive	window	34--41	-1	deep within window	0.0
666	2859_1	some featur arent friendli volum wheel sound qualiti etc	sound qualiti	45--58	-1	friendli wheel sound qualiti	1.0
667	830_0	there liter no way make sing vista	vista	48--53	-1	make sing vista	0.0
668	988_1	window vista make comput almost unus onlin servic	onlin servic	54--68	-1	make comput almost unus onlin servic	0.0
669	1283_0	howev girlfriend realiz netbook hing bit loos open close lcd	hing	51--56	-1	realiz netbook hing loos open close lcd	-1.0
670	1892_0	i purchas netbook origin toshiba laptop crash right warranti expir	warranti	82--90	-1	netbook origin toshiba laptop crash right warranti expir	-1.0
671	3057_0	cosmet thing chang 2 function key top	function key	55--68	0	function key top	1.0
672	1963_0	the batteri life short expect	batteri life	4--16	-1	the batteri life expect	0.0
673	406_1	interest sell extend warranti cost netbook new help fix	cost	60--64	-1	interest sell extend warranti cost netbook	1.0
674	2916_1	the processor amd semprom 2 1 ghz bummer not power heavi comput	comput	94--103	-1	heavi comput	0.0
675	2146_0	but a way bigger screen abl connect hdmi	screen	22--28	1	a way bigger screen abl connect	0.0
676	552_1	overal poor featur averag perform poor batteri life excel price valu poor	perform	35--46	-1	poor perform poor poor	-1.0
677	2778_1	the screen littl glari i hat click button i get use	click button	46--62	-1	hat click button	0.0
678	917_1	one night i turn freak thing use next day i turn no gui screen dark power light steadi hard drive light steadi not flash usual	screen	94--100	-1	screen light hard light	-1.0
679	936_0	it easi use fast great graphic money	graphic	40--48	1	fast great graphic money	1.0
680	2359_0	the screen bright vivid keyboard easi use import use quick typer	screen	4--10	1	the screen bright vivid easi use import use	1.0
681	2796_0	thi comput well certain game play becom hot play game	game	48--53	-1	certain game play becom hot play game	1.0
682	610_1	lot extra space keyboard ridicul small	keyboard	28--36	-1	lot extra space keyboard ridicul small	-1.0
683	1400_1	switch top need memor key combin rather flick switch	switch	102--108	-1	switch top memor rather flick switch	1.0
684	1088_0	a second problem involv the batteri which is advertis have storag life of 11 hour but when fulli charg show onli 7 hour servic	batteri	30--37	-1	involv the batteri life	0.0
685	881_1	after 2 month complaint asu final send right power suppli techi	techi	77--84	0	send right power suppli techi	0.0
686	2453_0	clear pictur everyth	pictur	6--13	1	clear pictur everyth	1.0
687	1075_0	it could perfect laptop would fast system memori radeon 5850 would ddr5 instead ddr3	system memori	53--66	-1	fast system memori 5850	0.0
688	2766_0	i think camera one requir forget check specif one i purchas	camera	21--27	0	camera requir	0.0
689	2398_0	i buy mom report batteri life last day lightweight respons comput internet focu activ mail research etc excel	batteri life	48--60	1	report batteri life last day lightweight mail research excel	1.0
690	2692_1	laptop advertis 15 case look like 17	15	26--29	0	15 look	0.0
691	1878_0	1 you not chang desktop background window 7 starter not support function	desktop background	26--44	-1	desktop background window	0.0
692	388_0	the processor quick effect i load webpag applic	processor	4--13	1	processor quick effect applic	1.0
693	161_0	for price get lot asu 1920x1080	price	13--18	-1	for price get asu 1920x1080	0.0
694	1427_1	best buy 5 star sale servic respect old men familiar technolog dell comput 3 star dell support owe coupl	servic	33--40	1	servic old men	0.0
695	411_0	asu facial recognit work window logon either	facial recognit	5--23	-1	asu facial recognit work	0.0
696	3019_0	the unibodi construct solid sleek beauti	unibodi construct	4--24	1	the unibodi construct solid sleek beauti	1.0
697	2097_0	for i lucki local store sell $ 2000 best buy match price i abl buy one $ 1000	price	95--100	1	sell buy match price abl buy	0.0
698	2322_0	the screen gorgeou yummi good	screen	4--10	1	the screen gorgeou yummi good	1.0
699	2745_0	a cheap price not equal cheap product	price	10--15	1	cheap price not equal cheap product	0.0
700	2231_0	find mani laptop perform even well low price not find look easi applic experi mac	perform	40--51	0	find mani laptop perform find	0.0
701	2213_1	i use iphoto time great program anyon photographi amateur expert alik	program	44--51	1	great program anyon	1.0
702	2561_1	i wish iwork ms offic come mac ms offic even come pc laptop	ms offic	16--25	-1	iwork ms offic come ms offic come	0.0
703	327_0	also good colleg student need reliabl easi use comput	use	76--79	1	reliabl easi use comput	1.0
704	2313_0	startup 30 second shutdown 2 4 second resum sleep 0 2 second	startup	0--7	0	startup second shutdown 4 second second	0.0
705	1936_0	in earli may i get back time i back 1 day new issu send back 6th time expedit repair i suppos without 3 day suppos fix senior tech	senior tech	263--274	-1	fix senior tech	0.0
706	1597_0	i previous purchas 13 macbook pro spec aluminum style nvidia 9800 if i not mistak major heat issu	aluminum style	60--74	1	aluminum style nvidia 9800	0.0
707	1254_0	after numer attempt tri includ set clock bio setup directli i give i techi	clock bio setup	57--76	-1	includ set clock bio setup directli	0.0
708	2272_1	we also use parallel run virtual machin window xp profession window 7 home premium window server enterpris 2003 window server 2008 enterpris	window xp profession	55--78	0	run virtual machin window xp profession window premium window enterpris window enterpris	1.0
709	687_0	good keyboard long batteri life larg hard drive window 7	keyboard	5--13	1	good keyboard long life larg hard window	1.0
710	1600_1	also one user mention edg macbook sharp money spend one incas shell seem problem	incas shell	113--126	1	one spend one incas shell	0.0
711	2101_0	which great i run vista busi score 5 index i never see window machin total score 5	vista busi	28--42	1	vista busi score score	0.0
712	2524_0	it secur easi navig	navig	26--34	1	secur navig	1.0
713	1565_0	the resolut even high laptop market	resolut	4--14	1	the resolut high laptop market	0.0
714	331_5	it 10 hour batteri life web brows word edit make perfect classroom offic term game movi play batteri life 5 hour	word edit	65--77	0	brows word edit	0.0
715	2637_0	deliveri earli	deliveri	0--8	1	deliveri earli	0.0
716	1511_0	there mani wonder featur benefit new macbook	featur	28--36	1	mani wonder featur benefit	1.0
717	267_1	the machin bluray player book no mention connect hdtv	book	36--40	-1	the machin bluray player book mention connect	0.0
718	706_0	i use comput basic check email surf web print coupon colleg paper	surf web	46--58	0	email surf web	0.0
719	1962_0	it heavi bulki hard carri size	size	53--57	-1	carri size	0.0
720	2170_0	even i like play onlin game wonder featur i dual boot window	featur	74--81	1	even like wonder featur dual window	1.0
721	1601_0	i past gotten superfin sandpap fix edg round	edg	62--67	-1	edg round	0.0
722	2393_0	i love size keyboard function	size	11--15	1	size keyboard function	0.0
723	2086_1	my onli issu 1 screen video resolut win increas high resolut 1024 x 60	resolut	78--88	-1	my onli issu 1 screen video resolut win increas high resolut	1.0
724	1175_0	the laptop rel simpl use though i buy mac dummi well worth $ 2	use	35--38	1	the laptop rel simpl use buy	0.0
725	23_1	the laptop lightweight easili carri around knapsack full text book bare add weight	weight	112--118	1	add weight	0.0
726	101_0	i get assur 2 differ peopl remain 10 month warranti would transfer new comput	warranti	76--84	1	10 month warranti transfer	0.0
727	1327_0	but arm velcro tear one use	arm velcro	8--18	-1	arm velcro tear	0.0
728	2246_2	it mani great program ilif iphoto other	iphoto	43--50	1	it mani great program iphoto other	1.0
729	295_0	the speed incred i satisfi	speed	4--9	1	the speed incred	0.0
730	2722_1	i realli impress qualiti perform price comput	perform	42--53	1	perform comput	0.0
731	474_0	dell custom disservic insult custom pay good money shoddi product	dell custom disservic	0--26	-1	dell custom disservic insult custom pay	-1.0
732	440_1	i love solid build light wt excel batteri life	wt	30--32	1	love light wt excel life	1.0
733	2320_0	i buy logitech desktop set anticip use mbp i use touchpad 90 % time	touchpad	86--94	1	touchpad time	0.0
734	2859_0	some featur arent friendli volum wheel sound qualiti etc	volum wheel	31--43	-1	arent friendli volum wheel sound qualiti	-1.0
735	1542_0	the window 7 starter opinion great way think use netbook basic basic basic	window 7 starter	4--21	1	window 7 starter great way	1.0
736	2497_0	but applic call boot camp allow add anoth like window	applic	17--28	0	applic camp	0.0
737	1804_0	while appl save grace fact least stand behind product support great would nice product reliabl justifi premium	support	97--104	1	support great justifi	1.0
738	76_3	i even get teenag son one featur offer like ichat photobooth garag band	garag band	96--107	1	teenag one like garag band	1.0
739	1140_0	toshiba custom servic indirectli deal problem constantli transfer one countri anoth i not kid i call differ hour day get someon els anoth countri tri get tell life stori sinc make sound like histori list call right front	toshiba custom servic	2--27	-1	toshiba custom servic deal	0.0
740	2400_0	the overal build qualiti unit excel recommend anyon els look netbook	build qualiti	12--25	1	the overal build qualiti unit excel recommend	1.0
741	1447_0	i love netbook minu fact window os start happen	window os	48--58	-1	love netbook window os start	1.0
742	2738_1	comfterbal use light easi transport	transport	33--42	1	use light easi transport	1.0
743	2736_1	need power mous cabl plug back instead side in way oper mous small area	mous	87--92	-1	mous mous small area	0.0
744	2124_0	mostli i love drag drop featur	drag drop featur	18--39	1	love drag drop featur	1.0
745	2845_0	i buy laptop perform price ratio	perform	36--47	1	laptop perform ratio	0.0
746	772_0	wa search onlin power suppli i find site	power suppli	27--39	0	wa search onlin power suppli find	0.0
747	2187_0	compar similarli spec pc machin good valu well build work easili right box	valu	55--60	1	similarli spec pc machin good valu	1.0
748	2470_0	it eas use top servic appl phone assist belli geniu bar not beat	use	12--15	1	eas use phone	1.0
749	2515_0	veri good qualiti well make	qualiti	10--17	1	veri good qualiti make	1.0
750	2221_1	of cours i also sever great softwar packag come free includ iwork garageband imovi	iwork	84--89	1	includ iwork garageband imovi	0.0
751	455_0	itun handi music manag program essenti anyon ipod	itun	0--6	1	itun handi program	0.0
752	3056_2	the speed differ next noth mac hard drive manual upgrad could buy $ 60 500gb extern hard drive	500gb extern hard drive	123--148	0	mac hard drive upgrad buy $ 500gb extern hard drive	-1.0
753	2962_1	thi like due poor ground isol compon i hop fix ground loop isol i still expect good product qualiti price rang	ground loop isol	118--138	0	ground isol fix ground loop isol	-1.0
754	2273_2	with upgrad memori macbook pro never issu run mani mani applic	run	61--68	1	issu run mani mani applic	0.0
755	1309_1	becaus say hing motherboard dismantl whole thing tighten	motherboard	44--55	0	becaus hing motherboard dismantl tighten	0.0
756	2223_0	the drawback dirti screen get rather quickli	screen	42--48	-1	the drawback dirti screen get	-1.0
757	1811_2	the mac snow leopard extrem easi use although differ win visa win7	visa	88--92	0	visa win7	0.0
758	1375_0	that system fix	system	5--11	0	that system fix	0.0
759	496_0	set would chang reason screen size would chang like pixel size whatnot	set	0--7	-1	set chang chang	0.0
760	1436_3	i vista i unabl instal uninstal program	uninstal	44--54	-1	instal uninstal program	0.0
761	275_1	it short space download alway problem complet say corrupt	download	26--35	-1	it download	0.0
762	2020_0	i call ask recoveri disk comput not come one complet redo	recoveri disk	31--44	-1	recoveri disk comput	0.0
763	300_0	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng applic constantli time	applic	94--106	0	dreamweav photoshop safari firefox msn messeng applic	0.0
764	722_1	other instal featur certain printer softwar also attract	printer softwar	42--58	1	other instal featur certain printer softwar also attract	1.0
765	300_3	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng applic constantli time	photoshop	36--45	0	photoshop applic	0.0
766	1717_0	the ibook backup also use firewir connect	ibook backup	6--18	0	the ibook backup use	0.0
767	1646_1	but see macbook pro differ may huge price tag come full softwar would actual need free futur updat	updat	170--177	1	need free futur updat	1.0
768	2692_2	laptop advertis 15 case look like 17	17	66--69	0	look like 17	1.0
769	2605_0	the brand itun becom ingrain lexicon keep mind appl start	itun	13--19	1	itun becom	0.0
770	2470_3	it eas use top servic appl phone assist belli geniu bar not beat	geniu bar	99--109	1	phone assist belli geniu bar not beat	0.0
771	2713_1	the screen graphic clariti sharp great	clariti	24--31	1	graphic clariti sharp great	1.0
772	2276_0	i connect laci 2big extern drive via firewir 800 interfac use time machin	laci 2big extern drive	12--37	0	connect laci 2big extern drive firewir 800 use machin	1.0
773	822_0	also i lot troubl shift key go line	shift key	44--53	-1	i lot troubl shift key	-1.0
774	2149_0	we research find best price macconnect	price	33--38	1	price macconnect	0.0
775	1226_1	i call repair depot tell would send new box return comput repair depot	repair depot	99--111	0	repair depot tell send new box return comput repair depot	0.0
776	687_1	good keyboard long batteri life larg hard drive window 7	batteri life	20--32	1	good keyboard long batteri life	1.0
777	8_0	overal laptop definit keeper simpl yet stylish design array fantast color choos	design	72--78	1	simpl yet stylish design array	0.0
778	19_0	everyth design simpl point	design	20--26	1	everyth design	0.0
779	1309_0	becaus say hing motherboard dismantl whole thing tighten	hing	25--30	-1	say hing motherboard	0.0
780	1189_0	now hardwar problem	hardwar	12--20	-1	hardwar problem	-1.0
781	2603_1	i impress program includ iphoto	iphoto	56--62	1	includ iphoto	0.0
782	452_2	i window linux user i love size screen big enough i use internet artwork yet small enough reason portabl	window	14--21	0	i window user i i use	0.0
783	2927_0	anoth thing month left mous key broke cost $ 175 send fix	left mous key	45--59	-1	month left mous key broke	-1.0
784	648_0	moral stori do not buy anyth compani not respect custom	compani	45--54	-1	buy anyth compani	0.0
785	1414_1	the graphic aw warranti even worth cheap payment comput	warranti	32--40	-1	the graphic aw warranti even worth cheap payment	-1.0
786	744_0	the aspir wont even boot past acer screen droid i tri motorola etc plug usb port	acer screen	35--46	-1	the aspir wont boot past acer screen droid	0.0
787	833_0	wors price i could get netbook outperform machin	price	17--22	-1	price get outperform	0.0
788	1924_2	in novemb comput mess entir power instal window updat i hd flash lose everyth includ school assign irreplac pictur digit format sever thing updat instal reason i unabl roll back driver everyth earli work condit updat instal delet histori	window updat	83--97	0	in novemb comput mess entir power instal window updat i flash lose updat instal reason i work condit updat instal histori	-1.0
789	1226_0	i call repair depot tell would send new box return comput repair depot	repair depot	15--27	0	repair depot tell send new box return comput repair depot	0.0
790	1746_1	screen keyboard mous if cant see spend extra money jump mac beauti screen respons island backlit keyboard fun multi touch mous worth extra money alon	keyboard	8--16	0	screen keyboard mous screen respons island backlit keyboard multi mous	1.0
791	2994_0	the downfal volum control	volum control	25--39	-1	the downfal volum control	0.0
792	1078_0	the screen nice side view angl pretti good	screen	4--10	1	screen nice angl pretti good	1.0
793	1598_0	i littl weari purchas anoth 13 macbook almost 2 year later look like new macbook get current line graphic card order time around	graphic card	144--158	1	current graphic card time	0.0
794	2081_0	i love multi touch trackpad	multi touch trackpad	11--31	1	love multi touch trackpad	1.0
795	308_1	on powerbook g4 i would never use trackpad i would use extern mous i like trackpad	extern mous	65--79	0	use use extern mous	0.0
796	1410_0	there no cd drive comput defeat purpos keep file cd	cd drive	12--20	-1	no cd drive comput keep file cd	-1.0
797	486_6	that includ extra soni sonic stage softwar speaker subwoof i get wa worth money bluetooth mous supposedli bluetooth enabl comput extend life batteri dock port	bluetooth enabl	154--171	-1	bluetooth mous bluetooth enabl port	0.0
798	1983_1	at first comput seem great deal seemingli high end spec low low price	price	84--89	1	seem seemingli high end spec low low price	-1.0
799	313_0	i also purchas iwork go program word process spreadsheet present similar microsoft offic	iwork	17--22	0	iwork go	0.0
800	2266_0	as lifelong window user i extrem pleas make chang mac	window	14--21	-1	lifelong window user	0.0
801	2503_0	everyth mac not visual appeal easi use	use	74--77	1	mac use	0.0
802	2584_0	the keyboard like no laptop keyboard	keyboard	4--12	0	the keyboard like no laptop keyboard	1.0
803	2827_0	thi comput i use daili nice compact design	design	40--46	1	use daili nice compact design	1.0
804	2478_1	all thing trackpad make navig around comput program much simpler quicker easi	program	88--96	1	navig around comput program	0.0
805	1419_0	i actual contact toshiba i start problem give run around i suppli serial number order delay send laptop warrenti expir	warrenti	168--176	-1	send warrenti	0.0
806	668_0	featur great thing need good speaker	featur	4--12	1	featur great need	1.0
807	1850_0	after i turn email next vain help get acknowledg warranti still valid	warranti	86--94	0	acknowledg warranti still valid	0.0
808	1817_0	great valu fast deliveri comput work brand new no problem pleas	deliveri	18--26	1	fast deliveri brand new	0.0
809	2498_0	but will pay anoth 200 dollar window disc	window disc	54--66	0	will pay anoth 200 dollar window disc	-1.0
810	2106_0	it featur power i want replac desktop machin	featur	19--27	1	it featur power i	0.0
811	1558_0	the macbook start fast crash fantast display small light i 13 3 model alway complain updat lose connect error blue screen etc	display	56--63	1	fast crash fantast display small light i complain	-1.0
812	2311_0	the batteri hold well build solidli run fast	batteri	4--11	1	the batteri hold	0.0
813	2859_2	some featur arent friendli volum wheel sound qualiti etc	featur	5--13	-1	some featur arent	0.0
814	1548_2	appar well build gorgeou look i5 macbook pro win combin price perform	build	16--21	1	well build gorgeou look win	1.0
815	1216_2	now machin win connect toshiba say replac connect card may warranti repair 30 day i warranti even though constant 5 month occup sinc i buy netbook	warranti	161--169	-1	connect connect card may warranti repair 30 day i warranti i	0.0
816	1496_1	all program keynot page number option save document microsoft compat realli elimin need actual	keynot	21--28	0	all program keynot page option elimin	0.0
817	1441_1	stop boot less week one year warranti	one year warranti	45--62	0	boot less week one year warranti	0.0
818	1495_0	the mac version microsoft offic cheap buy actual work well	mac version microsoft offic	4--35	1	the mac version microsoft offic buy	0.0
819	2808_4	cord come right power plu cord come front headphon mic plu network connect left make messi setup cord go everi direct	network connect	89--107	-1	plu front mic plu network connect	0.0
820	2408_1	mac also mani app program quit cheap free	program	27--35	1	mac also mani app program quit cheap free	1.0
821	2005_0	high qualiti killer gui extrem stabl highli expand bundl lot good applic easi use absolut gorgeou	qualiti	14--21	1	high qualiti gui extrem stabl highli expand bundl lot good applic absolut gorgeou	1.0
822	2021_0	thi wipe sever program instal comput buy	program	23--31	-1	sever program comput	0.0
823	2226_1	now i best world power eas mac	eas	61--65	1	i power eas mac	1.0
824	537_0	i purchas major electron store take servic depart find problem	servic depart	71--89	0	servic depart find	0.0
825	1469_0	next acer laptop fan bottom right laptop	fan	23--27	0	next acer laptop fan bottom right laptop	1.0
826	3080_0	i wish toshiba would allow custom select option boot os setup remov unnecessari stuff	os	83--85	0	os setup	0.0
827	150_0	it well build	build	16--21	1	it well build	1.0
828	3083_0	niec nephew play web game run anyth requir dedic video card	video card	102--112	0	dedic video card	1.0
829	334_1	it also capabl moder video edit although may need perform boost larg macbook pro heavi duti mobil video edit	perform	82--93	-1	perform boost	1.0
830	2532_2	the downfal lot softwar i win work mac iwork not worth price	price	97--102	-1	work iwork not worth price	-1.0
831	2082_0	if need machin surf email check word process watch movi two machin want	word process	66--81	0	check word process	0.0
832	2858_0	like price oper	price	9--14	1	price oper	0.0
833	1775_1	the 13 macbook pro fit budget free ship no tax best price get great product	price	100--105	1	free ship tax best price	1.0
834	2620_0	the thing perfect netbook speaker not loud i expect	speaker	60--68	-1	thing perfect netbook speaker	1.0
835	3026_0	the first full charg batteri get 2 full hour	batteri	30--37	-1	the first full charg batteri get full hour	0.0
836	2471_0	suffic say macbook pro keep go long batteri life blaze speed	batteri life	63--75	1	long batteri life speed	0.0
837	2808_1	cord come right power plu cord come front headphon mic plu network connect left make messi setup cord go everi direct	power	31--36	-1	cord come right power cord come messi cord	-1.0
838	1086_0	either the comput too slow detect the key type thi unlik as i am a slow typist or the keyboard simpli doe not detect the key be type	key	46--50	-1	the comput slow detect the key type thi unlik as i am a slow typist or the keyboard simpli doe not detect the key type	0.0
839	1021_0	thi comput i issu keyboard lose half keyboard function	keyboard	50--58	-1	thi comput i issu keyboard lose keyboard function	-1.0
840	2727_1	tri make recoveri disk wouldnt get pass first recoveri disk	recoveri disk	58--71	-1	recoveri disk wouldnt pass first recoveri disk	0.0
841	2380_0	previou laptop pc still mac osx clean smooth oper system	mac osx	53--60	1	previou pc still mac osx clean	1.0
842	1401_0	brief summari would say would not recommend dell vostro 1000 anyon due right aw setup opinion steer clear want decent laptop	setup	131--136	-1	due aw setup opinion	-1.0
843	942_0	take back best buy i find tini plastic piec insid break manuf issu	manuf	82--87	-1	manuf issu	0.0
844	1633_0	as die hard window enthusiast i shun idea mac point	window	14--21	1	hard window enthusiast	1.0
845	560_0	easi anyon use appl special macbook pro notebook	use	30--33	1	easi use appl	1.0
846	2050_0	the system come not work properli tri fix problem start not work	system	4--10	-1	the system come	0.0
847	1738_4	i plug 22 monitor speedi macosx perform well dual core dell window 7 quad core	22 monitor	25--36	0	22 monitor macosx	0.0
848	2791_1	most everyth fine machin speed capac build	capac	50--58	1	fine capac	1.0
849	621_0	call headquart report tft panel break fix end week week 3	tft panel	45--54	-1	tft panel break	0.0
850	1602_0	if feel comfort buy case happi plu look nice i buy white one best buy	case	62--66	1	buy case happi buy buy	1.0
851	2339_0	i charg night skip take cord good batteri life	cord	41--45	0	take cord	0.0
852	41_0	also space bar make noisi click everi time use	space bar	10--19	-1	space bar make	0.0
853	2876_0	the game includ good game	game	4--9	0	the game includ good game	1.0
854	3085_0	i look around base price featur comparison brand i trust i land	price	33--38	0	price brand	0.0
855	2096_0	the price premium littl much start look featur worth ad cash	price premium	4--17	-1	the price premium littl much worth	1.0
856	3017_0	the improv os rel gradual substant	os	24--26	1	improv os rel gradual substant	1.0
857	2561_0	i wish iwork offic come mac offic even come pc laptop	iwork	7--12	-1	iwork offic offic	0.0
858	654_1	temperatur outsid alright not track core process unit temperatur	core process unit temperatur	64--97	0	temperatur track core process unit temperatur	0.0
859	2319_0	with window laptop wireless mous absolut must	wireless mous	23--37	0	wireless mous absolut	0.0
860	2992_0	batteri not upgrad longer life batteri	batteri	0--7	-1	batteri upgrad batteri	0.0
861	834_1	thi laptop look great surfac 17 inch screen good price point nice appear boot quickli run fast etc	price point	63--74	1	good price point nice appear run	1.0
862	653_0	it play variou game without problem run aero smoothli flawlessli	game	18--23	0	play variou game	1.0
863	3082_0	thi not seriou game laptop seriou medium machin	game	22--28	-1	seriou game laptop seriou machin	-1.0
864	379_0	i load window 7 via bootcamp work flawlessli	window 7	9--18	1	load window 7 flawlessli	1.0
865	2820_0	fast great visual	visual	12--18	1	fast great visual	1.0
866	2022_0	it not even softwar play dvd	softwar	26--34	-1	softwar dvd	0.0
867	2231_3	find mani laptop perform even well low price not find look easi applic experi mac	applic	122--134	1	easi applic mac	1.0
868	2174_0	not mention batteri life absolut amaz	batteri life	20--32	1	mention batteri life absolut amaz	1.0
869	43_0	it absolut horribl use despit call advanc featur	featur	69--77	-1	use despit call advanc featur	-1.0
870	1928_0	after week i final get back tell motherboard fail instal new motherboard	motherboard	63--74	-1	motherboard fail instal new motherboard	-1.0
871	2626_1	the switchabl graphic card pretti sweet want game laptop	game	58--64	0	game laptop	0.0
872	2573_3	i upgrad memori replac base window 7 starter win 7 home run fine	run	84--88	1	home run fine	1.0
873	1580_1	a great comput light home use busi use	busi use	40--52	1	a great comput light home use busi use	1.0
874	2482_0	we love size screen although still lightweight easi tote around	size screen	12--30	1	size screen although still lightweight tote	0.0
875	1993_0	whenev tri turn would restart soon bio launch window windblow i like ot call	bio	62--66	-1	bio windblow	0.0
876	1803_0	my friend replac entir motherboard wife look like i well	motherboard	41--52	-1	entir motherboard wife look	0.0
877	2723_0	graphic clean sharp internet interfac seamless	graphic	0--8	1	graphic clean	1.0
878	1749_0	onli thing use document creation appl doesnt provid kind word processor work window iwork cheap compar offic	iwork	150--155	1	work iwork cheap	0.0
879	1887_2	return laptop repair 2nd time come back obviou physic damag keyboard bulg speaker grill press button not work usb port inop	button	133--140	-1	button work usb port inop	0.0
880	2509_0	not version program abl save work open mac version program mac graphic function superior	program	35--43	1	not version program abl save mac version program mac graphic function superior	1.0
881	1436_2	i vista i unabl instal uninstal program	instal	32--39	-1	i vista i unabl instal uninstal program	0.0
882	2760_1	it fast easi easi easi set easi hook wireless network	hook wireless network	50--77	1	it easi easi easi set easi hook wireless network	1.0
883	2973_0	it plenti memori lot hard drive great graphic	memori	17--23	1	plenti memori lot hard drive	-1.0
884	671_1	thi nice size laptop lot process power long batteri life	batteri life	69--81	1	laptop power long batteri life	0.0
885	982_0	then i fix dc jack insid unit rewir dc jack outsid laptop replac power brick	dc jack	22--29	0	fix dc jack unit rewir dc jack outsid laptop replac	0.0
886	1948_0	you even get satellit card i buy begin	satellit card	21--35	-1	get satellit card buy	0.0
887	1606_0	i also not like loud nois make bottom comput would get realli hot	nois	29--35	-1	not like loud nois	-1.0
888	1372_2	we numer problem vista adob flash player quit uninstal reinstal internet explor quit lose whatev work also window updat appear comput sinc get updat probabl 400 time updat	internet explor	129--145	-1	quit internet explor quit	0.0
889	613_0	comput crash frequent batteri life decreas quickli	batteri life	33--45	-1	batteri life decreas	0.0
890	1131_0	then 4 month charger stop work i forc go buy new hardwar keep comput run	charger	30--37	-1	charger stop	-1.0
891	1922_2	the batteri life suppos 6 hour even i run batteri high effici set batteri would last averag 2 5 3 hour	batteri	116--123	-1	batteri life batteri high effici batteri last averag 5	1.0
892	2486_0	the real stand comput feel keyboard speed	keyboard	55--63	1	keyboard speed	0.0
893	2532_1	the downfal lot softwar i win work mac iwork not worth price	softwar	34--42	-1	the downfal lot softwar win work	1.0
894	1743_2	but sit lap desk front look big enough could im use lenovo 10 tablet plu great size i want unplug extern keyboard mous monitor take i take photo video	mous	208--213	0	plu unplug extern keyboard mous	0.0
895	2437_0	pay attent spec want option	spec	21--26	0	pay attent spec want	-1.0
896	1799_2	the sata control motherboard chip let cpu talk hard drive	cpu	59--62	0	cpu talk	0.0
