	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
483	1617_0	the onlin tutori video make super easi learn alway use pc	onlin tutori video	4--26	1	onlin make tutori video the
484	1731_2	everyth easi use mac softwar much simpler microsoft softwar	use	25--28	1	softwar use
485	2594_1	it made comput much easier use navig	navig	44--52	1	use comput easier navig
486	607_0	ton bloatwar junk program	program	27--35	-1	bloatwar junk program ton
487	312_3	the comput run fast no problem ilif softwar come iphoto imovi web itun garageband help well	web	104--108	1	web itun
488	2236_2	also may need charg day medium use everi thing fast easi mac size look featur attract	featur	127--134	1	featur attract
489	1632_0	again window base machin not give anyth work	window	7--14	-1	window base
490	145_0	but use coupl week overal oper poor	oper	50--59	-1	poor oper overal week coupl
491	453_1	there sever program school offic use page number keynot etc music garageband photo manag photo booth iphoto video edit movi make imovi etc	garageband	92--102	0	garageband etc
492	18_0	while peopl say pc hold function valu mac pretti look i think someth said simplic mac	function	36--49	1	function say hold look
493	1438_2	extern key keyboard fall use paint rub button mous pad heal hand sit screen terribl glare	button mous pad	98--124	-1	mous button pad hand
494	1947_0	i 3 month port start go	port	24--29	-1	start port
495	1213_0	summari they play game warranti period	warranti period	43--58	-1	warranti play game period
496	2713_2	the screen graphic clariti sharp great	sharp	37--46	1	sharp great
497	427_0	i bought isn bundl extra softwar turn softwar crash often	softwar	93--101	-1	softwar crash extra bundl turn isn
498	378_1	i believ long batteri last singl charg	charg	59--65	1	i last singl charg
499	1597_2	i previous purchas 13 macbook pro spec aluminum style nvidia 9800 if i not mistaken major heat issu	nvidia 9800	88--99	0	9800 mistaken nvidia
500	2873_1	the price good product top qualiti	qualiti	48--55	1	price qualiti top
501	2080_3	even though run snow leopard 2 4 ghz c2d bit antiqu cpu thu occasion spin wheel would appear run offic mac applic word excel	word	179--183	-1	word excel applic
502	444_0	keyboard great primari secondari control button could durabl	keyboard	0--8	1	keyboard secondari
503	36_0	thi complet opposit ergonom design	design	46--52	-1	ergonom opposit design thi complet
504	769_0	ask custom servic rep	custom servic rep	10--30	0	ask rep servic custom
505	271_0	macbook notebook quickli die short batteri life well mani background program run without user knowledg	batteri life	57--69	-1	batteri die life short run
506	1984_1	who love dvd burner 80 gigabyt hd fairli new graphic chip as i soon discov though reason similarli configur soni toshiba machin cost use higher qualiti compon faster better configur end last lot longer	graphic chip	63--76	1	fairli chip graphic love new
507	1887_0	return laptop repair 2nd time came back obviou physic damag keyboard bulg speaker grill press button not work usb port inop	keyboard	85--93	-1	physic damag obviou came keyboard
508	614_0	when batteri life went 4 hour less took machous amsterdam repair 26th august	batteri life	6--18	-1	batteri went life
509	1865_0	until i bought dell i thought look want size softwar option hardwar purchas best deal could find	size	74--78	0	purchas size
510	84_1	while i mostli use email internet game i confid applic live high standard i come appreci mac laptop	internet	33--41	0	i internet
511	2978_1	i major problem laptop except plastic piec cover usb port wire come	usb port wire	98--112	0	wire usb laptop cover except piec plastic port
512	486_3	that includ extra soni sonic stage softwar speaker subwoof i got wa worth money bluetooth mous supposedli bluetooth enabl comput extend life batteri dock port	extend life batteri	186--207	0	life comput extend bluetooth batteri port
513	1041_0	load bloatwar	bloatwar	12--21	0	load bloatwar
514	1925_1	when i got laptop back first instanc work okay littl bit i start experienc issu everyth program driver fail power no reason lock freez sort issu	driver	155--162	-1	fail program driver
515	938_0	now easi use i think great starter laptop	use	27--30	1	use now think easi
516	300_6	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng applic constantli time	msn messeng	64--77	0	firefox messeng pro msn time constantli
517	2227_1	i also got ad bonu 30 hd monitor realli help extend screen keep eye fresh	screen	80--86	0	screen keep
518	2238_0	look sexi d realli mac book pro best laptop special student colleg not care price	price	129--134	-1	not price colleg care
519	1316_2	the tech guy said servic center not 1 1 exchang i direct concern sale team retail shop i bought netbook	tech guy	4--12	0	guy said tech the
520	18_1	while peopl say pc hold function valu mac pretti look i think someth said simplic mac	valu	54--59	1	valu pretti
521	2895_0	it super fast great valu price	valu	28--33	1	price valu
522	1256_0	wast least 8 hour instal time	instal time	30--47	-1	8 instal wast hour time
523	445_1	batteri life could better overal price toshiba reput laptop great	price	49--54	1	price reput
524	2137_0	use mac time love softwar way take short time load thing easi use worri virus	softwar	38--46	1	softwar way
525	2904_0	i also love small conveni size laptop make perfect tool academ studi	size	34--38	1	laptop size
526	2231_1	find mani laptop perform even better lower price can not find look easi applic experi mac	price	79--84	1	perform even price lower find
527	1066_0	one tip pleas purchas model get 4gb stick ram save $ 10	4gb stick ram	51--67	1	4gb 10 ram stick get
528	2067_0	i realiz $ 900 would better spent window laptop	window	61--68	1	laptop window
529	1992_0	anyway earli juli year dvd burner stop work comput stare issu power suppli	dvd burner	40--50	-1	earli dvd juli burner anyway year
530	2482_1	we love size screen although still lightweight easi tote around	tote	82--86	1	easi love although tote around
531	2854_0	then day left mous button snap	left mous button	28--47	-1	then button mous snap day left
532	2507_1	pc user work word mac user work page	page	47--52	0	mac work word page user
533	2571_1	i get ton compliment size speak someon regularli commut bu i attest fact perfect size comput restrict width bodi comput room	size	147--151	1	comput size ton compliment speak
534	359_0	charger seem larg class comput	charger	0--7	-1	charger seem
535	1082_0	soni part reliabl qualiti servic recent worst	servic	38--45	-1	servic recent
536	1973_0	microsoft word not andi buy separ	microsoft word	0--14	-1	not buy word microsoft
537	2455_1	the acer one comput i bought 17 screen hard find lap top bag i like big screen	screen	115--121	1	like 17 big screen lap find
538	313_5	i also purchas iwork go program word process spreadsheet present similar microsoft offic	present	95--108	0	offic present
539	612_0	appl care includ	appl care	0--10	0	appl includ care
540	2170_2	even i like play onlin game wonder featur i dual boot window	game	31--36	0	i onlin game like play
541	32_1	first not push button open lid	lid	50--53	0	push lid button open
542	493_0	it weigh like seven pound someth like	weigh	3--10	0	weigh it like
543	1775_0	the 13 macbook pro fit budget free ship no tax ca best price get great product	ship	57--65	1	free ship price budget fit
544	963_0	anoth three week later i laptop back new mousepad key case	mousepad	60--68	0	case mousepad
545	453_2	there sever program school offic use page number keynot etc music garageband photo manag photo booth iphoto video edit movi make imovi etc	photo booth	123--134	0	etc booth photo
546	1411_1	there hardli memori comput hard drive	hard drive	45--55	-1	comput hard hardli drive memori
547	1425_0	in desper i call custom servic number told warranti expir 2 day old priviledg talk technician would cost credit card readi	custom servic number	31--54	0	desper i servic number custom call in told
548	2617_1	it realli perfect work play	work	25--29	1	play work
549	2489_0	i think manual somewher hard drive i rather hard copi	manual	12--18	0	manual somewher
550	1987_0	the cover dvd drive soon came mark poor construct qualiti	cover dvd drive	4--27	-1	dvd the cover drive came
551	2070_0	anyway i bought two month ago i first brought home kept give messag vibrat hard drive put temporari save zone	hard drive	123--133	-1	hard temporari drive
552	2231_2	find mani laptop perform even better lower price can not find look easi applic experi mac	look	110--114	1	look easi
553	2901_0	i found easi use inform wonder alert tutori make easi someon like not exactli technolog advanc learn use variou featur program	featur	192--200	1	program featur
554	1576_1	the display comput best i seen long time batteri life long contin	batteri life	76--88	1	batteri life contin
555	1143_0	long stori short sinc i experi mani problem laptop everi sinc i bought day one i ask new laptop refund i pay crapi laptop extens laptop warranti anoth year made big deal mani call complaint product servic final gave	warranti	220--228	0	warranti pay laptop
556	2348_0	the unibodi design edgi durabl	unibodi design	4--18	1	unibodi the design durabl edgi
557	961_1	thi time mous pad right click key work	right click key	30--45	-1	right work mous pad key click
558	2846_0	it work great gener internet use microsoft offic app home bookkeep etc	microsoft offic app	41--62	1	use app work etc offic microsoft
559	2030_0	none tech hp knew	tech hp	12--23	-1	hp knew tech none
560	444_1	keyboard great primari secondari control button could durabl	control button	44--59	-1	control button durabl secondari
561	842_1	i still within one year warranti repair depot deem time caus physic abus not cover	repair depot	47--61	-1	repair deem depot
562	2463_0	it work exactli like day i took box	work	3--8	1	work it took
563	337_1	howev multi touch gestur larg track area make extern mous unnecessari unless game	track area	44--57	1	track make larg area
564	1472_0	not mention sometim whole charger unit decid not work entir	charger unit	35--47	-1	mention decid whole unit charger
565	3024_0	my real problem the statement 7 hour batteri life not mere exagger lie	batteri life	49--61	-1	life 7 hour statement batteri the problem
566	918_0	the motherboard is dead	motherboard	5--16	-1	motherboard the dead
567	1316_1	the tech guy said servic center not 1 1 exchang i direct concern sale team retail shop i bought netbook	sale team	109--121	-1	i sale team
568	2248_1	in addit design tool page keynot make much easier creat profession look document present	keynot	47--55	1	keynot make page design in tool addit
569	2902_0	i found also easi abl access wireless internet access	wireless internet access	56--80	1	wireless easi abl access internet found
570	1623_3	with mac comput i free time i wait window boot shut virus associ window	window	138--145	-1	virus associ window boot shut
571	97_0	first no record 3 year warranti i paid almost $ 400 i call spend hour onlin chat servic fax multipl document	3 year warranti	50--65	-1	no paid warranti record 3 year first
572	2235_1	also come use applic like iphoto best photo applic ever	iphoto	49--55	1	applic like iphoto
573	2960_1	the ati graphic card huge plu definit good valu need abl run slightli older game intel built card would troubl half life 2 even world warcraft	intel built card	125--144	1	run built older slightli definit troubl game warcraft card intel
574	3085_1	i look around base price featur comparison brand i trust i land	featur	39--47	0	brand featur
575	1909_0	they replac hard drive well mother board	hard drive	19--29	0	replac hard drive they
576	2984_0	my husband use mostli game email music	game	30--35	0	game music
577	3004_1	i dual boot linux secur prone os perform flawlessli	secur prone os	38--55	0	secur i boot dual linux os prone
578	1701_0	come imovi	imovi	11--17	1	come imovi
579	2111_0	i took appl store guess they fix no cost pocket	cost	66--70	-1	pocket cost
580	948_0	the case power cord fri shock husband pull socket	case power cord	6--30	-1	cord case fri the power
581	1743_0	but sit lap desk front look big enough could im use lenovo 10 tablet plu great size i want unplug extern keyboard mous monitor take i take photo video	size	160--164	1	i size
582	1529_0	a mac easi use simpli make sens	use	22--25	1	use make easi
583	1566_0	onli thing i would want add intern bluray read write drive	bluray read write drive	54--77	-1	read write add drive bluray
584	544_0	i comput get strong signal drop place net book lose signal	signal	39--46	1	signal drop lose
585	386_1	the screen larg crystal clear amaz color resolut	color	56--62	1	color resolut
586	2386_0	i understand window 7 starter includ	window 7 starter	28--45	-1	window starter understand includ 7
587	1580_0	a great comput light home use busi use	home use	27--35	1	home use busi comput
588	2935_0	the batteri life probabl hour best	batteri life	4--16	-1	batteri life the hour best
589	2973_2	it plenti memori lot hard drive great graphic	graphic	55--63	1	great graphic drive
590	2548_1	the track pad realli stand though sever differ thing depend mani finger use track pad awesom think appl	track pad	148--157	1	use depend track realli pad think awesom
591	1959_0	the feel better toshiba	feel	4--8	1	feel the toshiba
592	2299_0	you bad boy main thing netbook design surf web boy boy ever	surf web	87--102	1	surf web boy design netbook ever
593	2398_2	i bought mom report batteri life last day lightweight respons comput internet focus activ mail research etc excel	internet focus activ	155--180	0	mail activ focus internet
594	18_3	while peopl say pc hold function valu mac pretti look i think someth said simplic mac	look	88--92	1	function look pretti think
595	92_0	the machin slow boot occasion crash complet	boot	23--30	-1	boot complet
596	300_1	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng applic constantli time	dreamweav	6--17	0	dreamweav pro
597	1767_0	it white color stylish colleg student easi take carri take class	color	10--15	1	color easi
598	1411_0	there hardli memori comput hard drive	memori	20--26	-1	drive memori
599	2001_2	ye cost make speed construct qualiti longev	longev	91--100	1	longev qualiti construct
600	81_0	lightweight screen beauti	screen	20--26	1	screen beauti
601	246_0	veri fast boot shut	boot	10--17	1	veri shut boot fast
602	1797_0	it commod hardwar	commod hardwar	13--31	0	hardwar it commod
603	1731_1	everyth easi use mac softwar much simpler microsoft softwar	microsoft softwar	72--90	-1	softwar use easi mac microsoft simpler
604	2132_0	the thing i wish 15 inch macbook pro much better speaker side keyboard	speaker	65--73	-1	speaker keyboard
605	1299_0	of cours i inspect netbook clearli hing tighter i even demonstr differ netbook other	hing	60--66	-1	differ hing
606	2870_0	for price i get exceed expect	price	8--13	1	price for get
607	547_1	it faster processor ram	ram	35--38	1	processor ram it faster
608	2001_0	ye cost make speed construct qualiti longev	speed	58--63	1	speed construct
609	746_1	no even support bio could problem bio how compani make fairli decent product get away insan	bio	78--82	-1	even bio no support get problem make
610	967_0	cours warranti run next month	warranti	13--21	0	warranti cours run
611	2227_0	i also got ad bonu 30 hd monitor realli help extend screen keep eye fresh	30 hd monitor	32--46	1	30 monitor hd realli
612	1112_0	info window fail load vernal miss corrupt	window	6--13	-1	fail info window
613	1843_1	i could not find phone number anywher call actual live person tech support result onlin chat	onlin chat	118--129	0	onlin support call result chat
614	1001_0	but sadli replac froze updat bio shut would not turn back	bio	54--58	-1	turn shut updat bio
615	931_0	but i need laptop school use	school use	28--38	0	need use laptop school
616	1237_0	the so call laptop run slow i hate	run	21--25	-1	hate laptop run
617	1138_1	ever sinc i bought laptop far i experi noth constant break down laptop bad custom servic i receiv phone toshiba custom servic hotlin	toshiba custom servic	160--185	-1	servic toshiba hotlin custom
618	2489_1	i think manual somewher hard drive i rather hard copi	hard drive	39--49	0	hard somewher i copi drive think
619	937_1	i also abl instal use photoshop aftereffect program easili	aftereffect program	54--75	1	easili program aftereffect
620	2954_1	it load program no good averag user make run way slow	run	82--85	-1	run way
621	1794_0	i love solid machin aluminum frame keyboard best laptop i use	machin aluminum frame	17--40	1	machin frame aluminum keyboard
622	2791_2	most everyth fine machin speed capac build	build	60--65	1	build capac
623	1047_1	4 ram slot 2 hdd bay 16gb ram support no wireless issu least	hdd bay	16--24	0	hdd 16gb bay
624	2501_0	the capabl use program alon made want mac	program	28--35	1	program alon
625	711_0	ye i thought expens littl much i realiz get pay	expens	19--25	-1	thought expens get
626	719_1	it easi use keyboard easili accommod larg hand weight fantast	weight	73--79	1	fantast weight
627	904_0	then one month warranti expir replac charger went	warranti	26--34	0	warranti then month expir one
628	347_0	pretti much everyth els comput good stop work no	work	69--76	-1	good work stop pretti no
629	2077_0	the screen show great color	screen	4--10	1	screen the show
630	1347_0	replac motherboard april	motherboard	24--35	-1	motherboard april
631	2704_0	it good laptop valu	valu	26--31	1	laptop good valu
632	459_0	after replac hard drive batteri stop work 3 month use frustrat	hard drive	20--30	0	batteri hard drive
633	1869_0	i consid i may much comput look plenti space not issu	space	91--96	1	issu comput look plenti space
634	2225_0	i also enjoy fact macbook pro laptop allow run window 7 use vmware program	window 7	66--75	1	window program run 7 allow
635	2508_0	pc user use powerpoint program slide show present mac user util keynot	keynot	86--93	0	util keynot show
636	793_0	call anoth one ship get money back said return polici 23 twenti three day date purchas	return polici	80--93	-1	polici purchas said return
637	1895_1	overal i feel netbook poor qualiti poor perform although great batteri life work	perform	55--66	-1	feel perform poor work qualiti
638	503_0	i never realli big download anyth i worri get viru plu i thought i protect norton	norton	134--140	-1	protect norton
639	1329_0	the peopl chang spot i got new arm piec even request receipt	arm piec	65--74	1	arm got piec new
640	2143_0	qualiti display i surpris perform qualiti hp laptop	qualiti display	0--15	1	perform laptop qualiti display
641	2250_0	iphoto excel program store organ photo	iphoto	0--7	1	iphoto excel
642	1364_0	product support poor phone call cost long distant	product support	0--15	-1	support cost distant product
643	572_0	10 hour batteri life realli someth els	batteri life	12--24	1	10 life hour realli batteri els
644	2171_1	i osx window xp run time	window xp	24--34	1	i osx xp run window
645	264_0	vista nightmar	vista	0--5	-1	nightmar vista
646	1101_1	strength well shape weak a bad videocard	shape	15--21	1	shape strength weak videocard
647	1438_0	extern key keyboard fall use paint rub button mous pad heal hand sit screen terribl glare	key	15--19	-1	key hand
648	1252_0	somehow system clock got mess reboot	system clock	12--24	-1	system got somehow clock
649	609_0	key weird place way larg way design	key	0--4	-1	place key
650	310_0	i also like scroll window use two finger trackpad	trackpad	74--82	1	i trackpad two finger
651	701_0	the batteri life also keep claim still i think macbook much ahead rest pack	batteri life	4--16	-1	batteri also life the keep
652	2706_1	featur like font block like old school	featur	0--8	-1	featur block
653	1543_1	i wipe nearli everyth instal openoffic firefox i oper incred effici use machin great price	firefox	62--69	0	i firefox
654	2812_1	screen crystal clear system respons	system	32--38	1	system respons
655	2812_0	screen crystal clear system respons	screen	0--6	1	crystal screen
656	2975_0	the bad thing give worst batteri possibl	batteri	55--64	-1	batteri worst possibl
657	2071_0	so i call custom support good went safeti featur not affect perform i chose hide messag	custom support	12--28	1	support good custom
658	2279_1	the sheer power flexibl make macbook pro must techi	flexibl	20--31	1	make flexibl sheer the power
659	2932_0	to honest think faulti equip someth ink	equip	35--44	-1	equip ink
660	146_0	i hate display screen i done everyth i could chang	display screen	11--25	-1	i screen display
661	2612_0	it take long get switch mac comput program navig fine like way laptop function much better	program	64--72	1	switch program comput mac get
662	1459_0	tri charg differ batteri no luck	batteri	38--47	-1	batteri differ charg
663	1937_2	i got back built webcam built mic short anytim i touch lid mind mean commun fianc deploy i suffer thru would constantli reset comput abl use cam mic anytim went	cam	269--272	-1	anytim cam
664	2711_1	seem slow occasion run mani applic ie internet tab program etc simultan	program	82--90	0	program simultan
665	1997_0	might someth deep within window i unabl creat disk imag hard drive	window	34--41	-1	i window
666	2859_1	some featur arent friendli volum wheel sound qualiti etc	sound qualiti	45--58	-1	wheel sound qualiti friendli volum arent
667	830_0	there liter no way make sing vista	vista	48--53	-1	sing vista
668	988_1	window vista make comput almost unus onlin servic	onlin servic	54--68	-1	onlin servic comput unus
669	1283_0	howev girlfriend realiz netbook hing bit loos open close lcd	hing	51--56	-1	open hing netbook
670	1892_0	i purchas netbook origin toshiba laptop crash right warranti expir	warranti	82--90	-1	origin purchas crash i laptop toshiba warranti right netbook
671	3057_0	cosmet thing chang 2 function key top	function key	55--68	0	function top key
672	1963_0	the batteri life shorter expect	batteri life	4--16	-1	batteri the life shorter expect
673	406_1	hp interest sell extend warranti cost netbook new help fix	cost	60--64	-1	warranti fix cost netbook extend
674	2916_1	the processor amd semprom 2 1 ghz bummer not power hd heavi comput	comput	94--103	-1	comput power heavi bummer not hd
675	2146_0	but a way bigger screen is abl connect hdmi	screen	22--28	1	screen abl bigger
676	552_1	overal poor featur averag perform poor batteri life excel price valu poor	perform	35--46	-1	perform life averag
677	2778_1	the screen littl glari i hate click button i got use	click button	46--62	-1	glari button click
678	917_1	one night i turn freak thing use next day i turn no gui screen dark power light steadi hard drive light steadi not flash usual	screen	94--100	-1	turn screen gui no
679	936_0	it easi use fast great graphic money	graphic	40--48	1	money graphic
680	2359_0	the screen bright vivid keyboard easi use import use quick typer	screen	4--10	1	screen easi
681	2796_0	thi comput well certain game play becom hot play game	game	48--53	-1	play game becom hot
682	610_1	lot extra space keyboard ridicul small	keyboard	28--36	-1	small extra space lot keyboard
683	1400_1	switch top need memor key combin rather flick switch	switch	102--108	-1	rather flick switch combin
684	1088_0	a second problem involv the batteri which is advertis as have a storag life of 11 hour but when fulli charg show onli 7 hour of servic	batteri	30--37	-1	involv batteri the advertis
685	881_1	after 2 month complaint asu final sent right power suppli techi	techi	77--84	0	techi sent
686	2453_0	clear pictur everyth	pictur	6--13	1	everyth pictur
687	1075_0	it could perfect laptop would faster system memori radeon 5850 would ddr5 instead ddr3	system memori	53--66	-1	system faster memori
688	2766_0	i think camera one requir forgot check specif one i purchas	camera	21--27	0	camera requir
689	2398_0	i bought mom report batteri life last day lightweight respons comput internet focus activ mail research etc excel	batteri life	48--60	1	report batteri life mom bought
690	2692_1	laptop advertis 15 case look like 17	15	26--29	0	15 look
691	1878_0	1 you not chang desktop background window 7 starter not support function	desktop background	26--44	-1	background starter desktop
692	388_0	the processor quick effect i load webpag applic	processor	4--13	1	applic the processor effect
693	161_0	for price get lot asu 1920x1080 re	price	13--18	-1	price for get
694	1427_1	best buy 5 star sale servic respect old men familiar technolog dell comput 3 star dell support owe coupl	servic	33--40	1	respect servic
695	411_0	asu facial recognit work window logon either	facial recognit	5--23	-1	recognit logon facial
696	3019_0	the unibodi construct solid sleek beauti	unibodi construct	4--24	1	unibodi the beauti construct
697	2097_0	for i lucki local store sell $ 2000 best buy match price i abl buy one $ 1000	price	95--100	1	price abl
698	2322_0	the screen gorgeou yummi good	screen	4--10	1	screen good yummi the
699	2745_0	a cheaper price not equal cheap product	price	10--15	1	a price product cheaper
700	2231_0	find mani laptop perform even better lower price can not find look easi applic experi mac	perform	40--51	0	perform laptop price find
701	2213_1	i use iphoto time great program anyon photographi amateur expert alik	program	44--51	1	photographi program
702	2561_1	i wish iwork ms offic came mac ms offic even come pc laptop	ms offic	16--25	-1	offic mac ms iwork come came
703	327_0	also good colleg student need reliabl easi use comput	use	76--79	1	need use comput easi
704	2313_0	startup 30 second shutdown 2 4 second resum sleep 0 2 second	startup	0--7	0	30 startup shutdown
705	1936_0	in earli may i got back time i back 1 day new issu sent back 6th time expedit repair i suppos without 3 day suppos fix senior tech	senior tech	263--274	-1	fix tech senior
706	1597_0	i previous purchas 13 macbook pro spec aluminum style nvidia 9800 if i not mistaken major heat issu	aluminum style	60--74	1	style aluminum i pro 13 macbook spec
707	1254_0	after numer attempt tri includ set clock bio setup directli i gave i techi	clock bio setup	57--76	-1	i bio setup clock
708	2272_1	we also use parallel run virtual machin window xp profession window 7 home premium window server enterpris 2003 window server 2008 enterpris	window xp profession	55--78	0	profession window premium xp server
709	687_0	good keyboard long batteri life largest hard drive window 7	keyboard	5--13	1	life good 7 keyboard
710	1600_1	also one user mention edg macbook sharp money spend one incas shell seem problem	incas shell	113--126	1	incas seem shell one
711	2101_0	which great i run vista busi score 5 x index i never seen window machin total score 5	vista busi	28--42	1	busi vista score
712	2524_0	it secur easi navig	navig	26--34	1	easi navig secur
713	1565_0	the resolut even higher laptop market	resolut	4--14	1	the resolut market higher
714	331_5	it 10 hour batteri life web brows word edit make perfect classroom offic term game movi play batteri life 5 hour	word edit	65--77	0	web life word edit make batteri brows
715	2637_0	deliveri earli	deliveri	0--8	1	earli deliveri
716	1511_0	there mani wonder featur benefit new macbook	featur	28--36	1	benefit featur wonder
717	267_1	the machin bluray player book no mention connect hdtv	book	36--40	-1	machin mention player hdtv book bluray the
718	706_0	i use comput basic check email surf web print coupon colleg paper	surf web	46--58	0	surf web paper
719	1962_0	it heavi bulki hard carri size	size	53--57	-1	carri hard it size
720	2170_0	even i like play onlin game wonder featur i dual boot window	featur	74--81	1	featur wonder
721	1601_0	i past gotten superfin sandpap fix edg round	edg	62--67	-1	round edg
722	2393_0	i love size keyboard function	size	11--15	1	function size
723	2086_1	my onli issu 1 screen video resolut increas higher resolut 1024 x 60	resolut	78--88	-1	1024 onli resolut increas x higher
724	1175_0	the laptop rel simpl use though i bought mac dummi well worth $ 2	use	35--38	1	use simpl bought
725	23_1	the laptop lightweight easili carri around knapsack full text book bare add weight	weight	112--118	1	add weight
726	101_0	i got assur 2 differ peopl remain 10 month warranti would transfer new comput	warranti	76--84	1	warranti transfer month 10
727	1327_0	but arm velcro torn one use	arm velcro	8--18	-1	torn arm but velcro
728	2246_2	it mani great program ilif iphoto other	iphoto	43--50	1	iphoto great other program ilif
729	295_0	the speed incred i satisfi	speed	4--9	1	the speed incred
730	2722_1	i realli impress qualiti perform price comput	perform	42--53	1	perform qualiti comput impress
731	474_0	dell custom disservic insult custom pay good money shoddi product	dell custom disservic	0--26	-1	pay product disservic dell custom
732	440_1	i love solid build light wt excel batteri life	wt	30--32	1	light wt excel
733	2320_0	i bought logitech desktop set anticip use mbp i use touchpad 90 % time	touchpad	86--94	1	touchpad use time % bought
734	2859_0	some featur arent friendli volum wheel sound qualiti etc	volum wheel	31--43	-1	wheel volum qualiti
735	1542_0	the window 7 starter opinion great way think use netbook basic basic basic	window 7 starter	4--21	1	opinion window starter 7
736	2497_0	but applic call boot camp allow add anoth os x like window	applic	17--28	0	applic camp
737	1804_0	while appl save grace fact least stand behind product support great would nice product reliabl justifi premium	support	97--104	1	product support stand behind
738	76_3	i even got teenag son one featur offer like ichat photobooth garag band	garag band	96--107	1	garag like offer band ichat photobooth
739	1140_0	toshiba custom servic indirectli deal problem constantli transfer one countri anoth i not kid i call differ hour day get someon els anoth countri tri get tell life stori sinc make sound like histori list call right front	toshiba custom servic	2--27	-1	servic custom indirectli toshiba
740	2400_0	the overal build qualiti unit excel recommend anyon els look netbook	build qualiti	12--25	1	qualiti overal excel build unit
741	1447_0	i love netbook minu fact window os start happen	window os	48--58	-1	start window netbook os minu fact
742	2738_1	comfterbal use light easi transport	transport	33--42	1	use transport
743	2736_1	need power mous cabl plug back instead side in way oper mous small area	mous	87--92	-1	oper power mous way in need
744	2124_0	mostli i love drag drop featur	drag drop featur	18--39	1	featur love i drop drag mostli
745	2845_0	i bought laptop perform price ratio	perform	36--47	1	perform laptop ratio bought
746	772_0	wa search onlin power suppli i found site	power suppli	27--39	0	i power suppli
747	2187_0	compar similarli spec pc machin good valu well built work easili right box	valu	55--60	1	machin good valu
748	2470_0	it eas use top servic appl phone assist belli geniu bar can not beat	use	12--15	1	eas assist use
749	2515_0	veri good qualiti well made	qualiti	10--17	1	veri good made qualiti
750	2221_1	of cours i also sever great softwar packag came free includ iwork garageband imovi	iwork	84--89	1	garageband includ free iwork
751	455_0	itun handi music manag program essenti anyon ipod	itun	0--6	1	itun manag
752	3056_2	the speed differ next noth mac hard drive manual upgrad could buy $ 60 500gb extern hard drive	500gb extern hard drive	123--148	0	differ buy hard drive upgrad mac 500gb extern
753	2962_1	thi like due poor ground isol compon i hope fix ground loop isol i still expect better product qualiti price rang	ground loop isol	118--138	0	i isol loop ground
754	2273_2	with upgrad memori macbook pro never issu run mani mani applic	run	61--68	1	mani run
755	1309_1	becaus said hing motherboard dismantl whole thing tighten	motherboard	44--55	0	motherboard tighten
756	2223_0	the drawback dirti screen get rather quickli	screen	42--48	-1	screen drawback dirti the get
757	1811_2	the mac snow leopard o s extrem easi use although differ win xp visa win7	visa	88--92	0	visa win7
758	1375_0	that system fix	system	5--11	0	fix system
759	496_0	set would chang reason screen size would chang like pixel size whatnot	set	0--7	-1	chang set
760	1436_3	i vista i unabl instal uninstal program	uninstal	44--54	-1	program uninstal
761	275_1	it short space download alway problem complet said corrupt	download	26--35	-1	download complet
762	2020_0	i call hp ask recoveri disk comput not come one complet redo	recoveri disk	31--44	-1	disk comput recoveri
763	300_0	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng applic constantli time	applic	94--106	0	applic constantli
764	722_1	other instal featur certain printer softwar also attract	printer softwar	42--58	1	softwar printer attract certain
765	300_3	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng applic constantli time	photoshop	36--45	0	photoshop firefox
766	1717_0	the ibook backup also use firewir connect	ibook backup	6--18	0	use backup the ibook
767	1646_1	but see macbook pro differ may huge price tag come full softwar would actual need free futur updat	updat	170--177	1	need futur free updat
768	2692_2	laptop advertis 15 case look like 17	17	66--69	0	advertis like 17
769	2605_0	the brand itun becom ingrain lexicon keep mind appl start	itun	13--19	1	itun lexicon
770	2470_3	it eas use top servic appl phone assist belli geniu bar can not beat	geniu bar	99--109	1	beat geniu bar belli
771	2713_1	the screen graphic clariti sharp great	clariti	24--31	1	graphic screen clariti great
772	2276_0	i connect laci 2big extern drive via firewir 800 interfac use time machin	laci 2big extern drive	12--37	0	machin i laci drive connect extern 2big
773	822_0	also i lot troubl shift key go line	shift key	44--53	-1	go shift troubl key
774	2149_0	we research found best price macconnect	price	33--38	1	price best macconnect
775	1226_1	i call repair depot told would send me new box return comput repair depot	repair depot	99--111	0	box repair return send new comput depot told
776	687_1	good keyboard long batteri life largest hard drive window 7	batteri life	20--32	1	batteri life window long keyboard
777	8_0	overal laptop definit keeper simpl yet stylish design array fantast color choos	design	72--78	1	array design
778	19_0	everyth design os simpl point	design	20--26	1	design point
779	1309_0	becaus said hing motherboard dismantl whole thing tighten	hing	25--30	-1	tighten said hing
780	1189_0	now hardwar problem	hardwar	12--20	-1	hardwar problem
781	2603_1	i impress program includ iphoto	iphoto	56--62	1	iphoto includ
782	452_2	i window linux user i love size screen big enough i use internet artwork yet small enough reason portabl	window	14--21	0	window user
