	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
306	1479_0	the service i received from went above and beyond the call of duty	service	4--11	1	i service
307	3078_1	the i3 processor doesn t seem to run hot and the fan rarely turns on	fan	49--52	1	turns the fan
308	577_0	it gives me the power and speed that i need to run all the programs i use to edit	power	16--21	1	and the speed power gives
309	1538_1	the design is awesome quality is unprecedented	quality	23--30	1	quality unprecedented
310	2106_1	it had most of the features and all of the power that i wanted to replace my desktop machine	power	43--48	1	of all the power
311	1811_3	the is extremely easy to use although very different than win or win7	win7	96--100	0	win win7
312	1374_2	also if you need to talk to a representative at there is a charge which i believe is robbery since you are charged enormous amounts for a very badly designed system which most people would have went with xp if they could	xp	217--219	1	went with xp
313	997_1	drivers updated ok but the bios update froze the system up and the computer shut down	bios update	27--38	-1	bios the froze update
314	758_0	took me 11 hours 3 trips to different offices and brutal conversations with 14 of the worse it support technicians in the world	it support technicians	100--122	-1	support took technicians it
315	102_1	the dv4 boasted a faster processor more memory and a bigger hard drive than my old computer plus a better quality web cam nicer screen and many other features	memory	41--47	1	more processor memory
316	926_1	but guess what you have to buy an external dvd drive it doesn t have a built in type the notebook can t be used because it doesn t read anything for an external drive	external drive	156--170	-1	buy for anything dvd it drive external have an
317	296_0	yes a is much more money than the average laptop out there but there is no comparison in style speed and just cool factor	style	95--100	1	style speed
318	3046_1	so i took it back to the apple store and they narcissist genius bar staff fixed it by resetting the fan at boot up	fan	102--105	0	fan the resetting
319	1531_2	the programs are great like iphoto love the editing capabilities imail which can incorporate with the address book on the ipod and ipad imovie etc	imail	69--74	1	incorporate love imail capabilities the editing
320	687_2	good keyboard long battery life largest hard drive and windows 7	hard drive	42--52	1	and life windows hard drive largest
321	3021_0	for the not so good i got the stock screen which is glossy	stock screen	31--43	-1	got screen the glossy stock
322	2611_0	is always great about the aesthetics of things they always come up with good looking products	aesthetics	32--42	1	the great aesthetics about things
323	753_0	several hours with customer support before i could even start the pc out of the box	customer support	24--40	-1	hours customer support with
324	1012_0	i had to pay for the shipping	shipping	21--29	-1	pay the for shipping
325	936_1	it is easy to use fast and has great graphics for the money	use	16--19	1	to use fast easy
326	2550_1	the os is also very user friendly even for those that switch from a pc with a little practice you can take full advantage of this os	os	132--134	1	advantage this of the os friendly
327	2541_1	the only fact i dont like about apples is they generally use safari and i dont use safari but after i install i love every single bit about it	safari	83--89	-1	and i use dont safari
328	1489_0	all the programs are easy and straight forward on my it is clean and organized which i always strive to be myself	programs	8--16	1	all the easy programs
329	1075_3	it could be a perfect laptop if it would have faster system memory and its radeon 5850 would have ddr5 instead of ddr3	ddr3	114--118	-1	ddr3 instead ddr5
330	291_0	not to mention it has shit gigs	gigs	27--31	-1	has shit gigs
331	1799_0	the sata controller is the motherboard chip that lets the talk to the hard drive	sata controller	5--20	0	the chip controller sata
332	43_1	it is absolutely horrible to use despite all its so called advanced features	use	29--32	-1	to use all horrible
333	1551_0	it is easy to use and lightweight	use	14--17	1	to use easy
334	312_6	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes is all very helpful as well	runs	13--17	1	runs computer problems fast
335	2080_5	even though it is running 2 4 c2d is a bit of an antiquated and thus the occasional spinning wheel would appear when running applications such as or	spinning wheel	106--120	-1	wheel occasional the spinning appear
336	3011_0	os fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port	os	6--8	1	line improvements os
337	1614_0	i believe that the quality of a mac is worth the price	quality	19--26	1	mac price quality the
338	2860_0	but for the cost this is a winner	cost	13--17	1	winner the cost for but
339	308_2	on my g4 i would never use the trackpad i would use an external mouse because i didn t like the trackpad	trackpad	106--114	-1	i trackpad the t like
340	2273_0	with the upgraded memory the never has an issue running many many applications at once	upgraded memory	9--24	1	upgraded the has with memory
341	519_0	the battery life sucked the juice from my laptop and when the extended life battery went out we were there to so much for that warranty covering all the products we purchased	battery life	4--16	-1	life extended battery went the sucked
342	1958_1	i especially like the keyboard which has chiclet type keys	keys	54--58	1	keys has type chiclet
343	2901_2	i have found it very easy to use very informative wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs	use	29--32	1	use learn features alerts it to easy making found
344	62_1	they should have included more memory on their computers if they knew vista would run slowly	vista	70--75	-1	vista run
345	540_0	the service tech said he had tried to duplicate the damage and wasn t able to recreate it therefore it had to be their defect	service tech	4--16	-1	the said tech service
346	2311_1	the battery holds up well it s built very solidly and runs fast	built	32--37	1	s solidly well built it
347	2443_1	up fast and runs great	runs	18--22	1	great runs
348	1867_3	i think part of the problem with this computer is vista yet i know vista isn t the entire issue because my latest purchase was my acer and it also has vista i should have waited the few months to get the next operating system	vista	152--157	-1	vista is part isn has think waited
349	1174_0	i also purchased applecare for $300 which is a three year extended warranty since i ve never seen any laptop that lasted more than two	applecare	20--29	0	applecare purchased
350	1660_2	theres also idvd a program dedicated to putting all your favorite media together photos recordings video projects into one program so that you can create the perfect memoir for your parents family siblings and any other person important in your life that there may be	program	127--134	1	a idvd program projects one
351	2631_0	purchased for development purposes but it has turned into my everyday laptop as well for surfing e mail etc	surfing	90--97	1	laptop surfing for
352	577_2	it gives me the power and speed that i need to run all the programs i use to edit	programs	59--67	0	all use run the programs
353	775_0	unless you want to be inconvenienced with a non working power supply which you can t find a replacement for because they made the attachment so small	power supply	56--68	-1	find power working supply
354	2141_0	this computer will last you at least 7 years thats an amazing life spanned an electronic	life	63--67	1	life spanned
355	2248_0	in addition all the design tools on pages and makes it much easier to create professional looking documents and presentations	pages	37--42	1	on tools pages
356	344_2	it has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard	keyboard	100--108	-1	on fix the keyboard
357	1191_0	tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again	tech support	0--12	1	support tech tells
358	3048_1	i had the staff telling me older version did not make the fan noise cause it is a different computer	fan noise	58--67	-1	fan the noise cause
359	386_0	the screen is very large and crystal clear with amazing colors and resolution	screen	4--10	1	large screen the
360	1392_0	sometimes you will be moving your finger and the pointer will not even move	pointer	49--56	-1	the move pointer
361	1925_0	when i got my laptop back after this first instance it worked okay for a little bit then i started experiencing issues again everything from programs and drivers failing again to it powering off for no reason to locking up and freezing and just all sorts of issues	programs	142--150	-1	and from programs drivers failing worked
362	2946_0	everything about this computer is easy to use	use	42--45	1	to use easy
363	453_7	there are several programs for school or office use pages etc music photo management iphoto video editing or movie making imovie etc	photo management	105--121	0	photo editing management
364	859_0	its not just slow on the internet its slow in general	internet	25--33	-1	on the slow internet
365	917_3	one night i turned the freaking thing off after using it the next day i turn it on no screen all dark power light steady hard drive light steady and not flashing as it usually does	hard drive light	131--147	-1	all power light hard steady drive dark turn
366	97_1	of all they had no record of me having the 3 year warranty i d paid almost $400 for and i had to call in spend hours on their online chat service and fax in multiple documents	online chat service	135--154	-1	and on fax documents service their call chat online
367	1202_0	but the biggest pain is that tech support is not available 24 7	tech support	29--41	-1	available support tech
368	237_0	i had my iworks network and printers set up and completely working perfectly within an hour	iworks	9--15	1	iworks network
369	1038_1	looks nice but has a horribly cheap feel	looks	0--5	1	looks nice
370	1757_0	for the price works well with action pack games	price	21--26	1	price works the
371	2128_0	i liked the aluminum body	aluminum body	12--25	1	body liked the aluminum
372	60_0	whenever i call about an unrelated problem they ask me if my laptop is running slowly and if i d like to purchase more memory for $75	memory	125--131	0	purchase more memory
373	1716_0	there was a little difficulty doing the migration as the firewire cable system can t be used with the ibook	firewire cable system	57--78	-1	firewire the used system cable
374	2134_0	i preferred the fit and feel of the 13 inch	13 inch	36--43	1	feel inch the 13 of
375	2960_2	the graphics card is a huge plus definitely a good value if you need to be able to run some slightly older games that a built in card would have trouble with such as 2 or even of	games	112--117	0	games some run older
376	2669_0	sometimes you really have to tap the pad to get it to work	pad	37--40	-1	pad the tap get
377	2814_0	the only thing i would change about it is the mouse keys	mouse keys	46--56	-1	about keys is it the mouse change
378	997_2	drivers updated ok but the update froze the system up and the computer shut down	system	49--55	-1	the froze system
379	2395_0	it is easy to use good quality and good price	quality	24--31	1	and price good quality
380	890_1	your cursor will end up all over the freaking place it s not uncommon for me to accidentally delete words sentences paragraphs because of this mousepad	mousepad	147--155	-1	this because mousepad delete
381	2063_1	web access through the 3g network is so slow it s very frustrating and	web access	0--10	-1	access web slow network
382	1707_1	i love this program it is superior to windows movie maker	windows movie maker	39--58	-1	windows superior movie maker to
383	1668_1	the only bad part is the size weight	weight	30--36	-1	is part the weight size
384	2011_0	the machine is slow to boot up and occasionally crashes completely	boot up	25--32	-1	to slow boot up
385	2422_1	i need graphic power to run my adobe creative apps efficiently	adobe creative apps	31--50	0	adobe apps creative run my efficiently
386	2032_2	the processor went on me the fan went and the motherboard went	motherboard	47--58	-1	motherboard went the
387	881_0	after 2 months of complaints finally sent the right power supply to my techies	power supply	58--70	0	the right power sent supply
388	2600_1	after having two pc laptops die with in the past 3 years i was led to the display at by the sleek design and promise of less tech issues	tech issues	141--152	1	of design tech issues less
389	1415_0	in all honesty if someone is looking for a quality laptop and willing to pay a little more money for a normal sized laptop than a cheaper and less impressive laptop then do not buy this computer	sized	111--116	0	sized laptop
390	571_0	very convenient when you travel and the battery life is excellent	battery life	40--52	1	battery life the excellent
391	1582_2	screen great battery life and plenty of storage	storage	48--55	1	of life storage
392	2949_0	it discharges too quickly	discharges	3--13	-1	discharges it quickly
393	3044_0	so the hard disk capacity really doesn t matter to me	hard disk capacity	8--26	0	disk the hard capacity doesn
394	90_1	the battery never held a charge longer than one hour and within two months stopped holding a charge for more than ten minutes	charge	25--31	-1	a charge minutes longer holding
395	30_0	keyboard is great very quiet for all the typing that i do	keyboard	0--8	1	quiet keyboard
396	2624_0	the battery life is amazingly long at 7hrs and 5hrs if you use it	battery life	4--16	1	battery life the long
397	2220_0	the computer loads in about a 1 10th of the time that my pc did and i have all of the programs that were on my pc	programs	87--95	1	pc of all the programs
398	1426_0	i was ready to take it back for a refund but the geek squad came through and pointed me in the right direction to get it fixed	geek squad	50--60	1	geek the squad came
399	453_11	there are several programs for school or office use pages keynote etc music photo management iphoto video editing or movie making imovie etc	keynote	69--76	0	keynote editing
400	464_1	they went through asking me open up various components taking battery out hard disk apart and after 2 hours on phone could not fix it	hard disk	76--85	0	taking disk hard out
401	1496_2	all of the programs pages have an option to save your documents as compatible which really eliminates the need for the actual	pages	30--35	0	of all programs pages the
402	1348_0	in i started having problems with the usb ports not working	usb ports	42--51	-1	usb working started ports the with having
403	970_1	i have no idea how to burn cd s or to use the web cam just for starters	burn cd s	22--31	0	use to burn idea cd how s or
404	1531_1	the programs are great like iphoto love the editing capabilities imail which can incorporate with the address book on the ipod and ipad imovie etc	iphoto	29--35	1	iphoto love
405	2000_0	treat yourself to a more expensive long lasting laptop of quality like a or	quality	59--66	1	a of laptop quality
406	2487_0	it is fast booting up shutting down and connection with the internet	connection with the internet	43--71	1	the shutting with connection internet
407	1798_0	and that probably explains why i ve already had my sata controller go bad within a year of buying it	sata controller	51--66	-1	go sata controller my
408	1912_0	i continued to take the computer in and they replaced the hard drive and mother board yet again	hard drive	66--76	-1	and hard drive replaced board the
409	2819_2	aside from the trial software and the short battery life lack of a webcam its great	webcam	68--74	-1	a webcam lack of
410	1748_1	typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on	edges	81--86	-1	edges due rest typing
411	2653_1	the pro is a great product i wish that the 13 inch models came with the i processors and had a more comfortable edge the edges hurt my wrists	edge	119--123	-1	a hurt edge had comfortable
412	1744_0	supplied software the software that comes with this machine is greatly welcomed compared to what comes with	supplied software	0--17	0	the comes supplied software
413	102_0	the dv4 boasted a faster processor more memory and a bigger hard drive than my old computer plus a better quality web cam nicer screen and many other features	processor	25--34	1	a and faster boasted drive memory processor
414	1212_0	they say sorry out of warranty	warranty	22--30	-1	warranty of say
415	902_0	2 months later the battery went	battery	20--27	-1	battery the later
416	888_0	the mousepad is a huge pain in the arse	mousepad	4--12	-1	mousepad the pain
417	336_0	typically when i purchase a new laptop i always end up using an external mouse for convenience	external mouse	65--79	0	using mouse external an
418	1420_0	then after paying for it to be examined i was told it was same problem cited on website but i d have to pay anyways since it was past warrenty	warrenty	135--143	-1	pay since warrenty it past was
419	2694_1	performance is good for the price	price	27--32	1	price good the for
420	552_3	overall price	price	79--84	-1	price overall
421	2235_2	also it comes with very useful applications like iphoto that it is the best photo application i have ever had	photo application	76--93	1	that photo is had it application best the comes
422	1492_1	the fact that the screen reacts to the lighting around you is an added luxury when you are working around others in dark areas and want privacy or don t want to bother them with bright lighting it is very convenient to have a darker softer lit screen	screen	246--252	1	a reacts lit softer have the screen darker
423	1718_1	i eventually did the migration from my imac backup disc which uses usb	usb	67--70	0	uses usb
424	1626_1	i used to build my own desktops from the component parts and recently my 7 year old 4 with 1 gb ram desktop stopped working this was a rock star 7 years ago	1 gb ram	103--111	0	1 ram gb desktop
425	2274_1	we use the built in tools often itunes is open nearly every day and works great with my iphone	itunes	33--39	1	itunes the open built
426	1177_0	take your time and go through the tutorials patiently	tutorials	34--43	0	tutorials patiently
427	1050_0	webcam is a bit laggy not the greatest	webcam	2--8	-1	laggy webcam
428	2430_0	had some trouble finding a case that it would fit in	case	27--31	-1	case a had
429	905_0	i had to pay $100 for a universal charger for this cheap $300 laptop	universal charger	24--41	-1	a for charger laptop 100 universal
430	2477_0	i love the feel of the key board as well as the trackpad	key board	23--32	1	feel of the board key
431	682_0	get portability processing	portability	22--33	1	processing portability
432	26_1	the battery life is amazing the versatility is outstanding	versatility	33--44	1	the versatility outstanding
433	2808_7	cords coming out the right for power plus cords coming out front for headphones mic plus network connection on left make for a very messy setup with cords going every direction	cords	149--154	-1	power setup going coming cords with make
434	698_0	the arrived in a nice twin packing and sealed in the box all the functions works great	twin packing	30--42	1	a twin packing arrived in nice
435	2807_3	the headphone and mic jack are in front of touch pad making the touch pad hard to use when using headphones mic not to mention the laptop was designed for right handed person	touch pad	64--73	-1	of hard touch pad front the
436	2713_0	the screen graphics and clarity and sharpness are great	screen graphics	4--19	1	and great screen graphics the clarity
437	2734_0	seems like maybe a bad shipment from	shipment	23--31	-1	a bad seems shipment
438	2196_0	the powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary	powerpoint	4--14	1	the opened powerpoint
439	2144_0	the speed is fine	speed	4--9	1	speed the fine
440	1315_0	it s not a wear and tear issue not due to user carelessness and most importantly they can guarantee the problem will be solved if it is sent for service and i have to accept the outcome	service	149--156	-1	service sent for
441	2553_0	he has replaced his hard drive twice and of course has had to pay for antivirus software every year	hard drive	20--30	-1	hard his replaced drive
442	2602_0	sure the initial out of pocket expense is greater but that should not dissuade anyone from the fact that these machines run like none other on the planet and when i factor in all the money in that i wasted on and the latest patches to de corrupt my infested pcs it probably comes out about even anyhow	expense	32--39	-1	pocket of expense out
443	1795_0	unfortunately s quality has continued to slide	quality	23--30	-1	continued s quality
444	374_1	love the graphics awesome programs including and really cool default background	programs	27--35	1	including awesome graphics love programs
445	453_3	there are several programs for school or office use pages etc music photo management photo iphoto video editing or movie making imovie etc	iphoto	136--142	0	iphoto editing
446	1818_0	this laptop looked brand new and was shipped very quickly	shipped	37--44	1	looked shipped was quickly
447	2540_0	the programs are say to use and are quick to process this computer works like a charm	programs	4--12	1	are say the programs
448	1567_0	but other than that i am blown away by all the features this laptop offers	features	47--55	1	all features blown offers the by
449	1502_1	but to be honest i don t use my computer for anything like graphics editing and complex data analysis and gaming	graphics editing	60--76	0	and like anything graphics editing data
450	1383_0	the right speaker did not work	right speaker	4--17	-1	the work speaker right
451	1357_0	after a little more than a year of owning my the monitor has completely died	monitor	62--69	-1	the my monitor owning
452	2978_0	i ve haven t had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off	plastic piece	68--81	-1	the piece come covers plastic
453	986_0	the manufacturer s warranty only covers replacement repair of parts	warranty	19--27	-1	warranty s only covers manufacturer
454	2959_2	the 2 of is plenty able to run 7 and at least 2 or 3 other programs with next to no slowdown	programs	75--83	1	next 2 other 7 programs
455	1068_0	i reloaded with windows 7 ultimate and the and reader software would not load	windows 7 ultimate	16--34	-1	and windows reloaded ultimate 7 the with
456	2258_0	applications respond immediately not like the tired applications	applications	2--14	1	respond like tired applications not the
457	2027_0	the first fell apart right after the 1 year warranty	1 year warranty	37--52	0	warranty after 1 fell year the
458	2247_1	ilife is easily compatible with microsoft office so you can send and receive files from a pc	microsoft office	32--48	0	compatible with microsoft office
459	1742_0	size i know 13 is small especially for a desktop replacement but with an external monitor who cares	size	0--4	-1	i size
460	302_0	i highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door	performance	59--70	1	wants performance great
461	2395_1	it is easy to use good quality and good price	price	41--46	1	use good quality price
462	1163_0	after numerous calls to applecare tech support i was directed to send in my computer	applecare tech support	24--46	-1	i applecare tech support
463	1887_3	returned laptop for repair a 2nd time and it came back with obvious physical damage keyboard bulging and speaker grill pressed in buttons not working and usb ports inoperative	usb ports	157--166	-1	inoperative ports usb
464	2864_0	i love windows 7 which is a vast improvement over	windows 7	7--16	1	windows love 7 improvement
465	2830_2	now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutch or wheelchair and with a backpack laptop bag	carry	120--125	1	carry to use easy
466	1236_0	when it come time for warranty service to toshiba you don t matter	warranty service to toshiba	22--49	0	warranty don service for toshiba to time come
467	2575_0	the only thing i wish this had was the option to turn off the touchpad with a button like my big 16 laptop does	touchpad	62--70	-1	touchpad turn the
468	952_0	the next time i had an issue my lightscribe wouldn t work	lightscribe	32--43	-1	work lightscribe
469	293_0	do yourself a favor and invest in a few external hard drives if you are planning on purchasing this laptop	external hard drives	40--59	-1	a invest hard drives few external in
470	1532_0	my sister has the same as me and she is in a band and uses garageband to record and edit	garageband	63--73	0	garageband record uses
471	795_0	so the fact that the computer does not work on the 24 twenty fourth day is my fault	work	39--43	-1	that work computer does not day fact
472	2339_1	i charge it at night and skip taking the cord with me because of the good battery life	battery life	74--86	1	me life because battery good the
473	2452_0	it also came with a built it web cam which is great because i can see an communicate with my family members back home	built it web cam	20--36	1	a web great built it cam came
474	914_0	a couple months later they change my hard drive	hard drive	39--49	-1	hard my drive change
475	843_0	the abuse is that i pushed the power plug in too hard	power plug	33--43	-1	plug pushed the power
476	1106_0	it was still working but there was nothing on the screen	screen	51--57	-1	nothing on screen the
477	2276_2	i connect a 2big external drive via the firewire 800 interface which is useful for time machine	time machine	90--102	0	machine useful for time
478	1778_0	the battery life also doesn t keep up with the claim but still i think macbook is much ahead from the rest of the pack	battery life	4--16	-1	battery the life think doesn
479	2335_0	the keyboard feels good and i type just fine on it	keyboard	4--12	1	feels the keyboard
480	1684_0	browsing also was no problem for me when i used itunes which usually slows down my pc	browsing	0--8	1	also problem was browsing
481	1744_2	software the software that comes with this machine is greatly welcomed compared to what windows comes with	windows	98--105	-1	windows comes
482	543_0	after much effort and 10 days replaced tithe wifi is very weak	wifi	50--54	-1	tithe wifi weak
483	1617_0	the online tutorial videos make it super easy to learn if you have always used a pc	online tutorial videos	4--26	1	tutorial make the videos online
484	1731_2	everything is so easy to use software is just so much simpler than software	use	25--28	1	to use easy simpler
485	2594_1	it made the computer much easier to use and navigate	navigate	44--52	1	navigate use
486	607_0	tons of bloatware and junk programs	programs	27--35	-1	bloatware of tons programs
487	312_3	the computer runs very fast with no problems and the ilife software that comes with it iphoto imovie web itunes is all very helpful as well	web	104--108	1	itunes web
488	2236_2	also you may need to charge it once a day if for medium use every thing fast and easy with mac the size and look is the most feature that attracted me to it	feature	127--134	1	use attracted is feature most need the if size
489	1632_0	windows based machines were not giving me anything to work with	windows	7--14	-1	giving windows based
490	145_0	but after using it a couple of weeks the overall operation is poor	operation	50--59	-1	poor operation overall the
491	453_1	there are several programs for school or office use pages etc music garageband photo management iphoto video editing or movie making imovie etc	garageband	92--102	0	garageband making editing music programs
492	18_0	while most people say that pcs hold functionality and value and are just pretty to look at i think there s something to be said about the simplicity of	functionality	36--49	1	and hold functionality value
493	1438_2	externally the keys on my keyboard are falling off after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit and the screen has a terrible glare	button below the mouse pad	98--124	-1	keys heals rubbing paint below pad screen the mouse button
494	1947_0	i had 3 months when the ports started going out	ports	24--29	-1	started the ports
495	1213_0	they played games with me for the warranty period	warranty period	43--58	-1	warranty the period for played
496	2713_2	the screen graphics and clarity and sharpness are great	sharpness	37--46	1	clarity sharpness
497	427_0	i bought it from because it was bundled with extra software but as it turns out that software just crashes it more often	software	93--101	-1	extra bundled with crashes software
498	378_1	i couldn t believe how long the battery lasted on a single charge	charge	59--65	1	a on charge lasted single
499	1597_2	i previously purchased a 13 macbook had pro specs and was aluminum style which had a nvidia 9800 if i am not mistaken and it had major heating issues	nvidia 9800	88--99	0	a 9800 had nvidia
500	2873_1	the price was very good and the product is top quality	quality	48--55	1	top product good quality is
501	2080_3	even though it is running 2 4 c2d is a bit of an antiquated and thus the occasional spinning wheel would appear when running applications such as word or	word	179--183	-1	applications word such
502	444_0	keyboard is great but primary and secondary control buttons could be more durable	keyboard	0--8	1	great keyboard
503	36_0	this is the complete opposite to an ergonomic design	design	46--52	-1	to an design ergonomic opposite
504	769_0	asked the customer service rep	customer service rep	10--30	0	customer the asked service rep
505	271_0	quickly die out because of their short battery life as well as the many background programs that run without the user s knowledge	battery life	57--69	-1	life short programs battery die their as because
506	1984_1	who couldn t love a burner 80 gigabyte and fairly new graphics chip as i soon discovered though there is a reason for which similarly configured and machines cost more they use higher quality components that are faster better configured and end up lasting a lot longer	graphics chip	63--76	1	a chip love gigabyte graphics
507	1887_0	returned laptop for repair a 2nd time and it came back with obvious physical damage keyboard bulging and speaker grill pressed in buttons not working and ports inoperative	keyboard	85--93	-1	keyboard bulging
508	614_0	when battery life went to 4 hours or less took it to the for repair 26th of	battery life	6--18	-1	battery went life
509	1865_0	until i bought the i thought you just looked for what you wanted size software options hardware and purchase the best deal you could find	size	74--78	0	hardware size
510	84_1	while i mostly use it for email internet and gaming i m confident all other applications live up to the high standard i ve come to appreciate from laptops	internet	33--41	0	use email for internet
511	2978_1	i ve haven t had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off	usb port wires	98--112	0	the wires usb covers port
512	486_3	that included the extra software the speakers and the subwoofer i got that worth the money the bluetooth mouse for my supposedly bluetooth enabled computer the extended life battery and the port	extended life battery	186--207	0	and life extended that battery the mouse port
513	1041_0	loaded with bloatware	bloatware	12--21	0	bloatware loaded with
514	1925_1	when i got my laptop back after this first instance it worked okay for a little bit then i started experiencing issues again everything from programs and drivers failing again to it powering off for no reason to locking up and freezing and just all sorts of issues	drivers	155--162	-1	drivers programs
515	938_0	now as easy as it is to use and i do think it is a great laptop	use	27--30	1	to is use
516	300_6	i run dreamweaver 7 msn messenger and a few other applications constantly at the same time	msn messenger	64--77	0	and run dreamweaver applications msn messenger 7
517	2227_1	i also got the added bonus of a 30 which really helps to extend my screen and keep my eyes fresh	screen	80--86	0	screen my extend
518	2238_0	and looks very sexy really the mac book pro is the best laptop specially for students in college if you are not caring about price	price	129--134	-1	caring price about
519	1316_2	the tech guy then said the service center does not do 1 to 1 exchange and i have to direct my concern to the sales team which is the retail shop which i bought my netbook from	tech guy	4--12	0	guy said tech the
520	18_1	while most people say that pcs hold functionality and value and are just pretty to look at i think there s something to be said about the simplicity of	value	54--59	1	functionality value
521	2895_0	it s super fast and a great value for the price	value	28--33	1	a great price value fast
522	1256_0	wasted me at least 8 hours of installation time	installation time	30--47	-1	hours of installation time
523	445_1	life could be better but overall for the price and s reputation for laptops it s great	price	49--54	1	price overall the for
524	2137_0	i use my mac all the time i love the software the way it takes a short time to load things how easy it is to use and most of all how you don t have to worry about viruses	software	38--46	1	the love takes way software
525	2904_0	i also love the small convenient size of my laptop making it a perfect tool for my academic studies	size	34--38	1	love convenient laptop small the size
526	2231_1	you can find many laptops with the same performance and even better with lower price but you cannot find the look easy applications and the experience in mac	price	79--84	1	better price with lower
527	1066_0	one more tip please purchase this model and get a 4gb stick of ram to save you $10	4gb stick of ram	51--67	1	a get of ram 4gb stick
528	2067_0	i now realize that my $900 would have been better spent on a windows laptop	windows	61--68	1	windows laptop
529	1992_0	anyway in early of this year the dvd burner stopped working and the computer stared having issues with power supply	dvd burner	40--50	-1	burner the stopped dvd
530	2482_1	we love the size of the screen although it is still lightweight and very easy to tote around	tote	82--86	1	to around tote lightweight
531	2854_0	then just the other day my left mouse button snapped	left mouse button	28--47	-1	snapped mouse button my left
532	2507_1	pc users work in while users work in pages	pages	47--52	0	work pages in
533	2571_1	i get a ton of compliments on its size and speaking as someone who regularly commutes on a bus i can attest to the fact that this is the perfect size computer if you re restricted to the width of your body for computing room	size	147--151	1	and on compliments computer its speaking size
534	359_0	charger seems large for this class of computer	charger	0--7	-1	charger seems
535	1082_0	parts reliability and quality of service is recently the worst	service	38--45	-1	of reliability service
536	1973_0	microsoft word was not on it andi had to buy it separately	microsoft word	0--14	-1	word it microsoft
537	2455_1	the acer one computer that i bought is 17 once screen and its hard to find lap top bags for it but i like the big screen on it	screen	115--121	1	and bags like i big screen it computer acer the is once
538	313_5	i also purchased iwork to go with it which has programs for word processing spreadsheets and presentations similar to	presentations	95--108	0	spreadsheets presentations
539	612_0	apple care included	apple care	0--10	0	included apple care
540	2170_2	even so i like playing online games so it was wonderful that there is a feature where i can dual boot	games	31--36	0	games playing online
541	32_1	first it does not have a push button to open the lid	lid	50--53	0	lid the open
542	493_0	it weighed like seven pounds or something like that	weighed	3--10	0	weighed that it pounds
543	1775_0	the 13 just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product	shipping	57--65	1	and tax budget free shipping with
544	963_0	another weeks later i had my laptop back with a new mousepad keys and casing	mousepad	60--68	0	keys mousepad
545	453_2	there are several programs for school or office use pages etc music photo management photo booth iphoto video editing or movie making imovie etc	photo booth	123--134	0	photo editing booth
546	1411_1	there is hardly any memory on the computer s hard drive	hard drive	45--55	-1	s computer hard drive
547	1425_0	in desperation i called their customer service number and was told that my warranty had expired 2 days old and that the priviledge of talking to a technician would cost me have your credit card ready	customer service number	31--54	0	customer their called service number
548	2617_1	it really is perfect for work and play	work	25--29	1	perfect and play work for
549	2489_0	i think the manual is somewhere on the hard drive but i rather have a hard copy	manual	12--18	0	the manual drive
550	1987_0	the cover for the dvd drive soon came off too a mark of poor construction quality	cover for the dvd drive	4--27	-1	for dvd cover drive the came
551	2070_0	anyways i bought this two months ago and when i first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporary in save zone	hard drive	123--133	-1	the in hard drive vibration
552	2231_2	you can find many laptops with the same performance and even better with lower price but you cannot find the look easy applications and the experience in mac	look	110--114	1	and look experience applications the find
553	2901_0	i have found it very easy to use very informative wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs	features	192--200	1	and use features programs various the
554	1576_1	the display on this computer is the best i ve seen in a very long time the battery life is very long and very continent	battery life	76--88	1	battery life the long
555	1143_0	story short since i experience so many problems with my laptop every since i bought it from day one i didn t ask for a new laptop or a refund of what i pay for a crapy laptop but just an extension of my laptop warranty for another year they made a big deal of out that and after so many calls and complaints about their products and services they finally gave in	warranty	220--228	0	warranty story short year
556	2348_0	the unibody design is edgy and durable	unibody design	4--18	1	unibody the design edgy
557	961_1	this time the mouse pad and right click key wouldn t work	right click key	30--45	-1	work right pad click key
558	2846_0	it works great for general internet use microsoft office apps home bookkeeping etc	microsoft office apps	41--62	1	etc apps microsoft office
559	2030_0	none of the techs at hp knew what they were doing	techs at hp	12--23	-1	none techs of hp at the
560	444_1	is great but primary and secondary control buttons could be more durable	control buttons	44--59	-1	buttons control durable secondary
