	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
561	3370_1	the pizza is delici and the proprietor is one of the nicest in nyc	proprietor	31--41	1	the delici proprietor
562	823_0	also good for client lunch meet esp	lunch meet	21--35	0	good for esp lunch client meet
563	3535_0	the decor is dark cool and sooth while the food s present is spectacular consid the low price	decor	4--9	1	dark decor the
564	3535_1	the decor is dark cool and sooth while the food s present is spectacular consid the low price	price	104--110	1	price the consid low
565	3535_2	the decor is dark cool and sooth while the food s present is spectacular consid the low price	food s present	48--67	1	spectacular food s dark while the present cool
566	2449_0	the waitstaff were veri nice and suggest swordfish for my husband he enjoy hi meal	waitstaff	4--13	1	the waitstaff nice
567	2449_1	the waitstaff were veri nice and suggest swordfish for my husband he enjoy hi meal	swordfish	43--52	1	suggest swordfish
568	2449_2	the waitstaff were veri nice and suggest swordfish for my husband he enjoy hi meal	meal	83--87	1	enjoy hi meal
569	993_0	the set is casual and romant	set	4--11	1	the set casual
570	2840_0	terribl terribl manag deserv to be shut down	manag	19--29	-1	deserv manag terribl
571	1034_0	great friendli servic fast seat fast deliveri excel sushi	servic	15--22	1	servic seat
572	1034_1	great friendli servic fast seat fast deliveri excel sushi	seat	29--36	1	servic friendli fast seat
573	1034_2	great friendli servic fast seat fast deliveri excel sushi	deliveri	43--51	1	deliveri sushi
574	1034_3	great friendli servic fast seat fast deliveri excel sushi	sushi	63--68	1	deliveri sushi excel friendli fast
575	2709_0	the dessert are more appeal then stuffi overpr french restaur	dessert	4--12	1	dessert the more
576	2734_0	the italian food ha flavor that can be sort of surpris on the us and the servic turn from a nightmar to attent they sort of remind me of the ny yanke of the late 90 s no matter how bad it look you knew that there wa a ralli just around the corner	italian food	4--16	1	food flavor italian
577	3654_0	i found the food to be outstand particularli the salmon dish i had	food	12--16	1	food found the outstand
578	3654_1	i found the food to be outstand particularli the salmon dish i had	salmon dish	52--63	1	dish salmon the particularli had
579	1049_0	miru is home to creativ and uniqu roll not to found anywher els	roll	36--41	1	home creativ roll to
580	3320_0	baluchi s ha solid food and a nice decor at reason price	food	20--24	1	and decor baluchi food solid s ha
581	3320_1	baluchi s ha solid food and a nice decor at reason price	decor	36--41	1	food a decor price nice
582	3320_2	baluchi s ha solid food and a nice decor at reason price	price	56--62	1	reason decor price at
583	102_0	emilio the owner is often sit in the front tabl greet guest as they come and go	owner	12--17	1	owner is the
584	2397_0	i have been to spice three time twice dure lunch and onc at dinner	lunch	47--52	0	and lunch dure onc
585	2397_1	i have been to spice three time twice dure lunch and onc at dinner	dinner	65--71	0	dure dinner at
586	511_0	mole were excel lobster ravioli wa veri salti	mole	0--6	1	salti mole
587	511_1	mole were excel lobster ravioli wa veri salti	lobster ravioli	23--38	-1	lobster salti ravioli
588	1077_0	a cheap eat for nyc but not for dosa	dosa	33--37	-1	nyc dosa for
589	1077_1	a cheap eat for nyc but not for dosa	eat	8--11	1	nyc cheap eat
590	133_0	the atmospher is noisi and the waiter are liter walk around do thing as fast as they can	atmospher	4--14	-1	is the atmospher
591	3230_0	the seafood is amaz there s a good wine list and the ever chang menu alway offer some great surpris	seafood	4--11	1	seafood the amaz
592	3230_1	the seafood is amaz there s a good wine list and the ever chang menu alway offer some great surpris	wine list	39--48	1	a and good offer list s wine
593	3230_2	the seafood is amaz there s a good wine list and the ever chang menu alway offer some great surpris	menu	72--76	1	menu offer
594	2905_0	i don t usual order wine with indian so i can t comment on their wine list or their wine	wine	22--26	0	don list their indian t wine order usual
595	2905_1	i don t usual order wine with indian so i can t comment on their wine list or their wine	indian	32--38	0	indian with wine
596	2905_2	i don t usual order wine with indian so i can t comment on their wine list or their wine	wine list	67--76	0	comment on don list or their indian t wine order usual
597	2905_3	i don t usual order wine with indian so i can t comment on their wine list or their wine	wine	86--91	0	don list their indian t wine order usual
598	491_0	pastrami or corn beef are juici and pile high ask for extra rye bread	pastrami or corn beef	0--23	1	corn or juici beef pastrami
599	491_1	pastrami or corn beef are juici and pile high ask for extra rye bread	rye bread	64--73	1	ask extra rye for bread
600	2001_0	$ 200 for 2 glass of champagn not too expens bottl of wine and 2 after dinner drink	glass of champagn	12--32	-1	200 for of expens glass 2 champagn not wine too
601	2001_1	$ 200 for 2 glass of champagn not too expens bottl of wine and 2 after dinner drink	bottl of wine	52--66	-1	and 200 bottl of drink 2 champagn wine
602	2001_2	$ 200 for 2 glass of champagn not too expens bottl of wine and 2 after dinner drink	after dinner drink	73--92	-1	bottl drink dinner after
603	1362_0	realli though where s the season	season	27--36	-1	season s where the realli
604	796_0	the food wa just ok at least for what food wa avail	food	4--8	0	food avail wa
605	796_1	the food wa just ok at least for what food wa avail	food	40--44	-1	food avail wa
606	178_0	the waitress wa veri patient with us and the food is phenomen	waitress	4--12	1	patient waitress
607	178_1	the waitress wa veri patient with us and the food is phenomen	food	46--50	1	food the us
608	2627_0	the ambienc wa nice but servic wasn t so great	ambienc	4--12	1	ambienc wa
609	2627_1	the ambienc wa nice but servic wasn t so great	servic	27--34	-1	servic nice
610	2946_0	solid wine list knowledg staff friendli owner and an adventur ever chang menu keep us come back	wine list	6--15	1	solid knowledg wine list keep
611	2946_1	solid wine list knowledg staff friendli owner and an adventur ever chang menu keep us come back	staff	31--36	1	owner staff
612	2946_2	solid wine list knowledg staff friendli owner and an adventur ever chang menu keep us come back	owner	47--53	1	and friendli owner chang adventur staff
613	2946_3	solid wine list knowledg staff friendli owner and an adventur ever chang menu keep us come back	menu	88--92	1	menu chang
614	554_0	the peopl that work there are alway so friendli you forget you are in new york sometim	peopl	4--10	1	peopl the work are
615	1616_0	we didn t even see a menu as our waiter describ both the special and the main dish	menu	21--25	0	a both describ menu see special
616	1616_1	we didn t even see a menu as our waiter describ both the special and the main dish	main dish	77--88	0	dish the main special
617	1616_2	we didn t even see a menu as our waiter describ both the special and the main dish	waiter	34--40	1	waiter describ
618	1616_3	we didn t even see a menu as our waiter describ both the special and the main dish	special	60--68	0	and menu the dish special
619	3189_0	the locat and ambienc is ok but the food is what make up for it	locat	4--12	0	and locat the ok ambienc
620	3189_1	the locat and ambienc is ok but the food is what make up for it	ambienc	17--25	0	ambienc locat
621	3189_2	the locat and ambienc is ok but the food is what make up for it	food	40--44	1	food is the
622	3693_0	otherwis good stuff for late nite eat	stuff	16--21	1	otherwis good stuff eat nite
623	3693_1	otherwis good stuff for late nite eat	eat	36--40	1	stuff eat
624	1103_0	the dinner wa ok noth i would have again	dinner	4--10	-1	dinner ok
625	1994_0	i love and i know gourmet food by excel	gourmet food	18--30	1	food gourmet know
626	541_0	i plan to come here again and look forward to tri their assort of bruschetta panini s	bruschetta	73--83	1	bruschetta panini
627	541_1	i plan to come here again and look forward to tri their assort of bruschetta panini s	panini	85--91	1	of assort panini bruschetta
628	1617_0	two peopl in our parti felt like someth els and volar immedi oblig with two great dish that were not in their regular menu	dish	96--102	1	great oblig two menu dish with
629	1617_1	two peopl in our parti felt like someth els and volar immedi oblig with two great dish that were not in their regular menu	menu	134--138	0	that menu in not regular were dish their
630	3322_0	he offer subpar servic and ha no person	servic	17--24	-1	and subpar offer servic person ha
631	1022_0	the waitress rememb me and is veri friendli she know what my regular is and that s the fri mini bun with the condens milk and the assort fruit on bean curd	waitress	4--12	1	the waitress rememb
632	1022_1	the waitress rememb me and is veri friendli she know what my regular is and that s the fri mini bun with the condens milk and the assort fruit on bean curd	fri mini bun with the condens milk and the assort fruit on bean curd	92--167	1	and mini bean that is condens curd assort milk s fruit bun rememb the on with fri waitress
633	1711_0	diner food at bistro price is a bummer	food	6--10	-1	food price diner bummer
634	1711_1	diner food at bistro price is a bummer	price	21--27	-1	food bistro price at
635	2012_0	while we thoroughli enjoy the food it wa annoy to scream across the tabl for convers	food	32--36	1	enjoy food the wa
636	1622_0	the portion are larg and the server alway surpris us with a differ starter	portion	4--12	1	portion larg the
637	1622_1	the portion are larg and the server alway surpris us with a differ starter	server	31--38	1	the surpris server
638	1622_2	the portion are larg and the server alway surpris us with a differ starter	starter	75--82	1	a differ surpris with starter
639	1059_0	delici bagel especi when right out of the oven	bagel	10--16	1	bagel especi
640	3067_0	all the food wa hot tasti	food	8--12	1	food all the wa
641	447_0	thi is one great place to eat pizza more out but not a good place for take out pizza	pizza	31--36	1	take eat pizza
642	447_1	thi is one great place to eat pizza more out but not a good place for take out pizza	take out pizza	71--85	-1	for pizza place take out eat more
643	1592_0	our server wa veri help and friendli	server	4--10	1	veri server
644	3191_0	tri green curri with veget	green curri with veget	4--31	1	tri green with curri veget
645	2770_0	first of all thi place is not romant as claim by citysearch s editori review	place	19--24	-1	of all place thi first
646	1989_0	the second you walk through the heavi vault like door with peopl anticip your arriv you get the sens that you are go to have the dine ride of a lifetim	door	49--53	0	vault door like anticip
647	445_0	much more reason price too	price	21--27	1	price reason too
648	3278_0	the food wa not veri tasti the portion were tini even for such a high qualiti restaur	food	4--8	-1	food the wa
649	3278_1	the food wa not veri tasti the portion were tini even for such a high qualiti restaur	portion	33--42	-1	portion the tini
650	1331_0	whi make a reserv if you aren t go to keep it	reserv	11--22	-1	a reserv make
651	2497_0	the pad thai is excel here as well	pad thai	4--12	1	pad thai excel the
652	3039_0	i do not recommend lunch special just becaus it tast the same with other regular chines restaur	lunch special	19--33	-1	lunch becaus special
653	3637_0	we park on the block of nina s the place look nice with peopl obvious enjoy their pizza	place	37--42	1	park s place look the
654	3637_1	we park on the block of nina s the place look nice with peopl obvious enjoy their pizza	pizza	93--99	1	their look pizza
655	1316_0	the food is o k but not ani better than what you get at a good neighborhood restaur	food	4--8	0	food k the
656	2450_0	we had the pot sticker which were great and a tempura dish that wa great	pot sticker	11--23	1	and great sticker had dish the pot
657	2450_1	we had the pot sticker which were great and a tempura dish that wa great	tempura dish	47--59	1	dish a sticker wa tempura
658	1577_0	i think the stuff wa better than disney	stuff	12--17	1	stuff wa
659	2901_0	while the $ 20 entre rang is not overli expens in new york citi there is definit better food in that rang and so sapphir despit it s love atmospher will most like not be a restaur to which i will return	food	97--101	-1	food better definit
660	2901_1	while the $ 20 entre rang is not overli expens in new york citi there is definit better food in that rang and so sapphir despit it s love atmospher will most like not be a restaur to which i will return	atmospher	154--164	1	despit s love it atmospher
661	2901_2	while the $ 20 entre rang is not overli expens in new york citi there is definit better food in that rang and so sapphir despit it s love atmospher will most like not be a restaur to which i will return	entre rang	14--26	1	rang $ that definit while expens in the entre
662	908_0	orsay is without a doubt one of the best valu for authent french food in nyc	french food	63--74	1	food nyc french one
663	2523_0	well their deliveri take for ever and the food is usual cold	deliveri	12--22	-1	deliveri their well take
664	2523_1	well their deliveri take for ever and the food is usual cold	food	45--49	-1	food the ever
665	2170_0	the staff is no nonsens	staff	4--9	1	the staff nonsens
666	1579_0	and realli larg portion	portion	17--25	1	portion larg
667	3515_0	thi is a great thai restaur with a veri friendli staff	staff	53--58	1	a restaur friendli veri with staff
668	1873_0	i order the smoke salmon and roe appet and it wa off flavor	smoke salmon and roe appet	14--45	-1	and appet salmon roe smoke the order
669	2592_0	we went here for lunch a coupl of week ago on a saturday and i wa thoroughli impress with the food	lunch	17--22	0	lunch went impress for
670	2592_1	we went here for lunch a coupl of week ago on a saturday and i wa thoroughli impress with the food	food	100--104	1	food with the impress
671	3081_0	i recommend the garlic shrimp okra bindi and anyth with lamb	garlic shrimp	16--29	1	bindi garlic shrimp
672	3081_1	i recommend the garlic shrimp okra bindi and anyth with lamb	lamb	63--67	1	lamb with anyth
673	3081_2	i recommend the garlic shrimp okra bindi and anyth with lamb	okra bindi	31--43	1	okra bindi shrimp garlic recommend the
674	3575_0	as we were leav the coupl stand by the door said to anoth waiter we re not in a hurri	waiter	68--74	0	waiter anoth re
675	1884_0	the menu wa impress with select rang from a burger to steak to escargot	menu	4--8	1	menu wa
676	1884_1	the menu wa impress with select rang from a burger to steak to escargot	burger	55--61	0	a burger impress from
677	1884_2	the menu wa impress with select rang from a burger to steak to escargot	steak	66--71	0	to steak impress
678	1884_3	the menu wa impress with select rang from a burger to steak to escargot	escargot	76--84	0	escargot impress to
679	3381_0	in fact two peopl could realli share one plate	plate	43--48	1	plate one realli
680	2507_0	the food is great and authent	food	4--8	1	food great the
681	2802_0	good for casual dinner with jean and sneaker	casual dinner	9--22	1	jean dinner good casual for
682	201_0	anyway the food is good the price is right and they have a decent wine list	food	12--16	1	food the good anyway
683	201_1	anyway the food is good the price is right and they have a decent wine list	price	30--35	1	price right the
684	201_2	anyway the food is good the price is right and they have a decent wine list	wine list	68--77	1	a decent list have wine
685	2335_0	price are higher to dine in and their chicken tikka marsala is quit good	price	0--6	-1	price higher
686	2335_1	price are higher to dine in and their chicken tikka marsala is quit good	chicken tikka marsala	39--60	1	quit marsala chicken tikka their
687	3631_0	thi place ha mani differ style of pizza and they are all amaz	style of pizza	30--45	1	of differ style pizza
688	901_0	the photo of the restaur in it web site are way better than the real look	look	74--78	-1	real look photo better are the than
689	3049_0	the food wa lousi too sweet or too salti and the portion tini	food	4--8	-1	food lousi the
690	3049_1	the food wa lousi too sweet or too salti and the portion tini	portion	52--60	-1	portion tini
691	1242_0	but the coconut rice wa good	coconut rice	8--20	1	the rice coconut but good
692	932_0	it took them 25 minut to bring our appet	appet	37--46	0	bring appet our
693	776_0	the food wa great	food	4--8	1	food the wa
694	272_0	pair you food with the excel beer on tap or their well price wine list	food	9--13	0	pair food you beer
695	272_1	pair you food with the excel beer on tap or their well price wine list	beer on tap	33--45	1	on tap food list excel beer the with or
696	272_2	pair you food with the excel beer on tap or their well price wine list	wine list	67--76	1	well price list their beer wine
697	272_3	pair you food with the excel beer on tap or their well price wine list	price	60--66	1	price list
698	1152_0	if you like your music blast and the system isnt that great and if you want to pay at least 100 dollar bottl minimum then you ll love it here	music	17--22	-1	blast music
699	1152_1	if you like your music blast and the system isnt that great and if you want to pay at least 100 dollar bottl minimum then you ll love it here	bottl minimum	105--119	-1	pay bottl minimum dollar
700	2894_0	all of my co worker state that the food wa amaz and wonder whi they hadn t heard about thi place	food	37--41	1	food amaz
701	833_0	metrazur ha a beauti spot overlook the main termin	spot	25--29	1	a overlook spot beauti
702	461_0	friendli staff that actual let you enjoy your meal and the compani you re with	staff	9--14	1	let friendli staff
703	461_1	friendli staff that actual let you enjoy your meal and the compani you re with	meal	49--53	1	enjoy and compani meal your
704	539_0	the restaur is rather small but we were lucki to get a tabl quickli	tabl	58--63	1	tabl quickli
705	1435_0	qualiti of food is excel and price is cheap stick to pork fish chicken lamb and veget	qualiti of food	0--15	1	food qualiti excel of
706	1435_1	qualiti of food is excel and price is cheap stick to pork fish chicken lamb and veget	price	33--38	1	price cheap
707	1435_2	qualiti of food is excel and price is cheap stick to pork fish chicken lamb and veget	pork	58--62	1	chicken pork
708	1435_3	qualiti of food is excel and price is cheap stick to pork fish chicken lamb and veget	fish	64--68	1	chicken fish
709	1435_4	qualiti of food is excel and price is cheap stick to pork fish chicken lamb and veget	chicken	70--77	1	to chicken fish stick pork
710	1435_5	qualiti of food is excel and price is cheap stick to pork fish chicken lamb and veget	lamb	79--83	1	lamb and veget stick
711	1435_6	qualiti of food is excel and price is cheap stick to pork fish chicken lamb and veget	veget	88--98	1	lamb veget
712	2225_0	the place is a littl tight and on a cold day the seat by the entranceway can be pretti drafti	seat	51--58	-1	entranceway the drafti seat
713	2225_1	the place is a littl tight and on a cold day the seat by the entranceway can be pretti drafti	place	4--9	-1	tight the place
714	1056_0	the appet is excel just as good as kabar barney greengrass at a reason price if bought by the pound	appet	4--14	1	appet good the
715	1056_1	the appet is excel just as good as kabar barney greengrass at a reason price if bought by the pound	price	87--92	1	a price reason at greengrass
716	3582_0	but they were too big for the bun	bun	31--34	0	big the bun for
717	2708_0	the food is fresh delici and reason price	food	4--8	1	food delici the
718	2708_1	the food is fresh delici and reason price	price	45--51	1	reason delici price
719	275_0	raga stand out with an interest fusion of french and indian cook	fusion of french and indian cook	36--71	1	and of french an fusion indian stand interest cook with
720	2105_0	a few tip skip the turnip cake roast pork bun and egg custard	turnip cake	21--32	-1	cake skip the turnip
721	2105_1	a few tip skip the turnip cake roast pork bun and egg custard	roast pork bun	34--49	-1	and pork skip bun roast custard
722	2105_2	a few tip skip the turnip cake roast pork bun and egg custard	egg custard	54--66	-1	egg bun custard
723	2152_0	the bagel are fabul	bagel	4--10	1	bagel the fabul
724	191_0	oh ye and they lie on the phone claim they have seat in the garden then of cours the seat are not avail	seat in the garden	54--75	0	garden seat avail phone have in the
725	191_1	oh ye and they lie on the phone claim they have seat in the garden then of cours the seat are not avail	seat	96--101	0	avail the garden have seat
726	3319_0	although they do the typic what kind of water would you like question the servic wa good and overal veri relax to place to eat	servic	77--84	1	servic wa
727	3319_1	although they do the typic what kind of water would you like question the servic wa good and overal veri relax to place to eat	place	123--128	1	to place eat relax
728	3319_2	although they do the typic what kind of water would you like question the servic wa good and overal veri relax to place to eat	water	42--47	0	water of kind
729	3681_0	the food wa veri good a great deal and the place it self wa great	food	4--8	1	food wa
730	3681_1	the food wa veri good a great deal and the place it self wa great	place	46--51	1	the place deal
731	2171_0	the food option rule	food option	4--16	1	food the option rule
732	3462_0	a great choic at ani cost and a great deal	cost	22--26	1	and choic deal ani cost at
733	1865_0	we ate here in march 2006 and order the pre theatr 3 cours dinner with wine flight	pre theatr 3 cours dinner	43--70	0	pre cours flight theatr 3 dinner the order
734	1865_1	we ate here in march 2006 and order the pre theatr 3 cours dinner with wine flight	wine flight	76--87	0	with dinner flight wine
735	3421_0	probabl much busier for lunch it s seldom crowd for dinner too close to downtown	lunch	25--30	0	close lunch for probabl
736	3421_1	probabl much busier for lunch it s seldom crowd for dinner too close to downtown	dinner	56--62	0	dinner for crowd
737	1293_0	their calzon are horrif bad vomit induc yuck	calzon	6--14	-1	their horrif calzon
738	3475_0	it take forev to get a drink and they almost alway forget to bring someth although they dont forget to charg you for it	drink	26--31	0	a drink get
739	818_0	the place itself is beauti the bar scene seem to be happen	place	4--9	1	seem place the beauti
740	818_1	the place itself is beauti the bar scene seem to be happen	bar scene	34--43	1	the bar scene beauti
741	2893_0	saturday nov 6th i had a group from work come in with about 35 peopl and the staff wa amaz to accomod us	staff	80--85	1	staff amaz
742	3170_0	good spread great beverag select and bagel realli tasti	spread	5--12	1	good spread beverag
743	3170_1	good spread great beverag select and bagel realli tasti	beverag select	20--39	1	and great tasti beverag bagel spread select
744	3170_2	good spread great beverag select and bagel realli tasti	bagel	44--50	1	bagel select
745	2932_0	first the waiter who serv us neglect to fill us in on the special which i would have chosen had i known about them	waiter	11--17	-1	known waiter the serv first
746	2932_1	first the waiter who serv us neglect to fill us in on the special which i would have chosen had i known about them	special	63--71	1	on chosen in the special fill
747	2932_2	first the waiter who serv us neglect to fill us in on the special which i would have chosen had i known about them	serv	22--28	-1	waiter serv who neglect
748	451_0	also top the meal with a delici and perfect slice of tiramisu	tiramisu	57--65	1	tiramisu of slice
749	451_1	also top the meal with a delici and perfect slice of tiramisu	meal	14--18	0	the top meal
750	119_0	check out the secret back room	secret back room	14--30	1	back the secret check room
751	2817_0	it s also attach to angel s share which is a cool more romant bar	bar	68--71	1	a bar is share which romant cool
752	2517_0	authent food and they have real servic not just the rush you get sometim when they tri to push you out the door	food	10--14	1	food and they authent have
753	2517_1	authent food and they have real servic not just the rush you get sometim when they tri to push you out the door	servic	34--41	1	real rush servic just have
754	2883_0	stick to the gulab jamun	gulab jamun	13--24	1	gulab to the jamun stick
755	556_0	i am amaz by the poor review i find thi place to be standout italian in an area flood with italian great price great atmospher good servic and a wonder wine list	price	113--119	1	price great atmospher italian
756	556_1	i am amaz by the poor review i find thi place to be standout italian in an area flood with italian great price great atmospher good servic and a wonder wine list	atmospher	127--137	1	great atmospher price flood with servic
757	556_2	i am amaz by the poor review i find thi place to be standout italian in an area flood with italian great price great atmospher good servic and a wonder wine list	servic	144--151	1	servic good atmospher
758	556_3	i am amaz by the poor review i find thi place to be standout italian in an area flood with italian great price great atmospher good servic and a wonder wine list	wine list	168--177	1	a flood wine list wonder
759	563_0	i wa back to back with the diner at the tabl behind me and wait staff had to hoist tray over our head as they squeez past us again and again	diner	28--33	0	the tabl with back diner
760	563_1	i wa back to back with the diner at the tabl behind me and wait staff had to hoist tray over our head as they squeez past us again and again	wait staff	61--71	-1	staff had back wait
761	563_2	i wa back to back with the diner at the tabl behind me and wait staff had to hoist tray over our head as they squeez past us again and again	tabl	41--46	-1	at me the diner tabl
762	924_0	with the theater 2 block away we had a delici meal in a beauti room	meal	50--54	1	a delici had meal room
763	924_1	with the theater 2 block away we had a delici meal in a beauti room	room	70--74	1	a in meal beauti room
764	3041_0	we ve onli eaten in the restaur onc but we have order mani time for dinner	dinner	76--82	0	dinner for time
765	1013_0	by far thi is the onli chines dessert place i know in ny or anywher close in the northeastern america that serv dessert with frog jelli in a coupl of varieti and pig feet ginger simmer in black vinegar	pig feet ginger simmer in black vinegar	172--213	1	vinegar coupl of varieti ginger pig feet ny place simmer in black america
766	1013_1	by far thi is the onli chines dessert place i know in ny or anywher close in the northeastern america that serv dessert with frog jelli in a coupl of varieti and pig feet ginger simmer in black vinegar	dessert with frog jelli	118--142	1	serv dessert frog place with jelli
767	193_0	the food is great and reason price	food	4--8	1	food price the
768	193_1	the food is great and reason price	price	33--39	1	food great price is
769	2217_0	i would definit recommend sea if you like thai cuisin	thai cuisin	45--57	1	thai like cuisin
770	78_0	over the year the host vittorio and hi crew have alway treat me as famili although with all the busi thi not so littl gem doe it amaz he s even abl to rememb a consist but not so frequent visitor	crew	43--47	1	hi vittorio crew
771	78_1	over the year the host vittorio and hi crew have alway treat me as famili although with all the busi thi not so littl gem doe it amaz he s even abl to rememb a consist but not so frequent visitor	host	19--23	1	host vittorio
772	2280_0	the restaur itself is not larg but seem to have sever round tabl to accomod larg group hope to save a buck to eat authent taiwanes	round tabl	62--74	1	round sever tabl
773	2280_1	the restaur itself is not larg but seem to have sever round tabl to accomod larg group hope to save a buck to eat authent taiwanes	taiwanes	141--150	1	taiwanes eat authent
774	3424_0	my husband said he could ve eaten sever more the portion wa fine for me he even exclaim that the french fri were the best he ha had	french fri	103--115	1	french fri the best
775	1707_0	it is the type of place to run into old friend and have a late raucu dinner	dinner	72--78	1	a late dinner have raucu
776	2766_0	the food is delici from the special to the regular menu fare the dish are never a disappoint	food	4--8	1	food delici the
777	2766_1	the food is delici from the special to the regular menu fare the dish are never a disappoint	dish	72--78	1	dish disappoint the
778	2766_2	the food is delici from the special to the regular menu fare the dish are never a disappoint	special	33--41	1	fare menu special
779	2766_3	the food is delici from the special to the regular menu fare the dish are never a disappoint	regular menu fare	49--66	1	fare from menu to regular disappoint delici the special
780	667_0	price are in line	price	0--6	0	line price
781	1600_0	the combin of fresh tomato sauc fresh mozz chees basil and the dough they make with import flour make thi is one of the better pizza s in ny	fresh tomato sauc	19--37	1	basil fresh tomato sauc
782	1600_1	the combin of fresh tomato sauc fresh mozz chees basil and the dough they make with import flour make thi is one of the better pizza s in ny	fresh mozz chees	39--56	1	basil fresh chees mozz
783	1600_2	the combin of fresh tomato sauc fresh mozz chees basil and the dough they make with import flour make thi is one of the better pizza s in ny	basil	58--63	1	tomato of sauc mozz chees combin basil fresh
784	1600_3	the combin of fresh tomato sauc fresh mozz chees basil and the dough they make with import flour make thi is one of the better pizza s in ny	dough	72--77	1	dough the combin make
785	1600_4	the combin of fresh tomato sauc fresh mozz chees basil and the dough they make with import flour make thi is one of the better pizza s in ny	pizza	141--146	1	better of the pizza one
786	1600_5	the combin of fresh tomato sauc fresh mozz chees basil and the dough they make with import flour make thi is one of the better pizza s in ny	flour	102--107	1	flour make import
787	134_0	the food is prepar quickli and effici	food	4--8	1	food the quickli
788	2421_0	for all of you new to indian food tri the paneer roll it is a piec of heaven	indian food	22--33	1	tri new indian food to
789	2421_1	for all of you new to indian food tri the paneer roll it is a piec of heaven	paneer roll	43--54	1	tri the roll piec paneer
790	159_0	the food look veri appet and delici sinc it came on a varieti of fanci plate	food	4--8	1	food the look
791	159_1	the food look veri appet and delici sinc it came on a varieti of fanci plate	plate	82--88	1	plate of fanci varieti
792	1490_0	both the fresh mozzarella slice and the plain chees slice are phenomen	fresh mozzarella slice	9--32	1	and both slice phenomen chees fresh the mozzarella
793	1490_1	both the fresh mozzarella slice and the plain chees slice are phenomen	plain chees slice	41--59	1	and both slice phenomen plain chees fresh the mozzarella
794	1548_0	the food is terribl and overal i would have to say avoid at all cost	food	4--8	-1	food the terribl
795	1709_0	unfortun the food wa not someth to get work up about	food	19--23	-1	food wa
796	1550_0	it s constantli open cater to the pakistani cabbi line up on crosbi st so there s more turnov with the food than you d expect i e surprisingli fresh	food	114--118	1	turnov food the with
797	3305_0	i had filet mignon with garlic mash	filet mignon with garlic mash	6--35	0	filet had mash mignon garlic with
798	874_0	i went at 6 00 pm specif for the pre theater menu $ 19 95 for roast tomato soup with chevr steak frite creme brule and it wa marvel	pre theater menu	39--55	1	pre theater specif for menu the
799	874_1	i went at 6 00 pm specif for the pre theater menu $ 19 95 for roast tomato soup with chevr steak frite creme brule and it wa marvel	roast tomato soup with chevr	68--99	1	tomato chevr $ for soup roast steak with
800	874_2	i went at 6 00 pm specif for the pre theater menu $ 19 95 for roast tomato soup with chevr steak frite creme brule and it wa marvel	steak frite	101--113	1	and chevr $ wa frite soup went steak with brule
801	874_3	i went at 6 00 pm specif for the pre theater menu $ 19 95 for roast tomato soup with chevr steak frite creme brule and it wa marvel	creme brule	115--127	1	creme frite brule
802	3116_0	the waitstaff were attent polit and help an impress feat in such close quarter	waitstaff	4--13	1	the waitstaff attent
803	3353_0	the bread at the begin is super tasti and make you want more the pizza is delici and come in person size howev be warn that the peter s favourit pizza with prosciutto and babi arugula is actual a margarit pizza with cold prosciutto and babi arugula on top like a salad	bread	6--11	1	arugula the bread pizza
804	3353_1	the bread at the begin is super tasti and make you want more the pizza is delici and come in person size howev be warn that the peter s favourit pizza with prosciutto and babi arugula is actual a margarit pizza with cold prosciutto and babi arugula on top like a salad	pizza	74--79	1	a peter favourit that is prosciutto warn s margarit actual delici pizza the bread
805	3353_2	the bread at the begin is super tasti and make you want more the pizza is delici and come in person size howev be warn that the peter s favourit pizza with prosciutto and babi arugula is actual a margarit pizza with cold prosciutto and babi arugula on top like a salad	margarit pizza with cold prosciutto and babi arugula on top	220--280	0	and favourit is arugula at cold peter top s delici pizza begin that babi warn with bread a on actual salad prosciutto margarit the
806	3353_3	the bread at the begin is super tasti and make you want more the pizza is delici and come in person size howev be warn that the peter s favourit pizza with prosciutto and babi arugula is actual a margarit pizza with cold prosciutto and babi arugula on top like a salad	salad	289--294	0	a top like salad
807	3353_4	the bread at the begin is super tasti and make you want more the pizza is delici and come in person size howev be warn that the peter s favourit pizza with prosciutto and babi arugula is actual a margarit pizza with cold prosciutto and babi arugula on top like a salad	peter s favourit pizza with prosciutto and babi arugula	149--205	0	and favourit is arugula at cold peter top s delici pizza begin that babi warn with bread a actual prosciutto margarit the
808	533_0	the larg select of bruschetta panini tramezzini keep the palat from stagnat	bruschetta	23--34	1	bruschetta tramezzini
809	533_1	the larg select of bruschetta panini tramezzini keep the palat from stagnat	panini	36--43	1	panini tramezzini
810	533_2	the larg select of bruschetta panini tramezzini keep the palat from stagnat	tramezzini	45--56	1	panini of tramezzini select bruschetta
811	972_0	have alway found that the waiter will go out of their way to be help despit the fact they are often busi with lot of diner	waiter	27--34	1	go waiter the
812	972_1	have alway found that the waiter will go out of their way to be help despit the fact they are often busi with lot of diner	diner	125--131	0	of diner lot
813	3420_0	while thi isn t classic restaur fare the chef ha given new life to an old cuisin with some realli innov and tasti dish that are genuin indian without be heavi or same old restaur burn out	chef	48--52	1	chef ha
