	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
533	2128_1	highly recommend this as great value for excellent sushi and service	service	61--68	1	sushi service
534	2128_2	highly recommend this as great value for excellent sushi and service	value	31--36	1	this great sushi value recommend
535	2835_0	this place would be so much better served by being run by a group that actually understands customer service	service	101--108	-1	customer understands service
536	2835_1	this place would be so much better served by being run by a group that actually understands customer service	served	35--41	-1	be run would better place served
537	778_0	a the service was good to excellent along with the attitude	service	10--17	1	a the good service
538	778_1	a the service was good to excellent along with the attitude	attitude	55--63	1	attitude with the excellent
539	1672_0	the food is awesome definitely try the striped bass	food	4--8	1	food awesome the
540	1672_1	the food is awesome definitely try the striped bass	striped bass	41--53	1	try the striped bass
541	1125_0	the music does get a little loud at times but it just made me want to lean closer to my beautiful wife and as i did i got a whiff of coriander	coriander	136--146	0	coriander of whiff
542	3694_0	black white shakes came out good also	black white shakes	0--18	1	white shakes black came
543	2721_0	it s simply the best meal in nyc	meal	21--25	1	it s simply nyc the meal best
544	954_0	after passing by this restaurant for sometime i finally decided to go in and have dinner	dinner	82--88	0	dinner have
545	2452_0	the seating was if they were trying to get the maximum amount of people into the restaurant so be nice to your neighbor when you dine here	seating	4--11	-1	seating was the
546	1250_0	i ordered the chu chu curry and my friend ordered the pad thai chicken	chu chu curry	14--27	0	and ordered chu the curry friend
547	1250_1	i ordered the chu chu curry and my friend ordered the pad thai chicken	pad thai chicken	54--70	0	pad chicken ordered the thai
548	3234_0	we go on mondays for the prix fixe and our experience with the food has been comparable to blue ribbon	food	63--67	0	food comparable the
549	3234_1	we go on mondays for the prix fixe and our experience with the food has been comparable to blue ribbon	prix fixe	25--34	0	and for experience prix mondays fixe the
550	1533_0	however they ve got the most amazing pastrami and the soups hit the spot	pastrami	38--46	1	and pastrami soups amazing got the
551	1533_1	however they ve got the most amazing pastrami and the soups hit the spot	soups	55--60	1	soups the pastrami
552	1055_0	great bagels made the old fashioned way	bagels	6--12	1	bagels made great
553	1784_0	this is some really good inexpensive sushi	sushi	38--43	1	inexpensive this is sushi some good
554	2178_0	my personal favorite is an everything bagel with lox spread but all the bales are unbelievably good	bagel with lox spread	38--59	1	good is favorite an bagel everything spread lox with
555	2178_1	my personal favorite is an everything bagel with lox spread but all the bales are unbelievably good	bales	73--79	1	all good bales the
556	1689_0	i wouldn t even have complained at all if the food at least tasted good but the quality of food was crappy too	food	46--50	-1	food of the quality tasted
557	1689_1	i wouldn t even have complained at all if the food at least tasted good but the quality of food was crappy too	quality of food	80--95	-1	tasted food of too the quality
558	771_0	for the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated	lobby area	53--63	-1	stood crowded area listening in the lobby
559	771_1	for the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated	seated	156--162	-1	we being of half seated were not why
560	3370_0	the pizza is delicious and the proprietor is one of the nicest in nyc	pizza	4--9	1	the delicious pizza
561	3370_1	the pizza is delicious and the proprietor is one of the nicest in nyc	proprietor	31--41	1	proprietor the one
562	823_0	also good for client lunch meetings esp	lunch meetings	21--35	0	lunch meetings good for client
563	3535_0	the decor is dark cool and soothing while the food s presentation is spectacular considering the low prices	decor	4--9	1	dark decor the
564	3535_1	the decor is dark cool and soothing while the food s presentation is spectacular considering the low prices	prices	104--110	1	considering prices the low
565	3535_2	the decor is dark cool and soothing while the food s presentation is spectacular considering the low prices	food s presentation	48--67	1	spectacular food s dark while the presentation cool
566	2449_0	the waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal	waitstaff	4--13	1	the waitstaff nice
567	2449_1	the waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal	swordfish	43--52	1	suggested swordfish
568	2449_2	the waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal	meal	83--87	1	his enjoyed meal
569	993_0	the setting is casual and romantic	setting	4--11	1	the setting casual
570	2840_0	terrible terrible management deserves to be shut down	management	19--29	-1	deserves management terrible
571	1034_0	great friendly service fast seating fast delivery excellent sushi	service	15--22	1	great seating sushi friendly service
572	1034_1	great friendly service fast seating fast delivery excellent sushi	seating	29--36	1	seating fast service
573	1034_2	great friendly service fast seating fast delivery excellent sushi	delivery	43--51	1	delivery sushi
574	1034_3	great friendly service fast seating fast delivery excellent sushi	sushi	63--68	1	delivery sushi fast service excellent
575	2709_0	the desserts are more appealing then stuffy overpriced french restaurants	desserts	4--12	1	desserts appealing the
576	2734_0	the italian food has flavor that can be sort of surprising on the us and the service turns from a nightmare to attentive they sort of remind me of the ny yankees of the late 90 s no matter how bad it look you knew that there was a rally just around the corner	italian food	4--16	1	food the has italian
577	3654_0	i found the food to be outstanding particularly the salmon dish i had	food	12--16	1	food found the outstanding
578	3654_1	i found the food to be outstanding particularly the salmon dish i had	salmon dish	52--63	1	i dish salmon
579	1049_0	miru is home to creative and unique rolls not to found anywhere else	rolls	36--41	1	home creative rolls to
580	3320_0	baluchi s has solid food and a nice decor at reasonable prices	food	20--24	1	food solid and has decor
581	3320_1	baluchi s has solid food and a nice decor at reasonable prices	decor	36--41	1	food a decor prices nice
582	3320_2	baluchi s has solid food and a nice decor at reasonable prices	prices	56--62	1	prices decor at reasonable
583	102_0	emilio the owner is often sitting in the front table greeting guests as they come and go	owner	12--17	1	owner the sitting
584	2397_0	i have been to spice three times twice during lunch and once at dinner	lunch	47--52	0	and lunch once during times
585	2397_1	i have been to spice three times twice during lunch and once at dinner	dinner	65--71	0	dinner at times
586	511_0	moles were excellent lobster ravioli was very salty	moles	0--6	1	moles excellent
587	511_1	moles were excellent lobster ravioli was very salty	lobster ravioli	23--38	-1	lobster salty ravioli
588	1077_0	a cheap eat for nyc but not for dosa	dosa	33--37	-1	nyc dosa for
589	1077_1	a cheap eat for nyc but not for dosa	eat	8--11	1	nyc cheap eat
590	133_0	the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can	atmosphere	4--14	-1	atmosphere the fast
591	3230_0	the seafood is amazing there s a good wine list and the ever changing menu always offers some great surprises	seafood	4--11	1	the amazing seafood
592	3230_1	the seafood is amazing there s a good wine list and the ever changing menu always offers some great surprises	wine list	39--48	1	a s good list wine
593	3230_2	the seafood is amazing there s a good wine list and the ever changing menu always offers some great surprises	menu	72--76	1	menu the offers changing
594	2905_0	i don t usually order wine with indian so i can t comment on their wine list or their wines	wine	22--26	0	list indian t usually order wine
595	2905_1	i don t usually order wine with indian so i can t comment on their wine list or their wines	indian	32--38	0	indian with wine
596	2905_2	i don t usually order wine with indian so i can t comment on their wine list or their wines	wine list	67--76	0	comment on wines list or their indian t usually order wine
597	2905_3	i don t usually order wine with indian so i can t comment on their wine list or their wines	wines	86--91	0	their list wines
598	491_0	pastrami or corned beef are juicy and piled high ask for extra rye bread	pastrami or corned beef	0--23	1	corned or juicy beef pastrami
599	491_1	pastrami or corned beef are juicy and piled high ask for extra rye bread	rye bread	64--73	1	piled extra rye for bread
600	2001_0	$200 for 2 glasses of champagne not too expensive bottle of wine and 2 after dinner drinks	glasses of champagne	12--32	-1	200 for of 2 wine champagne glasses
601	2001_1	$200 for 2 glasses of champagne not too expensive bottle of wine and 2 after dinner drinks	bottle of wine	52--66	-1	and 200 of 2 too bottle not champagne expensive wine
602	2001_2	$200 for 2 glasses of champagne not too expensive bottle of wine and 2 after dinner drinks	after dinner drinks	73--92	-1	dinner 2 after drinks
603	1362_0	really though where s the seasoning	seasoning	27--36	-1	though seasoning s the where really
604	796_0	the food was just ok at least for what food was available	food	4--8	0	food available the ok
605	796_1	the food was just ok at least for what food was available	food	40--44	-1	food available the ok
606	178_0	the waitress was very patient with us and the food is phenomenal	waitress	4--12	1	the patient waitress
607	178_1	the waitress was very patient with us and the food is phenomenal	food	46--50	1	food phenomenal the
608	2627_0	the ambience was nice but service wasn t so great	ambience	4--12	1	ambience the nice
609	2627_1	the ambience was nice but service wasn t so great	service	27--34	-1	service wasn
610	2946_0	solid wine list knowledgeable staff friendly owners and an adventurous ever changing menu keep us coming back	wine list	6--15	1	solid owners list wine
611	2946_1	solid wine list knowledgeable staff friendly owners and an adventurous ever changing menu keep us coming back	staff	31--36	1	knowledgeable owners staff
612	2946_2	solid wine list knowledgeable staff friendly owners and an adventurous ever changing menu keep us coming back	owners	47--53	1	and owners adventurous changing wine friendly staff
613	2946_3	solid wine list knowledgeable staff friendly owners and an adventurous ever changing menu keep us coming back	menu	88--92	1	menu keep
614	554_0	the people that work there are always so friendly you forget you are in new york sometimes	people	4--10	1	the work are people
615	1616_0	we didn t even see a menu as our waiter described both the specials and the main dishes	menu	21--25	0	a menu see
616	1616_1	we didn t even see a menu as our waiter described both the specials and the main dishes	main dishes	77--88	0	specials the main dishes
617	1616_2	we didn t even see a menu as our waiter described both the specials and the main dishes	waiter	34--40	1	waiter our described
618	1616_3	we didn t even see a menu as our waiter described both the specials and the main dishes	specials	60--68	0	and both described dishes specials the
619	3189_0	the location and ambience is ok but the food is what makes up for it	location	4--12	0	and ambience the ok location
620	3189_1	the location and ambience is ok but the food is what makes up for it	ambience	17--25	0	ambience location
621	3189_2	the location and ambience is ok but the food is what makes up for it	food	40--44	1	food is the
622	3693_0	otherwise good stuff for late nite eats	stuff	16--21	1	good stuff eats nite
623	3693_1	otherwise good stuff for late nite eats	eats	36--40	1	stuff eats
624	1103_0	the dinner was ok nothing i would have again	dinner	4--10	-1	nothing dinner the
625	1994_0	i love and i know gourmet food by excellence	gourmet food	18--30	1	food gourmet know
626	541_0	i plan to come here again and look forward to trying their assortment of bruschetta panini s	bruschetta	73--83	1	bruschetta panini
627	541_1	i plan to come here again and look forward to trying their assortment of bruschetta panini s	panini	85--91	1	of assortment panini bruschetta
628	1617_0	two people in our party felt like something else and volare immediately obliged with two great dishes that were not in their regular menu	dishes	96--102	1	great dishes obliged two menu with
629	1617_1	two people in our party felt like something else and volare immediately obliged with two great dishes that were not in their regular menu	menu	134--138	0	dishes that menu in their regular were not
630	3322_0	he offers subpar service and has no personality	service	17--24	-1	subpar offers service
631	1022_0	the waitress remembers me and is very friendly she knows what my regular is and that s the fried mini buns with the condensed milk and the assorted fruits on bean curd	waitress	4--12	1	the remembers waitress
632	1022_1	the waitress remembers me and is very friendly she knows what my regular is and that s the fried mini buns with the condensed milk and the assorted fruits on bean curd	fried mini buns with the condensed milk and the assorted fruits on bean curd	92--167	1	and mini condensed on bean that is assorted curd s milk buns fruits the fried with remembers waitress
633	1711_0	diner food at bistro prices is a bummer	food	6--10	-1	food prices diner bummer
634	1711_1	diner food at bistro prices is a bummer	prices	21--27	-1	food prices at bistro
635	2012_0	while we thoroughly enjoyed the food it was annoying to scream across the table for conversation	food	32--36	1	food the annoying enjoyed
636	1622_0	the portions are large and the servers always surprise us with a different starter	portions	4--12	1	large the portions
637	1622_1	the portions are large and the servers always surprise us with a different starter	servers	31--38	1	surprise the servers
638	1622_2	the portions are large and the servers always surprise us with a different starter	starter	75--82	1	a surprise different with starter
639	1059_0	delicious bagels especially when right out of the oven	bagels	10--16	1	bagels especially delicious
640	3067_0	all the food was hot tasty	food	8--12	1	food all tasty the
641	447_0	this is one great place to eat pizza more out but not a good place for take out pizza	pizza	31--36	1	take eat pizza
642	447_1	this is one great place to eat pizza more out but not a good place for take out pizza	take out pizza	71--85	-1	for pizza place take out eat more
643	1592_0	our server was very helpful and friendly	server	4--10	1	our helpful server
644	3191_0	try green curry with vegetables	green curry with vegetables	4--31	1	try green vegetables curry with
645	2770_0	first of all this place is not romantic as claimed by citysearch s editorial review	place	19--24	-1	this of all place first
646	1989_0	the second you walk through the heavy vault like door with people anticipating your arrival you get the sense that you are going to have the dining ride of a lifetime	door	49--53	0	vault door like
647	445_0	much more reasonably priced too	priced	21--27	1	priced too more
648	3278_0	the food was not very tasty the portions were tiny even for such a high quality restaurant	food	4--8	-1	food the tasty
649	3278_1	the food was not very tasty the portions were tiny even for such a high quality restaurant	portions	33--42	-1	the portions tiny
650	1331_0	why make a reservation if you aren t going to keep it	reservation	11--22	-1	a reservation make
651	2497_0	the pad thai is excellent here as well	pad thai	4--12	1	thai pad the excellent
652	3039_0	i do not recommend lunch specials just because it taste the same with other regular chinese restaurant	lunch specials	19--33	-1	specials lunch recommend
653	3637_0	we parked on the block of nina s the place looked nice with people obviously enjoying their pizzas	place	37--42	1	looked the we place s
654	3637_1	we parked on the block of nina s the place looked nice with people obviously enjoying their pizzas	pizzas	93--99	1	their enjoying pizzas
655	1316_0	the food is o k but not any better than what you get at a good neighborhood restaurant	food	4--8	0	food k the
656	2450_0	we had the pot stickers which were great and a tempura dish that was great	pot stickers	11--23	1	and great pot had dish the stickers
657	2450_1	we had the pot stickers which were great and a tempura dish that was great	tempura dish	47--59	1	dish a great stickers tempura
658	1577_0	i think the stuff was better than disney	stuff	12--17	1	the stuff disney
659	2901_0	while the $20 entree range is not overly expensive in new york city there is definitely better food in that range and so sapphire despite it s lovely atmosphere will most likely not be a restaurant to which i will return	food	97--101	-1	food better is range
660	2901_1	while the $20 entree range is not overly expensive in new york city there is definitely better food in that range and so sapphire despite it s lovely atmosphere will most likely not be a restaurant to which i will return	atmosphere	154--164	1	atmosphere sapphire restaurant
661	2901_2	while the $20 entree range is not overly expensive in new york city there is definitely better food in that range and so sapphire despite it s lovely atmosphere will most likely not be a restaurant to which i will return	entree range	14--26	1	entree 20 $ that food range in the expensive
662	908_0	orsay is without a doubt one of the best values for authentic french food in nyc	french food	63--74	1	for food french values nyc authentic
663	2523_0	well their deliveries take for ever and the food is usually cold	deliveries	12--22	-1	their well take deliveries
664	2523_1	well their deliveries take for ever and the food is usually cold	food	45--49	-1	food the ever
665	2170_0	the staff is no nonsense	staff	4--9	1	the nonsense staff
666	1579_0	and really large portions	portions	17--25	1	large portions really
667	3515_0	this is a great thai restaurant with a very friendly staff	staff	53--58	1	a staff with friendly restaurant
668	1873_0	i ordered the smoked salmon and roe appetizer and it was off flavor	smoked salmon and roe appetizer	14--45	-1	and salmon roe appetizer it flavor smoked the
669	2592_0	we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food	lunch	17--22	0	lunch went for impressed
670	2592_1	we went here for lunch a couple of weeks ago on a saturday and i was thoroughly impressed with the food	food	100--104	1	food impressed the with
671	3081_0	i recommend the garlic shrimp okra bindi and anything with lamb	garlic shrimp	16--29	1	bindi garlic shrimp
672	3081_1	i recommend the garlic shrimp okra bindi and anything with lamb	lamb	63--67	1	lamb with recommend
673	3081_2	i recommend the garlic shrimp okra bindi and anything with lamb	okra bindi	31--43	1	and okra anything bindi shrimp garlic recommend the
674	3575_0	as we were leaving the couple standing by the door said to another waiter we re not in a hurry	waiter	68--74	0	waiter to said another re
675	1884_0	the menu was impressive with selections ranging from a burger to steak to escargot	menu	4--8	1	menu the impressive
676	1884_1	the menu was impressive with selections ranging from a burger to steak to escargot	burger	55--61	0	a burger steak from ranging
677	1884_2	the menu was impressive with selections ranging from a burger to steak to escargot	steak	66--71	0	burger steak to
678	1884_3	the menu was impressive with selections ranging from a burger to steak to escargot	escargot	76--84	0	to escargot ranging
679	3381_0	in fact two people could really share one plate	plate	43--48	1	plate share one
680	2507_0	the food is great and authentic	food	4--8	1	food great the
681	2802_0	good for casual dinner with jeans and sneakers	casual dinner	9--22	1	dinner good jeans casual for
682	201_0	anyway the food is good the price is right and they have a decent wine list	food	12--16	1	food the good anyway
683	201_1	anyway the food is good the price is right and they have a decent wine list	price	30--35	1	price right the
684	201_2	anyway the food is good the price is right and they have a decent wine list	wine list	68--77	1	a decent list have wine
685	2335_0	prices are higher to dine in and their chicken tikka marsala is quite good	prices	0--6	-1	prices higher
686	2335_1	prices are higher to dine in and their chicken tikka marsala is quite good	chicken tikka marsala	39--60	1	their marsala good chicken tikka
687	3631_0	this place has many different styles of pizza and they are all amazing	styles of pizza	30--45	1	styles different many of has pizza
688	901_0	the photos of the restaurant in its web site are way better than the real look	look	74--78	-1	real look better photos are the than
689	3049_0	the food was lousy too sweet or too salty and the portions tiny	food	4--8	-1	food sweet the
690	3049_1	the food was lousy too sweet or too salty and the portions tiny	portions	52--60	-1	the portions tiny
691	1242_0	but the coconut rice was good	coconut rice	8--20	1	rice the good coconut
692	932_0	it took them 25 minutes to bring our appetizer	appetizer	37--46	0	our bring appetizer
693	776_0	the food was great	food	4--8	1	food great the
694	272_0	pair you food with the excellent beers on tap or their well priced wine list	food	9--13	0	food list beers pair you or
695	272_1	pair you food with the excellent beers on tap or their well priced wine list	beers on tap	33--45	1	on tap food beers excellent the with
696	272_2	pair you food with the excellent beers on tap or their well priced wine list	wine list	67--76	1	food their wine list priced
697	272_3	pair you food with the excellent beers on tap or their well priced wine list	priced	60--66	1	well list priced
698	1152_0	if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimum then you ll love it here	music	17--22	-1	music your blasted
699	1152_1	if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimum then you ll love it here	bottle minimum	105--119	-1	pay minimum dollar bottle
700	2894_0	all of my co workers stated that the food was amazing and wondered why they hadn t heard about this place	food	37--41	1	food amazing the
701	833_0	metrazur has a beautiful spot overlooking the main terminal	spot	25--29	1	a beautiful has spot overlooking
702	461_0	friendly staff that actually lets you enjoy your meal and the company you re with	staff	9--14	1	re lets friendly staff
703	461_1	friendly staff that actually lets you enjoy your meal and the company you re with	meal	49--53	1	enjoy meal your
704	539_0	the restaurant is rather small but we were lucky to get a table quickly	table	58--63	1	a table get
705	1435_0	quality of food is excellent and price is cheap stick to pork fish chicken lamb and vegetables	quality of food	0--15	1	food of quality excellent
706	1435_1	quality of food is excellent and price is cheap stick to pork fish chicken lamb and vegetables	price	33--38	1	price cheap
707	1435_2	quality of food is excellent and price is cheap stick to pork fish chicken lamb and vegetables	pork	58--62	1	chicken pork
708	1435_3	quality of food is excellent and price is cheap stick to pork fish chicken lamb and vegetables	fish	64--68	1	chicken fish
709	1435_4	quality of food is excellent and price is cheap stick to pork fish chicken lamb and vegetables	chicken	70--77	1	to chicken fish stick pork
710	1435_5	quality of food is excellent and price is cheap stick to pork fish chicken lamb and vegetables	lamb	79--83	1	lamb and vegetables stick
711	1435_6	quality of food is excellent and price is cheap stick to pork fish chicken lamb and vegetables	vegetables	88--98	1	lamb vegetables
712	2225_0	the place is a little tight and on a cold day the seating by the entranceway can be pretty drafty	seating	51--58	-1	entranceway seating drafty the
713	2225_1	the place is a little tight and on a cold day the seating by the entranceway can be pretty drafty	place	4--9	-1	tight the place
714	1056_0	the appetizing is excellent just as good as kabars barney greengrass at a reasonable price if bought by the pound	appetizing	4--14	1	the appetizing excellent
715	1056_1	the appetizing is excellent just as good as kabars barney greengrass at a reasonable price if bought by the pound	price	87--92	1	a price at reasonable greengrass
716	3582_0	but they were too big for the bun	bun	31--34	0	big the bun for
717	2708_0	the food is fresh delicious and reasonably priced	food	4--8	1	food the delicious
718	2708_1	the food is fresh delicious and reasonably priced	priced	45--51	1	reasonably delicious priced
719	275_0	raga stands out with an interesting fusion of french and indian cooking	fusion of french and indian cooking	36--71	1	and stands interesting cooking french an fusion indian of with
720	2105_0	a few tips skip the turnip cake roast pork buns and egg custards	turnip cake	21--32	-1	cake buns turnip
721	2105_1	a few tips skip the turnip cake roast pork buns and egg custards	roast pork buns	34--49	-1	and pork skip buns custards turnip roast cake the
722	2105_2	a few tips skip the turnip cake roast pork buns and egg custards	egg custards	54--66	-1	buns custards egg
723	2152_0	the bagels are fabulous	bagels	4--10	1	bagels fabulous the
724	191_0	oh yes and they lie on the phone claiming they have seating in the garden then of course the seats are not available	seating in the garden	54--75	0	seating garden seats phone have in the
725	191_1	oh yes and they lie on the phone claiming they have seating in the garden then of course the seats are not available	seats	96--101	0	available the seats
726	3319_0	although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat	service	77--84	1	the good service
727	3319_1	although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat	place	123--128	1	to good place eat
728	3319_2	although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat	water	42--47	0	water of kind
729	3681_0	the food was very good a great deal and the place its self was great	food	4--8	1	food the good
730	3681_1	the food was very good a great deal and the place its self was great	place	46--51	1	the place self deal
731	2171_0	the food options rule	food options	4--16	1	food the options rule
732	3462_0	a great choice at any cost and a great deal	cost	22--26	1	and deal choice cost at any
733	1865_0	we ate here in march 2006 and ordered the pre theatre 3 course dinner with wine flight	pre theatre 3 course dinner	43--70	0	pre ordered theatre 3 course dinner flight the
734	1865_1	we ate here in march 2006 and ordered the pre theatre 3 course dinner with wine flight	wine flight	76--87	0	with dinner flight wine
735	3421_0	probably much busier for lunch it s seldom crowded for dinner too close to downtown	lunch	25--30	0	lunch busier for crowded
736	3421_1	probably much busier for lunch it s seldom crowded for dinner too close to downtown	dinner	56--62	0	close dinner for crowded
737	1293_0	their calzones are horrific bad vomit inducing yuck	calzones	6--14	-1	calzones vomit their
738	3475_0	it takes forever to get a drink and they almost always forget to bring something although they dont forget to charge you for it	drink	26--31	0	a drink get
739	818_0	the place itself is beautiful the bar scene seems to be happening	place	4--9	1	beautiful the place
740	818_1	the place itself is beautiful the bar scene seems to be happening	bar scene	34--43	1	bar the seems scene
741	2893_0	saturday nov 6th i had a group from work come in with about 35 people and the staff was amazing to accomodate us	staff	80--85	1	amazing the staff
742	3170_0	good spreads great beverage selections and bagels really tasty	spreads	5--12	1	good spreads selections
743	3170_1	good spreads great beverage selections and bagels really tasty	beverage selections	20--39	1	and great selections bagels spreads beverage tasty
744	3170_2	good spreads great beverage selections and bagels really tasty	bagels	44--50	1	bagels selections
745	2932_0	first the waiter who served us neglected to fill us in on the specials which i would have chosen had i known about them	waiter	11--17	-1	known waiter the served first
746	2932_1	first the waiter who served us neglected to fill us in on the specials which i would have chosen had i known about them	specials	63--71	1	on chosen specials in the fill
747	2932_2	first the waiter who served us neglected to fill us in on the specials which i would have chosen had i known about them	served	22--28	-1	waiter served who neglected
748	451_0	also top the meal with a delicious and perfect slice of tiramisu	tiramisu	57--65	1	tiramisu of slice
749	451_1	also top the meal with a delicious and perfect slice of tiramisu	meal	14--18	0	the top meal
750	119_0	check out the secret back room	secret back room	14--30	1	back the secret check room
751	2817_0	it s also attached to angel s share which is a cool more romantic bar	bar	68--71	1	a bar romantic is share which cool
752	2517_0	authentic food and they have real service not just the rush you get sometimes when they try to push you out the door	food	10--14	1	food and authentic they have
753	2517_1	authentic food and they have real service not just the rush you get sometimes when they try to push you out the door	service	34--41	1	real rush just service have
754	2883_0	stick to the gulab jamun	gulab jamun	13--24	1	gulab to the jamun stick
755	556_0	i am amazed by the poor reviews i find this place to be standout italian in an area flooded with italian great prices great atmosphere good service and a wonderful wine list	prices	113--119	1	flooded prices great with italian
756	556_1	i am amazed by the poor reviews i find this place to be standout italian in an area flooded with italian great prices great atmosphere good service and a wonderful wine list	atmosphere	127--137	1	atmosphere service
757	556_2	i am amazed by the poor reviews i find this place to be standout italian in an area flooded with italian great prices great atmosphere good service and a wonderful wine list	service	144--151	1	and great good service flooded list atmosphere
758	556_3	i am amazed by the poor reviews i find this place to be standout italian in an area flooded with italian great prices great atmosphere good service and a wonderful wine list	wine list	168--177	1	a wonderful list service wine
759	563_0	i was back to back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again	diner	28--33	0	table the with back diner
760	563_1	i was back to back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again	wait staff	61--71	-1	staff had back wait
761	563_2	i was back to back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again	table	41--46	-1	me table the diner at
762	924_0	with the theater 2 blocks away we had a delicious meal in a beautiful room	meal	50--54	1	a had meal delicious room
763	924_1	with the theater 2 blocks away we had a delicious meal in a beautiful room	room	70--74	1	a beautiful in meal room
764	3041_0	we ve only eaten in the restaurant once but we have ordered many times for dinner	dinner	76--82	0	dinner for times
765	1013_0	by far this is the only chinese desserts place i know in ny or anywhere close in the northeastern america that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar	pig feet ginger simmered in black vinegar	172--213	1	vinegar couple ginger pig feet ny black in simmered close america
766	1013_1	by far this is the only chinese desserts place i know in ny or anywhere close in the northeastern america that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar	desserts with frog jelly	118--142	1	couple jelly frog desserts place serves with
767	193_0	the food is great and reasonably priced	food	4--8	1	food great the
768	193_1	the food is great and reasonably priced	priced	33--39	1	great reasonably priced
769	2217_0	i would definitely recommend sea if you like thai cuisine	thai cuisine	45--57	1	cuisine thai like
770	78_0	over the years the host vittorio and his crew have always treated me as family although with all the business this not so little gem does it amazing he s even able to remember a consistent but not so frequent visitor	crew	43--47	1	his vittorio crew
771	78_1	over the years the host vittorio and his crew have always treated me as family although with all the business this not so little gem does it amazing he s even able to remember a consistent but not so frequent visitor	host	19--23	1	host vittorio
772	2280_0	the restaurant itself is not large but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic taiwanese	round tables	62--74	1	tables several round have
773	2280_1	the restaurant itself is not large but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic taiwanese	taiwanese	141--150	1	authentic taiwanese eat
774	3424_0	my husband said he could ve eaten several more the portion was fine for me he even exclaimed that the french fries were the best he has had	french fries	103--115	1	the fries french best
775	1707_0	it is the type of place to run into old friends and have a late raucus dinner	dinner	72--78	1	a late dinner have raucus
776	2766_0	the food is delicious from the specials to the regular menu fare the dishes are never a disappointment	food	4--8	1	food the delicious
777	2766_1	the food is delicious from the specials to the regular menu fare the dishes are never a disappointment	dishes	72--78	1	the disappointment dishes
778	2766_2	the food is delicious from the specials to the regular menu fare the dishes are never a disappointment	specials	33--41	1	specials fare the from delicious
779	2766_3	the food is delicious from the specials to the regular menu fare the dishes are never a disappointment	regular menu fare	49--66	1	fare menu specials to regular the
780	667_0	prices are in line	prices	0--6	0	prices line
781	1600_0	the combination of fresh tomato sauce fresh mozz cheese basil and the dough they make with imported flour makes this is one of the better pizza s in ny	fresh tomato sauce	19--37	1	tomato and combination of dough basil fresh sauce
782	1600_1	the combination of fresh tomato sauce fresh mozz cheese basil and the dough they make with imported flour makes this is one of the better pizza s in ny	fresh mozz cheese	39--56	1	basil fresh sauce cheese mozz
783	1600_2	the combination of fresh tomato sauce fresh mozz cheese basil and the dough they make with imported flour makes this is one of the better pizza s in ny	basil	58--63	1	basil fresh sauce cheese mozz
784	1600_3	the combination of fresh tomato sauce fresh mozz cheese basil and the dough they make with imported flour makes this is one of the better pizza s in ny	dough	72--77	1	dough the sauce make
785	1600_4	the combination of fresh tomato sauce fresh mozz cheese basil and the dough they make with imported flour makes this is one of the better pizza s in ny	pizza	141--146	1	better of the pizza one
786	1600_5	the combination of fresh tomato sauce fresh mozz cheese basil and the dough they make with imported flour makes this is one of the better pizza s in ny	flour	102--107	1	flour imported makes
787	134_0	the food is prepared quickly and efficiently	food	4--8	1	food the prepared
788	2421_0	for all of you new to indian food try the paneer roll it is a piece of heaven	indian food	22--33	1	food new indian to
789	2421_1	for all of you new to indian food try the paneer roll it is a piece of heaven	paneer roll	43--54	1	try the piece roll paneer
790	159_0	the food looked very appetizing and delicious since it came on a variety of fancy plates	food	4--8	1	looked food the
791	159_1	the food looked very appetizing and delicious since it came on a variety of fancy plates	plates	82--88	1	plates of fancy variety
792	1490_0	both the fresh mozzarella slices and the plain cheese slice are phenomenal	fresh mozzarella slices	9--32	1	and both slice slices phenomenal fresh the mozzarella
793	1490_1	both the fresh mozzarella slices and the plain cheese slice are phenomenal	plain cheese slice	41--59	1	plain the slice cheese slices
794	1548_0	the food is terrible and overall i would have to say avoid at all costs	food	4--8	-1	food the terrible
795	1709_0	unfortunately the food was not something to get worked up about	food	19--23	-1	food the unfortunately something
