	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
425	318_0	the atmosphere great looking laid back scene inexpensive way spend weekend afternoon	atmosphere	4--14	1	looking the atmosphere spend
426	198_0	odd ave b not odd the place attracts eclectic crowd say least	place	33--38	1	attracts place the
427	1269_0	instead wasting time support restaurants that care about food	food	71--75	0	food about care
428	2062_0	got back lunch tamarind excellent	lunch	19--24	1	got excellent lunch
429	3557_0	head shoulders neighbors east 6 st taj mahal also comparable food quality much overpraised deserving baluchi	food quality	92--104	1	food quality comparable mahal overpraised
430	38_0	the man hosting promised save table party 7 sat party 2 table saving mean open around	man	4--7	-1	the man hosting sat
431	38_1	the man hosting promised save table party 7 sat party 2 table saving mean open around	table	44--49	0	party saving table
432	38_2	the man hosting promised save table party 7 sat party 2 table saving mean open around	table	104--109	-1	party saving table
433	1957_0	try cheesecake	cheesecake	8--18	1	try cheesecake
434	1542_0	as sitting eating subpar food manager proceeded berate couple employees putting wrong containers condiments explained expensive containers	food	37--41	-1	food manager
435	1542_1	as sitting eating subpar food manager proceeded berate couple employees putting wrong containers condiments explained expensive containers	employees	90--99	-1	employees proceeded couple berate
436	1542_2	as sitting eating subpar food manager proceeded berate couple employees putting wrong containers condiments explained expensive containers	containers condiments	126--151	-1	proceeded condiments explained wrong putting expensive containers
437	1542_3	as sitting eating subpar food manager proceeded berate couple employees putting wrong containers condiments explained expensive containers	containers	194--204	0	wrong explained putting expensive containers
438	1542_4	as sitting eating subpar food manager proceeded berate couple employees putting wrong containers condiments explained expensive containers	manager	46--53	-1	food subpar manager eating sitting
439	2328_0	great indian food service incredible	indian food	6--17	1	food great indian service incredible
440	2328_1	great indian food service incredible	service	26--33	1	food indian service
441	504_0	decor nice minimalist food simple yet well presented cooked wine list matches food well	decor	0--5	1	simple decor
442	504_1	decor nice minimalist food simple yet well presented cooked wine list matches food well	food	30--34	1	simple food matches
443	504_2	decor nice minimalist food simple yet well presented cooked wine list matches food well	wine list	86--95	1	matches list wine
444	504_3	decor nice minimalist food simple yet well presented cooked wine list matches food well	food	108--112	0	simple food matches
445	1853_0	i salmon dish fine price paid i expected type flavor	flavor	100--106	-1	expected flavor type
446	1853_1	i salmon dish fine price paid i expected type flavor	price	53--58	0	i price salmon paid dish expected fine
447	1538_0	we ordered tuna melt came cheese made tuna sandwich	tuna melt	13--22	-1	tuna sandwich melt came
448	1538_1	we ordered tuna melt came cheese made tuna sandwich	cheese	42--48	0	cheese made
449	1538_2	we ordered tuna melt came cheese made tuna sandwich	tuna sandwich	70--83	-1	tuna made sandwich melt
450	2482_0	especially liked chicken tikka naan dals	chicken tikka	17--30	1	tikka liked chicken
451	2482_1	especially liked chicken tikka naan dals	naan	39--43	1	naan dals
452	2482_2	especially liked chicken tikka naan dals	dals	53--57	1	liked naan dals
453	791_0	the waiters not attentive except bill turned table finished	waiters	4--11	-1	the attentive waiters
454	791_1	the waiters not attentive except bill turned table finished	bill	47--51	-1	bill turned
455	998_0	the restaurant looks beautiful green lawns hudson river statue liberty	lawns	46--51	1	beautiful green lawns looks
456	2607_0	the sangria pretty tasty good hot muggy day	sangria	4--11	1	muggy the sangria
457	1272_0	don eat unless starving thai food work next door	thai food	42--51	-1	food starving work thai
458	3578_0	for people want great food plus great service roxy place avoid	food	30--34	-1	food avoid place great
459	3578_1	for people want great food plus great service roxy place avoid	service	46--53	-1	place service
460	572_0	i best ravioli ever	ravioli	15--22	1	i ever ravioli best
461	45_0	ive bunch times service always outstanding	service	43--50	1	outstanding service times
462	2445_0	the bill approximately $25 2 lunch without drinks	bill	4--8	0	lunch the bill
463	2445_1	the bill approximately $25 2 lunch without drinks	lunch	39--44	0	lunch bill $ drinks
464	2445_2	the bill approximately $25 2 lunch without drinks	drinks	53--59	0	lunch without drinks
465	3217_0	quite frankly worst sushi i ever tried	sushi	41--46	-1	i sushi
466	1188_0	the food great service ok	food	4--8	1	food the ok
467	1188_1	the food great service ok	service	19--26	0	ok service
468	1973_0	the overall price tag expensive something i expect	price tag	12--21	-1	i price tag
469	2392_0	spice great thai food love inexpensive appetizers	thai food	15--24	1	food great love thai spice
470	2392_1	spice great thai food love inexpensive appetizers	appetizers	47--57	1	appetizers love inexpensive
471	925_0	the service attentive	service	4--11	1	attentive service
472	1828_0	he not makes homemade mozzarella every pie ultra fresh	mozzarella	35--45	1	fresh makes mozzarella homemade
473	1828_1	he not makes homemade mozzarella every pie ultra fresh	pie	57--60	1	ultra pie
474	2363_0	fish overdone	fish	0--4	-1	fish overdone
475	2831_0	when sitting main dining room spectacular hand painted high ceiling never know world outside	main dining room	29--45	1	dining main room hand
476	2831_1	when sitting main dining room spectacular hand painted high ceiling never know world outside	ceiling	90--97	1	high ceiling know
477	2479_0	we visited bread bar january restaurant week pleased menu selections service	menu selections	81--96	1	menu service selections
478	2479_1	we visited bread bar january restaurant week pleased menu selections service	service	101--108	1	menu pleased service selections
479	985_0	also make sure pay attention music piped quite weird selection	music	40--45	0	attention music piped
480	1843_0	the establishment scores big points presentation style	establishment	4--17	1	establishment scores
481	2149_0	good food	food	5--9	1	food good
482	964_0	the wait staff friendly not overly efficient	wait staff	4--14	1	the wait friendly staff
483	766_0	the dim sum however good	dim sum	4--11	1	dim sum good the however
484	2501_0	service always friendly efficient	service	0--7	1	efficient always service
485	2222_0	went combination different seafood dishes appetizers	seafood dishes	46--60	0	seafood went combination dishes different
486	2222_1	went combination different seafood dishes appetizers	appetizers	65--75	0	went appetizers
487	2786_0	its great place casual date entertain clients lunch	lunch	64--69	0	lunch place
488	773_0	all received apology left see show without dinner	dinner	66--72	0	see without dinner
489	368_0	the table next us asked crushed grapes long overdue bottle wine finally arrived	bottle wine	84--98	0	grapes long bottle table wine overdue
490	368_1	the table next us asked crushed grapes long overdue bottle wine finally arrived	grapes	45--51	0	grapes wine
491	994_0	prices good	prices	0--6	1	prices good
492	366_0	we could not catch waiter eye ignored us	waiter	23--29	-1	waiter eye
493	1270_0	plain simple bad thai food	thai food	26--35	-1	food bad thai
494	2097_0	usually 3 vs 4 items per dish	dish	26--30	0	dish items per
495	1705_0	while certain staples excellent burger pastas food not really point	burger	41--47	1	burger pastas excellent
496	1705_1	while certain staples excellent burger pastas food not really point	pastas	61--67	1	food burger pastas staples
497	1705_2	while certain staples excellent burger pastas food not really point	food	74--78	0	food pastas
498	1705_3	while certain staples excellent burger pastas food not really point	staples	14--21	1	certain pastas staples point
499	3145_0	the dim sum not spectacular	dim sum	4--11	0	dim sum the spectacular
500	790_0	the food	food	4--8	0	food the
501	9_0	the waitress seems concerned looking good actually waitressing	waitress	4--12	-1	the seems waitress
502	3085_0	the place larger features adequate seating unlike joints bar deserves mention	seating	52--59	1	seating adequate features
503	3085_1	the place larger features adequate seating unlike joints bar deserves mention	bar	90--93	1	deserves bar
504	3085_2	the place larger features adequate seating unlike joints bar deserves mention	place	4--9	1	larger place
505	1933_0	threw fiance surprise 30th birthday dinner happier	dinner	41--47	0	30th dinner birthday happier threw
506	1817_0	food awesome	food	0--4	1	food awesome
507	2512_0	good music great food speedy service affordable prices	music	5--10	1	prices good music service
508	2512_1	good music great food speedy service affordable prices	food	18--22	1	food service
509	2512_2	good music great food speedy service affordable prices	service	31--38	1	food speedy great music service
510	2512_3	good music great food speedy service affordable prices	prices	50--56	1	prices affordable music
511	3441_0	the lobster sandwich $24 although good not nearly enough warrant price	price	94--99	-1	sandwich price enough nearly not warrant
512	3260_0	may owner always smile warmly greet	owner	9--14	1	owner may greet always
513	1971_0	the sides ok incredibly salty	sides	4--9	-1	the ok sides
514	797_0	for reason seafood menu unavailable except salmon	seafood	25--32	-1	menu seafood
515	797_1	for reason seafood menu unavailable except salmon	menu	40--44	-1	menu reason seafood for unavailable
516	797_2	for reason seafood menu unavailable except salmon	salmon	76--82	0	salmon unavailable except
517	2900_0	the beverages excellent dessert good	beverages	4--13	1	beverages excellent
518	2900_1	the beverages excellent dessert good	dessert	38--45	1	dessert the good excellent
519	3122_0	the hostess waitress incredibly rude everything could rush us	hostess	4--11	-1	hostess waitress
520	3122_1	the hostess waitress incredibly rude everything could rush us	waitress	20--28	-1	the incredibly hostess waitress
521	719_0	next time dare ordering anything else simple asian appetizers drinks	asian appetizers	74--90	1	simple else appetizers asian drinks
522	719_1	next time dare ordering anything else simple asian appetizers drinks	drinks	95--101	1	appetizers anything drinks
523	3669_0	please thinking go stay wait disappointed	wait	50--54	-1	go stay disappointed wait
524	3295_0	i must say view nyc beautiful	view	15--19	1	nyc view
525	1130_0	if like nice light meal asian accent long tan good place slope	meal	35--39	1	light tan nice meal like
526	2896_0	when going nice dinner i like nice ambiance well good food	dinner	26--32	1	i dinner
527	2896_1	when going nice dinner i like nice ambiance well good food	ambiance	48--56	1	food ambiance nice
528	2896_2	when going nice dinner i like nice ambiance well good food	food	78--82	1	food good going ambiance like
529	1652_0	otherwise place great service prices nice friendly atmosphere	service	32--39	1	prices service
530	1652_1	otherwise place great service prices nice friendly atmosphere	prices	44--50	1	prices great service nice
531	1652_2	otherwise place great service prices nice friendly atmosphere	atmosphere	71--81	1	atmosphere place friendly
532	2128_0	highly recommend great value excellent sushi service	sushi	51--56	1	excellent great sushi value recommend
533	2128_1	highly recommend great value excellent sushi service	service	61--68	1	service recommend
534	2128_2	highly recommend great value excellent sushi service	value	31--36	1	sushi value
535	2835_0	this place would much better served run group actually understands customer service	service	101--108	-1	customer understands service
536	2835_1	this place would much better served run group actually understands customer service	served	35--41	-1	better served understands place would
537	778_0	a the service good excellent along attitude	service	10--17	1	a the attitude service excellent
538	778_1	a the service good excellent along attitude	attitude	55--63	1	attitude along service
539	1672_0	the food awesome definitely try striped bass	food	4--8	1	food awesome
540	1672_1	the food awesome definitely try striped bass	striped bass	41--53	1	try striped bass
541	1125_0	the music get little loud times made want lean closer beautiful wife i i got whiff coriander	coriander	136--146	0	coriander got whiff
542	3694_0	black white shakes came good also	black white shakes	0--18	1	white shakes black came
543	2721_0	it simply best meal nyc	meal	21--25	1	nyc simply meal best it
544	954_0	after passing restaurant sometime i finally decided go dinner	dinner	82--88	0	go dinner
545	2452_0	the seating trying get maximum amount people restaurant nice neighbor dine	seating	4--11	-1	seating trying the restaurant
546	1250_0	i ordered chu chu curry friend ordered pad thai chicken	chu chu curry	14--27	0	curry chu friend
547	1250_1	i ordered chu chu curry friend ordered pad thai chicken	pad thai chicken	54--70	0	pad chicken ordered thai
548	3234_0	we go mondays prix fixe experience food comparable blue ribbon	food	63--67	0	food fixe experience ribbon
549	3234_1	we go mondays prix fixe experience food comparable blue ribbon	prix fixe	25--34	0	food prix mondays go fixe ribbon
550	1533_0	however got amazing pastrami soups hit spot	pastrami	38--46	1	soups pastrami
551	1533_1	however got amazing pastrami soups hit spot	soups	55--60	1	got amazing pastrami soups
552	1055_0	great bagels made old fashioned way	bagels	6--12	1	bagels made great
553	1784_0	this really good inexpensive sushi	sushi	38--43	1	good sushi inexpensive
554	2178_0	personal favorite everything bagel lox spread bales unbelievably good	bagel lox spread	38--59	1	bagel lox spread bales
555	2178_1	personal favorite everything bagel lox spread bales unbelievably good	bales	73--79	1	good bagel everything spread lox bales
556	1689_0	i even complained food least tasted good quality food crappy	food	46--50	-1	complained good tasted food crappy quality
557	1689_1	i even complained food least tasted good quality food crappy	quality food	80--95	-1	complained good tasted food crappy quality
558	771_0	for next hour half stood crowded lobby area touristy restaurant listening types explanations not seated	lobby area	53--63	-1	explanations lobby area
559	771_1	for next hour half stood crowded lobby area touristy restaurant listening types explanations not seated	seated	156--162	-1	not explanations seated
560	3370_0	the pizza delicious proprietor one nicest nyc	pizza	4--9	1	the delicious pizza
561	3370_1	the pizza delicious proprietor one nicest nyc	proprietor	31--41	1	nyc proprietor delicious
562	823_0	also good client lunch meetings esp	lunch meetings	21--35	0	good esp meetings also client lunch
563	3535_0	the decor dark cool soothing food presentation spectacular considering low prices	decor	4--9	1	dark decor
564	3535_1	the decor dark cool soothing food presentation spectacular considering low prices	prices	104--110	1	considering prices low
565	3535_2	the decor dark cool soothing food presentation spectacular considering low prices	food presentation	48--67	1	considering food presentation soothing
566	2449_0	the waitstaff nice suggested swordfish husband enjoyed meal	waitstaff	4--13	1	waitstaff husband
567	2449_1	the waitstaff nice suggested swordfish husband enjoyed meal	swordfish	43--52	1	swordfish husband
568	2449_2	the waitstaff nice suggested swordfish husband enjoyed meal	meal	83--87	1	enjoyed meal
569	993_0	the setting casual romantic	setting	4--11	1	the setting romantic
570	2840_0	terrible terrible management deserves shut	management	19--29	-1	deserves management terrible
571	1034_0	great friendly service fast seating fast delivery excellent sushi	service	15--22	1	great seating sushi friendly service
572	1034_1	great friendly service fast seating fast delivery excellent sushi	seating	29--36	1	seating fast service
573	1034_2	great friendly service fast seating fast delivery excellent sushi	delivery	43--51	1	delivery sushi
574	1034_3	great friendly service fast seating fast delivery excellent sushi	sushi	63--68	1	delivery sushi fast service excellent
575	2709_0	the desserts appealing stuffy overpriced french restaurants	desserts	4--12	1	desserts the appealing
576	2734_0	the italian food flavor sort surprising us service turns nightmare attentive they sort remind ny yankees late 90 no matter bad look knew rally around corner	italian food	4--16	1	sort food italian
577	3654_0	i found food outstanding particularly salmon dish i	food	12--16	1	food salmon
578	3654_1	i found food outstanding particularly salmon dish i	salmon dish	52--63	1	particularly outstanding food salmon i dish found
579	1049_0	miru home creative unique rolls not found anywhere else	rolls	36--41	1	not home rolls found
580	3320_0	baluchi solid food nice decor reasonable prices	food	20--24	1	food solid decor prices baluchi
581	3320_1	baluchi solid food nice decor reasonable prices	decor	36--41	1	food decor nice
582	3320_2	baluchi solid food nice decor reasonable prices	prices	56--62	1	food prices reasonable
583	102_0	emilio owner often sitting front table greeting guests come go	owner	12--17	1	owner sitting come emilio
584	2397_0	i spice three times twice lunch dinner	lunch	47--52	0	lunch dinner
585	2397_1	i spice three times twice lunch dinner	dinner	65--71	0	twice dinner lunch spice
586	511_0	moles excellent lobster ravioli very salty	moles	0--6	1	moles ravioli
587	511_1	moles excellent lobster ravioli very salty	lobster ravioli	23--38	-1	salty excellent lobster moles ravioli
588	1077_0	a cheap eat nyc not dosa	dosa	33--37	-1	not nyc dosa
589	1077_1	a cheap eat nyc not dosa	eat	8--11	1	nyc cheap eat
590	133_0	the atmosphere noisy waiters literally walking around things fast	atmosphere	4--14	-1	atmosphere waiters
591	3230_0	the seafood amazing good wine list ever changing menu always offers great surprises	seafood	4--11	1	amazing seafood
592	3230_1	the seafood amazing good wine list ever changing menu always offers great surprises	wine list	39--48	1	good list amazing offers changing the wine
593	3230_2	the seafood amazing good wine list ever changing menu always offers great surprises	menu	72--76	1	changing menu
594	2905_0	usually order wine indian comment wine list wines	wine	22--26	0	wine wines
595	2905_1	usually order wine indian comment wine list wines	indian	32--38	0	indian wines
596	2905_2	usually order wine indian comment wine list wines	wine list	67--76	0	wine list wines
597	2905_3	usually order wine indian comment wine list wines	wines	86--91	0	comment wines list indian order wine
598	491_0	pastrami corned beef juicy piled high ask extra rye bread	pastrami corned beef	0--23	1	juicy piled pastrami beef corned
599	491_1	pastrami corned beef juicy piled high ask extra rye bread	rye bread	64--73	1	ask extra rye bread
600	2001_0	$200 2 glasses champagne not expensive bottle wine 2 dinner drinks	glasses champagne	12--32	-1	champagne wine $ glasses
601	2001_1	$200 2 glasses champagne not expensive bottle wine 2 dinner drinks	bottle wine	52--66	-1	wine drinks bottle expensive glasses
602	2001_2	$200 2 glasses champagne not expensive bottle wine 2 dinner drinks	dinner drinks	73--92	-1	2 dinner drinks wine
603	1362_0	really though seasoning	seasoning	27--36	-1	seasoning though really
604	796_0	the food ok least food available	food	4--8	0	food available the ok least
605	796_1	the food ok least food available	food	40--44	-1	food available the ok least
606	178_0	the waitress patient us food phenomenal	waitress	4--12	1	patient waitress
607	178_1	the waitress patient us food phenomenal	food	46--50	1	food phenomenal
608	2627_0	the ambience nice service great	ambience	4--12	1	ambience nice
609	2627_1	the ambience nice service great	service	27--34	-1	the great service nice
610	2946_0	solid wine list knowledgeable staff friendly owners adventurous ever changing menu keep us coming back	wine list	6--15	1	solid owners list wine
611	2946_1	solid wine list knowledgeable staff friendly owners adventurous ever changing menu keep us coming back	staff	31--36	1	knowledgeable owners staff
612	2946_2	solid wine list knowledgeable staff friendly owners adventurous ever changing menu keep us coming back	owners	47--53	1	owners adventurous changing wine friendly staff
613	2946_3	solid wine list knowledgeable staff friendly owners adventurous ever changing menu keep us coming back	menu	88--92	1	menu keep
614	554_0	the people work always friendly forget new york sometimes	people	4--10	1	the work people
615	1616_0	we even see menu waiter described specials main dishes	menu	21--25	0	waiter menu
616	1616_1	we even see menu waiter described specials main dishes	main dishes	77--88	0	main described dishes
617	1616_2	we even see menu waiter described specials main dishes	waiter	34--40	1	waiter menu see
618	1616_3	we even see menu waiter described specials main dishes	specials	60--68	0	specials described
619	3189_0	the location ambience ok food makes	location	4--12	0	food location
620	3189_1	the location ambience ok food makes	ambience	17--25	0	food ambience
621	3189_2	the location ambience ok food makes	food	40--44	1	ok food location ambience the makes
622	3693_0	otherwise good stuff late nite eats	stuff	16--21	1	good stuff eats nite
623	3693_1	otherwise good stuff late nite eats	eats	36--40	1	stuff eats
624	1103_0	the dinner ok nothing i would	dinner	4--10	-1	i dinner
625	1994_0	i love i know gourmet food excellence	gourmet food	18--30	1	gourmet food excellence
626	541_0	i plan come look forward trying assortment bruschetta panini	bruschetta	73--83	1	bruschetta panini
627	541_1	i plan come look forward trying assortment bruschetta panini	panini	85--91	1	panini bruschetta assortment trying
628	1617_0	two people party felt like something else volare immediately obliged two great dishes not regular menu	dishes	96--102	1	obliged great two dishes
629	1617_1	two people party felt like something else volare immediately obliged two great dishes not regular menu	menu	134--138	0	not obliged regular menu
630	3322_0	he offers subpar service no personality	service	17--24	-1	subpar offers service
631	1022_0	the waitress remembers friendly knows regular fried mini buns condensed milk assorted fruits bean curd	waitress	4--12	1	the remembers waitress
632	1022_1	the waitress remembers friendly knows regular fried mini buns condensed milk assorted fruits bean curd	fried mini buns condensed milk assorted fruits bean curd	92--167	1	mini condensed knows assorted bean buns regular fruits fried milk curd
633	1711_0	diner food bistro prices bummer	food	6--10	-1	food prices diner bummer
634	1711_1	diner food bistro prices bummer	prices	21--27	-1	food prices bistro
635	2012_0	while thoroughly enjoyed food annoying scream across table conversation	food	32--36	1	food annoying
636	1622_0	the portions large servers always surprise us different starter	portions	4--12	1	surprise the portions
637	1622_1	the portions large servers always surprise us different starter	servers	31--38	1	large surprise servers
638	1622_2	the portions large servers always surprise us different starter	starter	75--82	1	surprise different starter
639	1059_0	delicious bagels especially right oven	bagels	10--16	1	bagels oven delicious
640	3067_0	all food hot tasty	food	8--12	1	food all tasty
641	447_0	this one great place eat pizza not good place take pizza	pizza	31--36	1	good place take pizza
642	447_1	this one great place eat pizza not good place take pizza	take pizza	71--85	-1	good place take pizza
643	1592_0	our server helpful friendly	server	4--10	1	our friendly server
644	3191_0	try green curry vegetables	green curry vegetables	4--31	1	try curry vegetables green
645	2770_0	first place not romantic claimed citysearch editorial review	place	19--24	-1	claimed place romantic first
646	1989_0	the second walk heavy vault like door people anticipating arrival get sense going dining ride lifetime	door	49--53	0	door people
647	445_0	much reasonably priced	priced	21--27	1	reasonably much priced
648	3278_0	the food not tasty portions tiny even high quality restaurant	food	4--8	-1	food the portions
649	3278_1	the food not tasty portions tiny even high quality restaurant	portions	33--42	-1	food tasty portions restaurant
650	1331_0	why make reservation going keep	reservation	11--22	-1	reservation make going
651	2497_0	the pad thai excellent well	pad thai	4--12	1	well thai pad the excellent
652	3039_0	i not recommend lunch specials taste regular chinese restaurant	lunch specials	19--33	-1	specials lunch recommend
653	3637_0	we parked block nina place looked nice people obviously enjoying pizzas	place	37--42	1	looked nina place block
654	3637_1	we parked block nina place looked nice people obviously enjoying pizzas	pizzas	93--99	1	enjoying pizzas
655	1316_0	the food k not better get good neighborhood restaurant	food	4--8	0	food k the
656	2450_0	we pot stickers great tempura dish great	pot stickers	11--23	1	dish great pot stickers we
657	2450_1	we pot stickers great tempura dish great	tempura dish	47--59	1	dish great stickers tempura
658	1577_0	i think stuff better disney	stuff	12--17	1	stuff think
659	2901_0	while $20 entree range not overly expensive new york city definitely better food range sapphire despite lovely atmosphere likely not restaurant i return	food	97--101	-1	food city definitely better
660	2901_1	while $20 entree range not overly expensive new york city definitely better food range sapphire despite lovely atmosphere likely not restaurant i return	atmosphere	154--164	1	atmosphere lovely sapphire despite
661	2901_2	while $20 entree range not overly expensive new york city definitely better food range sapphire despite lovely atmosphere likely not restaurant i return	entree range	14--26	1	city entree 20 $ while range sapphire return expensive
662	908_0	orsay without doubt one best values authentic french food nyc	french food	63--74	1	food nyc french
663	2523_0	well deliveries take ever food usually cold	deliveries	12--22	-1	take deliveries
664	2523_1	well deliveries take ever food usually cold	food	45--49	-1	food cold take
665	2170_0	the staff no nonsense	staff	4--9	1	the nonsense staff
666	1579_0	and really large portions	portions	17--25	1	large portions really
667	3515_0	this great thai restaurant friendly staff	staff	53--58	1	staff friendly restaurant
668	1873_0	i ordered smoked salmon roe appetizer flavor	smoked salmon roe appetizer	14--45	-1	flavor smoked salmon roe appetizer
669	2592_0	we went lunch couple weeks ago saturday i thoroughly impressed food	lunch	17--22	0	lunch weeks
670	2592_1	we went lunch couple weeks ago saturday i thoroughly impressed food	food	100--104	1	i food impressed
671	3081_0	i recommend garlic shrimp okra bindi anything lamb	garlic shrimp	16--29	1	bindi garlic shrimp
672	3081_1	i recommend garlic shrimp okra bindi anything lamb	lamb	63--67	1	lamb bindi anything recommend
673	3081_2	i recommend garlic shrimp okra bindi anything lamb	okra bindi	31--43	1	lamb bindi garlic okra shrimp
674	3575_0	as leaving couple standing door said another waiter not hurry	waiter	68--74	0	waiter not hurry said another
675	1884_0	the menu impressive selections ranging burger steak escargot	menu	4--8	1	menu the escargot selections
676	1884_1	the menu impressive selections ranging burger steak escargot	burger	55--61	0	burger escargot
677	1884_2	the menu impressive selections ranging burger steak escargot	steak	66--71	0	steak escargot
678	1884_3	the menu impressive selections ranging burger steak escargot	escargot	76--84	0	menu steak escargot ranging burger
679	3381_0	in fact two people could really share one plate	plate	43--48	1	plate share one
680	2507_0	the food great authentic	food	4--8	1	food the authentic
681	2802_0	good casual dinner jeans sneakers	casual dinner	9--22	1	dinner jeans casual
682	201_0	anyway food good price right decent wine list	food	12--16	1	food right list anyway
683	201_1	anyway food good price right decent wine list	price	30--35	1	price right
684	201_2	anyway food good price right decent wine list	wine list	68--77	1	food decent list wine
685	2335_0	prices higher dine chicken tikka marsala quite good	prices	0--6	-1	prices marsala
686	2335_1	prices higher dine chicken tikka marsala quite good	chicken tikka marsala	39--60	1	tikka dine good marsala prices chicken higher
687	3631_0	this place many different styles pizza amazing	styles pizza	30--45	1	styles different many amazing place pizza
688	901_0	the photos restaurant web site way better real look	look	74--78	-1	better real look restaurant
689	3049_0	the food lousy sweet salty portions tiny	food	4--8	-1	food the portions tiny
690	3049_1	the food lousy sweet salty portions tiny	portions	52--60	-1	food lousy salty portions sweet
691	1242_0	but coconut rice good	coconut rice	8--20	1	coconut rice but good
692	932_0	it took 25 minutes bring appetizer	appetizer	37--46	0	bring appetizer
693	776_0	the food great	food	4--8	1	food great the
694	272_0	pair food excellent beers tap well priced wine list	food	9--13	0	food beers
695	272_1	pair food excellent beers tap well priced wine list	beers tap	33--45	1	tap food list beers excellent pair
696	272_2	pair food excellent beers tap well priced wine list	wine list	67--76	1	list wine tap priced
697	272_3	pair food excellent beers tap well priced wine list	priced	60--66	1	well list priced
698	1152_0	if like music blasted system isnt great want pay least 100 dollar bottle minimum love	music	17--22	-1	music like blasted
699	1152_1	if like music blasted system isnt great want pay least 100 dollar bottle minimum love	bottle minimum	105--119	-1	dollar 100 minimum love bottle
700	2894_0	all co workers stated food amazing wondered heard place	food	37--41	1	food wondered
701	833_0	metrazur beautiful spot overlooking main terminal	spot	25--29	1	beautiful spot metrazur overlooking
702	461_0	friendly staff actually lets enjoy meal company	staff	9--14	1	lets actually friendly staff
703	461_1	friendly staff actually lets enjoy meal company	meal	49--53	1	company meal
704	539_0	the restaurant rather small lucky get table quickly	table	58--63	1	table get
705	1435_0	quality food excellent price cheap stick pork fish chicken lamb vegetables	quality food	0--15	1	food price quality vegetables
706	1435_1	quality food excellent price cheap stick pork fish chicken lamb vegetables	price	33--38	1	food price excellent
707	1435_2	quality food excellent price cheap stick pork fish chicken lamb vegetables	pork	58--62	1	vegetables pork
708	1435_3	quality food excellent price cheap stick pork fish chicken lamb vegetables	fish	64--68	1	vegetables fish
709	1435_4	quality food excellent price cheap stick pork fish chicken lamb vegetables	chicken	70--77	1	vegetables chicken
710	1435_5	quality food excellent price cheap stick pork fish chicken lamb vegetables	lamb	79--83	1	lamb vegetables
711	1435_6	quality food excellent price cheap stick pork fish chicken lamb vegetables	vegetables	88--98	1	lamb pork food vegetables cheap stick chicken fish
712	2225_0	the place little tight cold day seating entranceway pretty drafty	seating	51--58	-1	seating drafty little tight place cold day
713	2225_1	the place little tight cold day seating entranceway pretty drafty	place	4--9	-1	the place seating
714	1056_0	the appetizing excellent good kabars barney greengrass reasonable price bought pound	appetizing	4--14	1	appetizing excellent
715	1056_1	the appetizing excellent good kabars barney greengrass reasonable price bought pound	price	87--92	1	kabars barney price reasonable the bought
716	3582_0	but big bun	bun	31--34	0	big bun but
717	2708_0	the food fresh delicious reasonably priced	food	4--8	1	food delicious
718	2708_1	the food fresh delicious reasonably priced	priced	45--51	1	reasonably delicious priced
719	275_0	raga stands interesting fusion french indian cooking	fusion french indian cooking	36--71	1	stands interesting cooking french fusion indian
720	2105_0	a tips skip turnip cake roast pork buns egg custards	turnip cake	21--32	-1	cake buns turnip
721	2105_1	a tips skip turnip cake roast pork buns egg custards	roast pork buns	34--49	-1	pork skip buns turnip roast cake tips
722	2105_2	a tips skip turnip cake roast pork buns egg custards	egg custards	54--66	-1	tips custards egg
723	2152_0	the bagels fabulous	bagels	4--10	1	bagels fabulous the
724	191_0	oh yes lie phone claiming seating garden course seats not available	seating garden	54--75	0	seating garden seats
725	191_1	oh yes lie phone claiming seating garden course seats not available	seats	96--101	0	available seating garden claiming course seats
726	3319_0	although typical kind water would like questions service good overall relaxing place eat	service	77--84	1	questions like service eat
727	3319_1	although typical kind water would like questions service good overall relaxing place eat	place	123--128	1	overall good place eat relaxing
728	3319_2	although typical kind water would like questions service good overall relaxing place eat	water	42--47	0	water kind like typical
729	3681_0	the food good great deal place self great	food	4--8	1	food the place
730	3681_1	the food good great deal place self great	place	46--51	1	food great good place deal
731	2171_0	the food options rule	food options	4--16	1	food the options rule
732	3462_0	a great choice cost great deal	cost	22--26	1	a great cost deal choice
733	1865_0	we ate march 2006 ordered pre theatre 3 course dinner wine flight	pre theatre 3 course dinner	43--70	0	pre ordered theatre dinner course 3 flight
734	1865_1	we ate march 2006 ordered pre theatre 3 course dinner wine flight	wine flight	76--87	0	course dinner flight wine
735	3421_0	probably much busier lunch seldom crowded dinner close downtown	lunch	25--30	0	lunch busier
736	3421_1	probably much busier lunch seldom crowded dinner close downtown	dinner	56--62	0	downtown dinner busier crowded
737	1293_0	their calzones horrific bad vomit inducing yuck	calzones	6--14	-1	yuck calzones vomit their
738	3475_0	it takes forever get drink almost always forget bring something although dont forget charge	drink	26--31	0	drink get
739	818_0	the place beautiful bar scene seems happening	place	4--9	1	place the seems scene
740	818_1	the place beautiful bar scene seems happening	bar scene	34--43	1	beautiful bar place scene
741	2893_0	saturday nov 6th i group work come 35 people staff amazing accomodate us	staff	80--85	1	people accomodate 35 staff
742	3170_0	good spreads great beverage selections bagels really tasty	spreads	5--12	1	good spreads bagels selections
743	3170_1	good spreads great beverage selections bagels really tasty	beverage selections	20--39	1	beverage great spreads selections
